Date: 11-18 at 17:53:25, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1388.26(11), mean: 3229.12, max: 3851.62
Date: 11-18 at 17:54:40, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1226.43(11), mean: 3113.07, max: 3600.52
Date: 11-18 at 17:55:56, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1113.10(11), mean: 2900.58, max: 3351.77
Date: 11-18 at 17:57:12, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 2567.83, max: 3235.82
Date: 11-18 at 17:58:31, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 2102.58, max: 2828.17
Date: 11-18 at 17:59:52, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1845.45, max: 2782.06
Date: 11-18 at 18:01:12, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1218.28, max: 1309.53
Date: 11-18 at 18:02:31, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1229.16, max: 1368.29
Date: 11-18 at 18:03:46, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1314.40, max: 1469.33
Date: 11-18 at 18:05:03, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1365.89, max: 1555.89
Date: 11-18 at 18:06:19, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1351.25, max: 1556.30
Date: 11-18 at 18:07:41, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1271.07, max: 1486.92
Date: 11-18 at 18:09:00, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1245.40, max: 1360.86
Date: 11-18 at 18:10:14, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1106.12(11), mean: 1236.09, max: 1352.29
