Date: 11-18 at 20:25:02, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1212.77(13), mean: 3093.05, max: 3971.10
Date: 11-18 at 20:26:17, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1108.58(12), mean: 3100.08, max: 3979.30
Date: 11-18 at 20:27:32, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1071.20(12), mean: 2926.26, max: 3651.74
Date: 11-18 at 20:28:47, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1067.92(12), mean: 2708.42, max: 3413.86
Date: 11-18 at 20:30:05, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1025.09(11), mean: 2487.93, max: 3170.21
Date: 11-18 at 20:31:22, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1024.07(11), mean: 2407.77, max: 3069.37
Date: 11-18 at 20:32:41, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1024.07(11), mean: 2148.94, max: 2772.46
Date: 11-18 at 20:34:03, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1024.07(11), mean: 1169.76, max: 1357.10
Date: 11-18 at 20:35:21, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 993.70(12), mean: 1181.25, max: 1282.56
Date: 11-18 at 20:36:34, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 985.21(12), mean: 1241.63, max: 1348.47
Date: 11-18 at 20:37:50, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 974.95(11), mean: 1146.11, max: 1329.28
Date: 11-18 at 20:39:04, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 945.96(11), mean: 1155.98, max: 1366.86
Date: 11-18 at 20:40:22, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 944.64(11), mean: 1146.21, max: 1406.67
Date: 11-18 at 20:41:38, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 943.03(11), mean: 1080.60, max: 1336.67
Date: 11-18 at 20:42:51, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 943.03(11), mean: 1068.81, max: 1215.15
Date: 11-18 at 20:44:07, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 943.03(11), mean: 998.52, max: 1064.79
Date: 11-18 at 20:45:22, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 943.03(11), mean: 1014.77, max: 1078.22
Date: 11-18 at 20:46:36, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 943.03(11), mean: 1009.76, max: 1082.49
Date: 11-18 at 20:47:52, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 933.16(12), mean: 990.00, max: 1064.18
Date: 11-18 at 20:49:04, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 917.98(11), mean: 1003.55, max: 1070.00
Date: 11-18 at 20:50:16, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 911.73(10), mean: 971.25, max: 1058.77
Date: 11-18 at 20:51:34, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 911.73(10), mean: 947.71, max: 981.94
Date: 11-18 at 20:52:46, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 898.72(10), mean: 939.99, max: 974.49
Date: 11-18 at 20:53:58, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 889.33(10), mean: 962.54, max: 999.74
Date: 11-18 at 20:55:11, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 889.33(10), mean: 913.32, max: 942.66
