Date: 07-14 at 00:01:39, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1321.07(11) mean: 3254.46, max: 4148.02
Date: 07-14 at 00:02:44, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1259.62(11) mean: 3190.64, max: 4021.26
Date: 07-14 at 00:03:48, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1220.27(11) mean: 2718.66, max: 3486.37
Date: 07-14 at 00:04:55, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1162.41(11) mean: 2558.60, max: 3396.45
Date: 07-14 at 00:05:59, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1109.76(11) mean: 2403.53, max: 3379.38
Date: 07-14 at 00:07:04, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1085.95(11) mean: 2364.51, max: 3399.90
Date: 07-14 at 00:08:11, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1047.41(11) mean: 2401.88, max: 3389.63
Date: 07-14 at 00:09:18, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1039.97(11) mean: 2108.06, max: 3276.74
Date: 07-14 at 00:10:23, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1039.68(11) mean: 2172.53, max: 3334.33
Date: 07-14 at 00:11:32, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1039.68(11) mean: 2065.28, max: 3100.25
Date: 07-14 at 00:12:39, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1039.68(11) mean: 1226.39, max: 1361.22
Date: 07-14 at 00:13:43, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1039.68(11) mean: 1238.43, max: 1377.02
Date: 07-14 at 00:14:49, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1039.68(11) mean: 1229.75, max: 1406.68
Date: 07-14 at 00:15:53, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1039.68(11) mean: 1143.93, max: 1263.13
Date: 07-14 at 00:16:57, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1039.68(11) mean: 1166.01, max: 1294.64
Date: 07-14 at 00:17:59, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1023.14(12) mean: 1123.37, max: 1305.55
Date: 07-14 at 00:19:05, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 990.54(12) mean: 1113.45, max: 1246.09
Date: 07-14 at 00:20:10, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 953.65(11) mean: 1109.49, max: 1238.96
Date: 07-14 at 00:21:09, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 953.65(11) mean: 1092.28, max: 1215.67
Date: 07-14 at 00:22:16, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 953.65(11) mean: 1094.20, max: 1275.61
Date: 07-14 at 00:23:17, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 953.65(11) mean: 1022.18, max: 1110.90
Date: 07-14 at 00:24:20, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 938.55(11) mean: 1018.97, max: 1110.90
Date: 07-14 at 00:25:18, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 938.11(11) mean: 1057.46, max: 1144.36
Date: 07-14 at 00:26:19, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 938.11(11) mean: 1013.19, max: 1070.74
Date: 07-14 at 00:27:23, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 938.11(11) mean: 998.62, max: 1055.67
Date: 07-14 at 00:28:24, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 938.11(11) mean: 992.74, max: 1054.89
Date: 07-14 at 00:29:24, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 938.11(11) mean: 994.10, max: 1056.45
Date: 07-14 at 00:30:26, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 931.48(11) mean: 1021.48, max: 1094.33
Date: 07-14 at 00:31:29, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 927.78(11) mean: 992.86, max: 1059.82
Date: 07-14 at 00:32:29, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 927.78(11) mean: 991.44, max: 1068.26
Date: 07-14 at 00:33:31, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 927.78(11) mean: 978.18, max: 1054.97
Date: 07-14 at 00:34:30, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 927.78(11) mean: 968.69, max: 1003.98
Date: 07-14 at 00:35:25, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 927.78(11) mean: 963.04, max: 1002.43
Date: 07-14 at 00:36:25, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 910.46(10) mean: 958.04, max: 1001.72
Date: 07-14 at 00:37:23, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 909.53(10) mean: 972.86, max: 1010.28
Date: 07-14 at 00:38:23, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 909.53(10) mean: 968.98, max: 995.19
Date: 07-14 at 00:39:26, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 909.53(10) mean: 964.78, max: 995.19
Date: 07-14 at 00:40:25, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 909.53(10) mean: 1000.30, max: 1039.54
Date: 07-14 at 00:41:23, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 909.53(10) mean: 929.13, max: 950.19
Date: 07-14 at 00:42:21, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 909.53(10) mean: 928.32, max: 950.19
Date: 07-14 at 00:43:21, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 909.53(10) mean: 956.14, max: 994.54
Date: 07-14 at 00:44:14, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.85, max: 931.59
Date: 07-14 at 00:45:20, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.85, max: 931.59
Date: 07-14 at 00:46:15, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.85, max: 931.59
Date: 07-14 at 00:47:15, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 945.68, max: 968.90
Date: 07-14 at 00:48:11, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 923.69, max: 1006.94
Date: 07-14 at 00:49:15, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 931.86, max: 985.65
Date: 07-14 at 00:50:07, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 912.92, max: 938.88
Date: 07-14 at 00:51:07, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 912.91, max: 938.88
Date: 07-14 at 00:52:08, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 912.91, max: 938.88
Date: 07-14 at 00:53:02, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 912.91, max: 938.88
Date: 07-14 at 00:54:05, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 912.91, max: 938.88
Date: 07-14 at 00:55:08, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 911.58, max: 946.85
Date: 07-14 at 00:56:03, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 911.07, max: 939.48
Date: 07-14 at 00:56:56, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.65, max: 933.52
Date: 07-14 at 00:57:57, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.65, max: 933.52
Date: 07-14 at 00:59:03, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.65, max: 933.52
Date: 07-14 at 00:59:58, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.65, max: 933.52
Date: 07-14 at 01:00:51, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.65, max: 933.52
Date: 07-14 at 01:01:44, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 907.16(10) mean: 910.65, max: 933.52
