Date: 11-05 at 15:40:59, #particle: 20, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1334.08(15), mean: 2270.25, max: 2953.71
Date: 11-05 at 15:42:36, #particle: 20, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1210.76(14), mean: 2222.67, max: 2916.47
Date: 11-05 at 15:44:14, #particle: 20, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1206.88(14), mean: 2192.76, max: 2820.62
Date: 11-05 at 15:45:55, #particle: 20, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1204.78(13), mean: 2019.35, max: 2792.47
Date: 11-05 at 15:47:35, #particle: 20, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1203.21(13), mean: 2026.75, max: 2734.86
Date: 11-05 at 15:49:19, #particle: 20, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1203.21(13), mean: 1801.79, max: 2600.91
Date: 11-05 at 15:51:11, #particle: 20, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1203.21(13), mean: 1344.07, max: 1519.76
Date: 11-05 at 15:52:51, #particle: 20, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1203.21(13), mean: 1342.85, max: 1578.46
Date: 11-05 at 15:54:28, #particle: 20, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1202.18(15), mean: 1377.30, max: 1644.77
Date: 11-05 at 15:56:12, #particle: 20, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1179.47(14), mean: 1327.41, max: 1532.07
Date: 11-05 at 15:57:46, #particle: 20, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1179.44(14), mean: 1354.11, max: 1571.60
Date: 11-05 at 15:59:32, #particle: 20, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1179.44(14), mean: 1279.02, max: 1566.97
Date: 11-05 at 16:01:06, #particle: 20, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1179.44(14), mean: 1286.83, max: 1575.32
Date: 11-05 at 16:02:48, #particle: 20, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1179.44(14), mean: 1280.55, max: 1517.45
