Date: 03-25 at 11:02:00, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 292.91(1), mean: 312.84, max: 345.92
Date: 03-25 at 11:02:01, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.68, max: 288.71
Date: 03-25 at 11:02:01, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.67, max: 288.67
Date: 03-25 at 11:02:02, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.67, max: 288.67
Date: 03-25 at 11:02:02, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.67, max: 288.67
Date: 03-25 at 11:02:03, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.67, max: 288.67
Date: 03-25 at 11:02:03, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 565.59, max: 789.95
Date: 03-25 at 11:02:07, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.67, max: 288.67
Date: 03-25 at 11:02:07, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.67, max: 288.67
Date: 03-25 at 11:02:08, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.67, max: 288.67
Date: 03-25 at 11:02:09, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 561.06, max: 804.85
Date: 03-25 at 11:02:12, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 288.67(1), mean: 288.67, max: 288.67
