Date: 03-29 at 17:35:02, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 312.28, max: 346.62
Date: 03-29 at 17:35:03, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 290.38, max: 290.38
Date: 03-29 at 17:35:03, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 290.38, max: 290.38
Date: 03-29 at 17:35:04, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 290.38, max: 290.38
Date: 03-29 at 17:35:04, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 290.38, max: 290.38
Date: 03-29 at 17:35:05, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 560.27, max: 779.78
Date: 03-29 at 17:35:07, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 290.38, max: 290.38
Date: 03-29 at 17:35:07, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 290.38, max: 290.38
Date: 03-29 at 17:35:08, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 290.38, max: 290.38
Date: 03-29 at 17:35:09, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 570.56, max: 794.85
Date: 03-29 at 17:35:11, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 290.38(1), mean: 290.38, max: 290.38
