Date: 07-29 at 21:51:27, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1433.41(17), mean: 2200.95, max: 2905.69
Date: 07-29 at 21:52:09, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1385.61(17), mean: 2055.28, max: 2887.65
Date: 07-29 at 21:52:56, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1353.89(16), mean: 1939.07, max: 2873.66
Date: 07-29 at 21:53:48, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1350.65(16), mean: 1647.92, max: 2658.91
Date: 07-29 at 21:54:46, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1348.30(16), mean: 1693.43, max: 2611.95
Date: 07-29 at 21:55:41, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1345.42(15), mean: 1710.07, max: 2651.70
Date: 07-29 at 21:56:39, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1345.39(15), mean: 1591.09, max: 2511.15
Date: 07-29 at 21:57:42, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1310.52(16), mean: 1394.70, max: 1538.09
Date: 07-29 at 21:58:35, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1302.43(17), mean: 1398.01, max: 1481.01
Date: 07-29 at 21:59:34, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1302.33(17), mean: 1378.41, max: 1514.28
Date: 07-29 at 22:00:31, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1302.33(17), mean: 1355.42, max: 1450.57
Date: 07-29 at 22:01:24, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1288.96(16), mean: 1357.91, max: 1481.51
Date: 07-29 at 22:02:14, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1286.90(16), mean: 1396.49, max: 1515.18
Date: 07-29 at 22:03:08, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1285.82(16), mean: 1409.64, max: 1523.77
Date: 07-29 at 22:04:02, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1285.82(16), mean: 1403.26, max: 1488.25
Date: 07-29 at 22:04:59, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1285.82(16), mean: 1377.43, max: 1518.78
Date: 07-29 at 22:06:01, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1276.80(17), mean: 1330.34, max: 1380.24
Date: 07-29 at 22:07:01, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1270.09(16), mean: 1318.69, max: 1366.13
Date: 07-29 at 22:07:59, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1270.09(16), mean: 1336.56, max: 1414.71
Date: 07-29 at 22:09:02, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1270.09(16), mean: 1314.19, max: 1365.99
Date: 07-29 at 22:10:03, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1270.09(16), mean: 1320.61, max: 1368.77
Date: 07-29 at 22:10:58, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1270.09(16), mean: 1344.34, max: 1403.55
Date: 07-29 at 22:11:59, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1270.09(16), mean: 1353.78, max: 1520.42
Date: 07-29 at 22:12:54, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1270.09(16), mean: 1360.09, max: 1478.34
Date: 07-29 at 22:13:53, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.07(16), mean: 1319.36, max: 1489.91
Date: 07-29 at 22:14:52, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1256.39(16), mean: 1301.25, max: 1371.09
Date: 07-29 at 22:15:54, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1256.39(16), mean: 1296.80, max: 1356.05
Date: 07-29 at 22:16:57, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1256.39(16), mean: 1297.12, max: 1356.05
Date: 07-29 at 22:17:54, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1256.39(16), mean: 1331.99, max: 1391.62
Date: 07-29 at 22:19:00, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1256.39(16), mean: 1291.97, max: 1331.05
Date: 07-29 at 22:20:04, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1256.39(16), mean: 1388.38, max: 1557.58
Date: 07-29 at 22:21:06, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1256.39(16), mean: 1407.20, max: 1612.07
Date: 07-29 at 22:22:15, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1254.54(15), mean: 1289.65, max: 1348.49
Date: 07-29 at 22:23:19, #particle: 15, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1246.67(15), mean: 1356.04, max: 1433.10
Date: 07-29 at 22:24:25, #particle: 15, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1246.67(15), mean: 1365.17, max: 1461.30
Date: 07-29 at 22:25:38, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1246.67(15), mean: 1282.34, max: 1333.17
Date: 07-29 at 22:26:50, #particle: 15, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1246.67(15), mean: 1292.07, max: 1365.01
Date: 07-29 at 22:28:06, #particle: 15, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1246.67(15), mean: 1274.95, max: 1339.11
Date: 07-29 at 22:29:27, #particle: 15, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1246.67(15), mean: 1301.52, max: 1439.05
