Date: 12-31 at 14:05:38, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1585.23(13), mean: 3546.07, max: 3955.29
Date: 12-31 at 14:06:26, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1342.77(15), mean: 3330.42, max: 3984.50
Date: 12-31 at 14:07:09, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1202.55(14), mean: 3152.28, max: 3816.65
Date: 12-31 at 14:07:58, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1131.14(14), mean: 3109.17, max: 3691.10
Date: 12-31 at 14:08:47, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1111.35(14), mean: 3014.87, max: 3543.54
Date: 12-31 at 14:09:34, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1103.56(14), mean: 2690.21, max: 3252.47
Date: 12-31 at 14:10:19, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1042.88(13), mean: 2413.56, max: 3099.64
Date: 12-31 at 14:11:08, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 997.74(13), mean: 2166.86, max: 2877.02
Date: 12-31 at 14:11:59, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 997.74(13), mean: 2045.78, max: 2805.43
Date: 12-31 at 14:13:01, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 997.74(13), mean: 1291.74, max: 1402.84
Date: 12-31 at 14:13:49, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 997.74(13), mean: 1158.70, max: 1327.96
Date: 12-31 at 14:14:38, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 997.74(13), mean: 1100.85, max: 1324.55
Date: 12-31 at 14:15:27, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 965.81(12), mean: 1166.19, max: 1616.05
Date: 12-31 at 14:16:16, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 947.04(12), mean: 1106.24, max: 1375.83
Date: 12-31 at 14:17:03, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 868.29(11), mean: 972.43, max: 1151.14
Date: 12-31 at 14:17:46, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 939.77, max: 1093.55
Date: 12-31 at 14:18:31, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 925.58, max: 1040.69
Date: 12-31 at 14:19:13, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 906.60, max: 992.54
Date: 12-31 at 14:19:55, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 906.60, max: 992.54
Date: 12-31 at 14:20:35, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 906.60, max: 992.54
Date: 12-31 at 14:21:21, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 985.85, max: 1339.61
Date: 12-31 at 14:22:03, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 929.61, max: 1248.97
Date: 12-31 at 14:22:46, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 884.55, max: 1271.34
Date: 12-31 at 14:23:28, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 849.24, max: 935.20
Date: 12-31 at 14:24:21, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 853.38, max: 979.68
Date: 12-31 at 14:25:07, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 843.64, max: 973.97
