Date: 12-31 at 07:02:47, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1423.72(14), mean: 3540.70, max: 3934.80
Date: 12-31 at 07:03:39, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1305.85(14), mean: 3431.14, max: 3768.14
Date: 12-31 at 07:04:30, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1272.67(14), mean: 3375.89, max: 3696.36
Date: 12-31 at 07:05:21, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1245.16(14), mean: 2824.30, max: 3559.43
Date: 12-31 at 07:06:13, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1184.21(14), mean: 2767.04, max: 3479.33
Date: 12-31 at 07:07:13, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1171.47(14), mean: 2704.57, max: 3325.76
Date: 12-31 at 07:08:06, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1149.58(14), mean: 2105.46, max: 3027.62
Date: 12-31 at 07:09:07, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1149.58(14), mean: 1319.77, max: 1412.15
Date: 12-31 at 07:10:05, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1149.58(14), mean: 1336.35, max: 1430.49
Date: 12-31 at 07:11:02, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1074.43(16), mean: 1273.46, max: 1466.36
Date: 12-31 at 07:11:54, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 930.54(12), mean: 1226.31, max: 1500.25
Date: 12-31 at 07:12:46, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 930.54(12), mean: 1171.35, max: 1493.54
Date: 12-31 at 07:13:38, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 925.14(12), mean: 1021.75, max: 1179.97
Date: 12-31 at 07:14:33, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 942.59, max: 1116.42
Date: 12-31 at 07:15:19, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 901.09, max: 997.91
Date: 12-31 at 07:16:05, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 889.28, max: 973.67
Date: 12-31 at 07:16:54, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 878.50, max: 932.27
Date: 12-31 at 07:17:43, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 870.67, max: 932.38
Date: 12-31 at 07:18:29, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 924.81, max: 1243.34
Date: 12-31 at 07:19:14, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 893.53, max: 1164.23
Date: 12-31 at 07:20:02, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 888.46, max: 1159.29
Date: 12-31 at 07:20:52, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 867.64, max: 975.53
Date: 12-31 at 07:21:43, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 869.80, max: 947.33
Date: 12-31 at 07:22:26, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 836.22, max: 902.23
