Date: 07-06 at 02:03:36, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1664.51(20) mean: 2517.30, max: 2850.04
Date: 07-06 at 02:05:08, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1593.49(20) mean: 2296.71, max: 2831.89
Date: 07-06 at 02:06:56, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1586.64(20) mean: 1649.00, max: 1744.50
Date: 07-06 at 02:08:19, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1575.49(20) mean: 1702.30, max: 1789.20
Date: 07-06 at 02:09:53, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1575.49(20) mean: 1700.23, max: 1797.15
Date: 07-06 at 02:11:27, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1575.49(20) mean: 1662.18, max: 1780.59
Date: 07-06 at 02:12:54, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1575.49(20) mean: 1713.70, max: 1852.54
Date: 07-06 at 02:14:35, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1575.49(20) mean: 1685.79, max: 1877.83
Date: 07-06 at 02:15:58, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1568.13(20) mean: 1712.44, max: 1921.74
Date: 07-06 at 02:17:29, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1561.30(20) mean: 1706.79, max: 1947.69
Date: 07-06 at 02:19:01, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1561.30(20) mean: 1672.31, max: 1848.13
Date: 07-06 at 02:20:29, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1610.42, max: 1684.37
Date: 07-06 at 02:22:00, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1588.84, max: 1661.82
Date: 07-06 at 02:23:20, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1627.77, max: 1698.45
Date: 07-06 at 02:24:40, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1633.37, max: 1703.51
Date: 07-06 at 02:26:08, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1632.76, max: 1729.94
Date: 07-06 at 02:27:38, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1587.36, max: 1668.14
Date: 07-06 at 02:29:01, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1607.16, max: 1692.18
Date: 07-06 at 02:30:27, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1628.24, max: 1729.83
Date: 07-06 at 02:31:48, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1662.02, max: 1770.17
Date: 07-06 at 02:33:18, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1600.24, max: 1668.55
Date: 07-06 at 02:34:42, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1631.36, max: 1714.66
Date: 07-06 at 02:36:11, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1611.54, max: 1748.25
Date: 07-06 at 02:37:40, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1613.64, max: 1707.70
Date: 07-06 at 02:39:14, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1603.04, max: 1649.29
Date: 07-06 at 02:40:35, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1629.80, max: 1699.25
Date: 07-06 at 02:42:09, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1591.79, max: 1637.34
Date: 07-06 at 02:43:44, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1585.42, max: 1685.53
Date: 07-06 at 02:45:10, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1591.98, max: 1741.21
Date: 07-06 at 02:46:40, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1590.21, max: 1782.15
Date: 07-06 at 02:48:12, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1588.05, max: 1656.53
Date: 07-06 at 02:49:41, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1582.32, max: 1661.71
Date: 07-06 at 02:51:09, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1538.80(20) mean: 1582.42, max: 1642.61
