Date: 08-10 at 08:32:14, iter: 1, new3, Khoo: 1261.67, current_best: 1631.15 best obj: 1631.15(15) mean: 2682.19, max: 3560.86
Date: 08-10 at 08:34:29, iter: 2, new3, Khoo: 1261.67, current_best: 1523.39 best obj: 1523.39(14) mean: 2535.90, max: 3454.30
Date: 08-10 at 08:36:39, iter: 3, new3, Khoo: 1261.67, current_best: 1464.27 best obj: 1464.27(13) mean: 2447.98, max: 3293.81
Date: 08-10 at 08:39:00, iter: 4, new3, Khoo: 1261.67, current_best: 1448.26 best obj: 1448.26(13) mean: 2430.33, max: 3268.80
Date: 08-10 at 08:41:15, iter: 5, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 2411.41, max: 3241.69
Date: 08-10 at 08:43:37, iter: 6, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 2386.05, max: 3247.79
Date: 08-10 at 08:45:56, iter: 7, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 2274.99, max: 2986.59
Date: 08-10 at 08:48:18, iter: 8, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 1831.84, max: 2862.94
Date: 08-10 at 08:50:39, iter: 10, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 1989.09, max: 3220.88
Date: 08-10 at 08:52:59, iter: 11, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 1573.45, max: 1821.46
Date: 08-10 at 08:55:02, iter: 12, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 1587.14, max: 1803.96
Date: 08-10 at 08:57:14, iter: 13, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 1651.16, max: 1893.58
Date: 08-10 at 08:59:37, iter: 15, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(13) mean: 1678.83, max: 1916.67
Date: 08-10 at 09:02:19, iter: 17, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1417.46(14) mean: 1673.11, max: 1891.17
Date: 08-10 at 09:04:36, iter: 18, new3, Khoo: 1261.67, current_best: 1417.46 best obj: 1428.21(15) mean: 1546.77, max: 2231.65
Date: 08-10 at 09:06:53, iter: 19, new3, Khoo: 1261.67, current_best: 1392.87 best obj: 1392.87(13) mean: 1476.14, max: 1581.63
Date: 08-10 at 09:09:07, iter: 20, new3, Khoo: 1261.67, current_best: 1388.80 best obj: 1388.80(13) mean: 1477.59, max: 1613.78
Date: 08-10 at 09:11:13, iter: 21, new3, Khoo: 1261.67, current_best: 1388.80 best obj: 1388.80(13) mean: 1467.85, max: 1572.61
Date: 08-10 at 09:13:25, iter: 22, new3, Khoo: 1261.67, current_best: 1388.80 best obj: 1388.80(13) mean: 1526.14, max: 1642.78
Date: 08-10 at 09:15:45, iter: 23, new3, Khoo: 1261.67, current_best: 1388.80 best obj: 1388.80(13) mean: 1458.32, max: 1593.13
Date: 08-10 at 09:17:45, iter: 25, new3, Khoo: 1261.67, current_best: 1388.80 best obj: 1388.80(13) mean: 1618.59, max: 1873.41
