Date: 07-05 at 04:09:43, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1663.50(22) mean: 2510.20, max: 2939.82
Date: 07-05 at 04:11:37, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1614.85(22) mean: 2315.33, max: 2867.18
Date: 07-05 at 04:13:35, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1588.13(19) mean: 1952.06, max: 2739.05
Date: 07-05 at 04:15:18, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1575.51(19) mean: 1970.79, max: 2655.49
Date: 07-05 at 04:17:06, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1561.82(19) mean: 1934.23, max: 2646.45
Date: 07-05 at 04:19:11, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1546.61(19) mean: 1621.70, max: 1705.48
Date: 07-05 at 04:21:14, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1587.95, max: 1637.69
Date: 07-05 at 04:22:55, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1638.84, max: 1706.97
Date: 07-05 at 04:24:54, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1595.33, max: 1635.89
Date: 07-05 at 04:26:44, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1636.98, max: 1678.83
Date: 07-05 at 04:28:26, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1661.37, max: 1721.16
Date: 07-05 at 04:30:23, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1608.46, max: 1708.32
Date: 07-05 at 04:32:23, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1583.16, max: 1642.24
Date: 07-05 at 04:34:13, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1601.24, max: 1684.90
Date: 07-05 at 04:36:10, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1602.61, max: 1654.65
Date: 07-05 at 04:38:01, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1598.92, max: 1683.71
Date: 07-05 at 04:39:54, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1616.19, max: 1678.21
Date: 07-05 at 04:41:46, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1646.71, max: 1732.95
Date: 07-05 at 04:43:34, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1651.24, max: 1786.29
Date: 07-05 at 04:45:21, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1671.45, max: 1809.14
Date: 07-05 at 04:47:16, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1665.09, max: 1829.18
Date: 07-05 at 04:49:11, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1632.22, max: 1738.55
Date: 07-05 at 04:51:13, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1592.95, max: 1670.67
Date: 07-05 at 04:52:57, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1625.27, max: 1704.29
Date: 07-05 at 04:54:43, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1638.39, max: 1726.63
Date: 07-05 at 04:56:41, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1618.30, max: 1738.77
Date: 07-05 at 04:58:31, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1636.45, max: 1793.40
Date: 07-05 at 05:00:24, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.38(19) mean: 1630.32, max: 1808.69
Date: 07-05 at 05:02:22, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1536.08(19) mean: 1607.69, max: 1701.12
Date: 07-05 at 05:04:03, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1524.99(19) mean: 1641.22, max: 1729.75
Date: 07-05 at 05:06:00, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1523.28(19) mean: 1591.64, max: 1710.96
Date: 07-05 at 05:07:59, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1523.28(19) mean: 1557.69, max: 1623.73
Date: 07-05 at 05:09:44, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1515.06(19) mean: 1577.32, max: 1650.23
Date: 07-05 at 05:11:48, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1509.68(19) mean: 1554.49, max: 1610.85
Date: 07-05 at 05:13:43, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1509.68(19) mean: 1552.07, max: 1607.72
Date: 07-05 at 05:15:32, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1509.68(19) mean: 1553.42, max: 1607.72
Date: 07-05 at 05:17:12, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1509.68(19) mean: 1595.85, max: 1654.56
Date: 07-05 at 05:19:14, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1509.68(19) mean: 1570.97, max: 1672.78
Date: 07-05 at 05:21:06, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1509.68(19) mean: 1555.50, max: 1610.10
Date: 07-05 at 05:23:06, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1509.68(19) mean: 1544.05, max: 1598.78
Date: 07-05 at 05:25:09, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1509.68(19) mean: 1542.76, max: 1593.97
