Date: 07-04 at 08:53:16, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1625.86(19) mean: 2688.44, max: 2931.86
Date: 07-04 at 08:55:08, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1575.84(19) mean: 2488.21, max: 2928.53
Date: 07-04 at 08:57:02, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1537.97(19) mean: 2357.60, max: 2910.85
Date: 07-04 at 08:58:48, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1533.97(19) mean: 2345.32, max: 2926.96
Date: 07-04 at 09:00:44, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1687.01, max: 1829.69
Date: 07-04 at 09:02:29, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1714.78, max: 1856.04
Date: 07-04 at 09:04:24, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1610.30, max: 1667.96
Date: 07-04 at 09:06:10, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1631.68, max: 1712.89
Date: 07-04 at 09:07:48, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1661.71, max: 1740.87
Date: 07-04 at 09:09:36, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1609.80, max: 1742.73
Date: 07-04 at 09:11:27, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1587.05, max: 1644.73
Date: 07-04 at 09:13:09, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1600.95, max: 1681.53
Date: 07-04 at 09:14:55, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1638.72, max: 1767.66
Date: 07-04 at 09:16:48, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1600.22, max: 1661.05
Date: 07-04 at 09:18:27, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1532.24(19) mean: 1605.46, max: 1681.13
Date: 07-04 at 09:20:26, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.89(20) mean: 1580.84, max: 1695.22
Date: 07-04 at 09:22:07, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1514.23(19) mean: 1593.87, max: 1723.54
Date: 07-04 at 09:23:48, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1514.23(19) mean: 1636.27, max: 1755.43
Date: 07-04 at 09:25:39, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1514.23(19) mean: 1622.58, max: 1708.53
