Date: 08-09 at 01:42:07, iter: 1, new3, Khoo: 735.8, current_best: 990.68 best obj: 990.68(4) mean: 2799.04, max: 3565.19
Date: 08-09 at 02:42:31, iter: 42, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 876.29, max: 1147.32
Date: 08-09 at 02:44:54, iter: 43, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 863.48, max: 986.48
Date: 08-09 at 02:46:47, iter: 44, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 865.12, max: 969.61
Date: 08-09 at 02:48:53, iter: 46, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 1027.88, max: 1435.62
Date: 08-09 at 02:50:16, iter: 48, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(7) mean: 936.66, max: 1172.55
Date: 08-09 at 02:51:31, iter: 49, new3, Khoo: 735.8, current_best: 800.57 best obj: 805.09(5) mean: 861.24, max: 1115.30
Date: 08-09 at 02:53:27, iter: 50, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 858.47, max: 1104.39
Date: 08-09 at 02:55:54, iter: 52, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 1054.43, max: 1473.94
Date: 08-09 at 02:57:08, iter: 53, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 922.67, max: 1275.39
Date: 08-09 at 02:59:31, iter: 54, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 895.87, max: 1279.17
Date: 08-09 at 03:01:01, iter: 55, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 857.14, max: 954.35
Date: 08-09 at 03:02:59, iter: 57, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 1026.82, max: 1422.07
Date: 08-09 at 03:05:01, iter: 58, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 879.33, max: 1166.17
Date: 08-09 at 03:07:51, iter: 60, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(7) mean: 869.55, max: 1156.56
Date: 08-09 at 03:10:25, iter: 61, new3, Khoo: 735.8, current_best: 800.57 best obj: 800.57(6) mean: 847.46, max: 944.65
Date: 08-09 at 03:12:59, iter: 62, new3, Khoo: 735.8, current_best: 797.82 best obj: 797.82(6) mean: 832.70, max: 923.09
Date: 08-09 at 03:14:58, iter: 63, new3, Khoo: 735.8, current_best: 797.82 best obj: 797.82(6) mean: 853.08, max: 958.36
Date: 08-09 at 03:17:33, iter: 64, new3, Khoo: 735.8, current_best: 797.82 best obj: 797.82(6) mean: 830.70, max: 908.72
Date: 08-09 at 03:18:45, iter: 65, new3, Khoo: 735.8, current_best: 797.46 best obj: 797.46(6) mean: 867.37, max: 975.57
Date: 08-09 at 03:21:19, iter: 66, new3, Khoo: 735.8, current_best: 794.45 best obj: 794.45(6) mean: 825.70, max: 898.59
Date: 08-09 at 03:23:12, iter: 67, new3, Khoo: 735.8, current_best: 794.45 best obj: 794.45(6) mean: 839.69, max: 944.97
Date: 08-09 at 03:25:17, iter: 68, new3, Khoo: 735.8, current_best: 794.45 best obj: 794.45(6) mean: 843.39, max: 983.32
Date: 08-09 at 03:27:28, iter: 69, new3, Khoo: 735.8, current_best: 782.59 best obj: 782.59(6) mean: 822.89, max: 885.02
Date: 08-09 at 03:29:48, iter: 70, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 822.92, max: 880.73
Date: 08-09 at 03:30:58, iter: 71, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 882.38, max: 969.25
Date: 08-09 at 03:32:41, iter: 72, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 873.82, max: 921.10
Date: 08-09 at 03:34:40, iter: 73, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 850.54, max: 874.75
Date: 08-09 at 03:36:31, iter: 75, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 1034.02, max: 1490.56
Date: 08-09 at 03:38:19, iter: 76, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 946.24, max: 1452.60
Date: 08-09 at 03:40:08, iter: 77, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 891.14, max: 1332.77
Date: 08-09 at 03:42:06, iter: 78, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 855.38, max: 1046.49
Date: 08-09 at 03:43:16, iter: 80, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(6) mean: 1068.64, max: 1473.75
Date: 08-09 at 03:46:08, iter: 82, new3, Khoo: 735.8, current_best: 779.93 best obj: 779.93(7) mean: 1063.26, max: 1482.17
Date: 08-09 at 03:47:43, iter: 83, new3, Khoo: 735.8, current_best: 779.93 best obj: 814.16(6) mean: 1029.67, max: 1553.19
Date: 08-09 at 03:49:37, iter: 84, new3, Khoo: 735.8, current_best: 779.93 best obj: 789.74(6) mean: 925.55, max: 1450.22
Date: 08-09 at 03:51:35, iter: 85, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 852.96, max: 1018.95
Date: 08-09 at 03:53:25, iter: 86, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 836.46, max: 1035.00
Date: 08-09 at 03:55:20, iter: 87, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 825.67, max: 1015.18
Date: 08-09 at 03:57:15, iter: 88, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 823.07, max: 993.51
Date: 08-09 at 03:59:11, iter: 90, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 1019.44, max: 1277.39
Date: 08-09 at 04:00:55, iter: 91, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 884.89, max: 1272.27
Date: 08-09 at 04:02:56, iter: 92, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 838.70, max: 1042.63
Date: 08-09 at 04:04:56, iter: 93, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 820.24, max: 938.41
Date: 08-09 at 04:06:47, iter: 95, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(5) mean: 1054.34, max: 1478.07
Date: 08-09 at 04:08:06, iter: 97, new3, Khoo: 735.8, current_best: 776.14 best obj: 776.14(6) mean: 923.21, max: 1281.56
Date: 08-09 at 04:09:59, iter: 98, new3, Khoo: 735.8, current_best: 776.14 best obj: 781.12(5) mean: 1038.89, max: 1581.61
Date: 08-09 at 04:12:20, iter: 99, new3, Khoo: 735.8, current_best: 765.91 best obj: 765.91(5) mean: 1047.48, max: 1595.31
Date: 08-09 at 04:14:22, iter: 100, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 1067.59, max: 1615.56
Date: 08-09 at 04:15:25, iter: 101, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 947.25, max: 1317.62
Date: 08-09 at 04:17:54, iter: 102, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 948.21, max: 1317.88
Date: 08-09 at 04:19:49, iter: 103, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 837.75, max: 1081.79
Date: 08-09 at 04:21:45, iter: 105, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 975.21, max: 1442.52
Date: 08-09 at 04:22:48, iter: 106, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 876.22, max: 1104.90
Date: 08-09 at 04:24:46, iter: 107, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 820.39, max: 892.63
Date: 08-09 at 04:27:08, iter: 108, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 821.50, max: 899.68
Date: 08-09 at 04:29:12, iter: 110, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(5) mean: 1066.35, max: 1496.27
Date: 08-09 at 04:31:29, iter: 112, new3, Khoo: 735.8, current_best: 762.52 best obj: 762.52(6) mean: 917.40, max: 1361.94
Date: 08-09 at 04:33:50, iter: 113, new3, Khoo: 735.8, current_best: 762.52 best obj: 805.45(7) mean: 1006.89, max: 1432.76
Date: 08-09 at 04:35:39, iter: 114, new3, Khoo: 735.8, current_best: 762.52 best obj: 794.51(6) mean: 988.02, max: 1444.86
Date: 08-09 at 04:37:26, iter: 116, new3, Khoo: 735.8, current_best: 762.52 best obj: 794.51(6) mean: 1131.73, max: 1590.61
Date: 08-09 at 04:39:18, iter: 117, new3, Khoo: 735.8, current_best: 762.52 best obj: 794.51(6) mean: 1048.92, max: 1493.15
Date: 08-09 at 04:41:07, iter: 118, new3, Khoo: 735.8, current_best: 762.52 best obj: 792.27(6) mean: 926.73, max: 1333.91
Date: 08-09 at 04:43:01, iter: 119, new3, Khoo: 735.8, current_best: 762.52 best obj: 787.17(6) mean: 856.03, max: 1065.36
Date: 08-09 at 04:44:59, iter: 121, new3, Khoo: 735.8, current_best: 762.52 best obj: 782.28(6) mean: 1068.03, max: 1664.34
Date: 08-09 at 04:46:49, iter: 122, new3, Khoo: 735.8, current_best: 762.52 best obj: 780.72(6) mean: 954.78, max: 1417.73
Date: 08-09 at 04:48:10, iter: 124, new3, Khoo: 735.8, current_best: 762.52 best obj: 780.72(7) mean: 883.82, max: 1211.04
Date: 08-09 at 04:49:55, iter: 125, new3, Khoo: 735.8, current_best: 762.52 best obj: 837.01(6) mean: 1110.61, max: 1732.72
Date: 08-09 at 04:51:44, iter: 127, new3, Khoo: 735.8, current_best: 762.52 best obj: 788.47(6) mean: 1195.21, max: 1808.71
Date: 08-09 at 04:53:32, iter: 128, new3, Khoo: 735.8, current_best: 762.52 best obj: 785.38(6) mean: 1145.70, max: 1768.09
Date: 08-09 at 04:55:17, iter: 129, new3, Khoo: 735.8, current_best: 762.52 best obj: 785.38(6) mean: 1041.58, max: 1759.87
Date: 08-09 at 04:57:03, iter: 130, new3, Khoo: 735.8, current_best: 762.52 best obj: 785.38(6) mean: 1024.73, max: 1555.52
Date: 08-09 at 04:59:06, iter: 132, new3, Khoo: 735.8, current_best: 762.52 best obj: 785.38(6) mean: 1155.74, max: 2087.29
Date: 08-09 at 05:01:09, iter: 133, new3, Khoo: 735.8, current_best: 762.52 best obj: 783.92(5) mean: 1024.86, max: 2042.00
Date: 08-09 at 05:02:20, iter: 134, new3, Khoo: 735.8, current_best: 762.52 best obj: 783.43(5) mean: 883.01, max: 1159.20
Date: 08-09 at 05:04:41, iter: 136, new3, Khoo: 735.8, current_best: 762.52 best obj: 780.81(7) mean: 832.76, max: 929.71
Date: 08-09 at 05:07:13, iter: 138, new3, Khoo: 735.8, current_best: 762.52 best obj: 865.27(8) mean: 1278.54, max: 1967.55
Date: 08-09 at 05:09:31, iter: 140, new3, Khoo: 735.8, current_best: 762.52 best obj: 855.42(7) mean: 1925.42, max: 3619.03
Date: 08-09 at 05:12:07, iter: 141, new3, Khoo: 735.8, current_best: 762.52 best obj: 855.37(7) mean: 1266.48, max: 3598.64
Date: 08-09 at 05:14:04, iter: 142, new3, Khoo: 735.8, current_best: 762.52 best obj: 813.07(7) mean: 1141.25, max: 3170.67
Date: 08-09 at 05:16:38, iter: 144, new3, Khoo: 735.8, current_best: 762.52 best obj: 805.24(6) mean: 1098.24, max: 1530.33
Date: 08-09 at 05:18:49, iter: 145, new3, Khoo: 735.8, current_best: 762.52 best obj: 805.24(6) mean: 1051.75, max: 1572.69
Date: 08-09 at 05:20:37, iter: 146, new3, Khoo: 735.8, current_best: 762.52 best obj: 805.24(6) mean: 978.27, max: 1305.07
Date: 08-09 at 05:21:52, iter: 147, new3, Khoo: 735.8, current_best: 762.52 best obj: 805.24(6) mean: 923.85, max: 1091.19
Date: 08-09 at 05:24:18, iter: 150, new3, Khoo: 735.8, current_best: 762.52 best obj: 903.88(8) mean: 1253.57, max: 1883.89
Date: 08-09 at 05:25:35, iter: 151, new3, Khoo: 735.8, current_best: 762.52 best obj: 824.77(6) mean: 1142.52, max: 1755.79
Date: 08-09 at 05:28:14, iter: 152, new3, Khoo: 735.8, current_best: 762.52 best obj: 805.90(6) mean: 1121.68, max: 1724.04
Date: 08-09 at 05:29:37, iter: 153, new3, Khoo: 735.8, current_best: 762.52 best obj: 801.49(6) mean: 1026.76, max: 1372.18
Date: 08-09 at 05:31:26, iter: 155, new3, Khoo: 735.8, current_best: 762.52 best obj: 801.44(6) mean: 1201.57, max: 1896.28
Date: 08-09 at 05:32:45, iter: 156, new3, Khoo: 735.8, current_best: 762.52 best obj: 801.44(6) mean: 1157.44, max: 1729.40
Date: 08-09 at 05:35:18, iter: 157, new3, Khoo: 735.8, current_best: 762.52 best obj: 801.44(6) mean: 1145.24, max: 1733.18
Date: 08-09 at 05:37:39, iter: 158, new3, Khoo: 735.8, current_best: 762.52 best obj: 801.44(6) mean: 1110.13, max: 1731.99
Date: 08-09 at 05:39:05, iter: 160, new3, Khoo: 735.8, current_best: 762.52 best obj: 801.44(6) mean: 1172.63, max: 1632.83
Date: 08-09 at 05:40:44, iter: 162, new3, Khoo: 735.8, current_best: 762.52 best obj: 801.44(7) mean: 1030.34, max: 1360.83
Date: 08-09 at 05:43:16, iter: 163, new3, Khoo: 735.8, current_best: 762.52 best obj: 1003.99(8) mean: 1354.60, max: 1847.43
Date: 08-09 at 05:45:29, iter: 164, new3, Khoo: 735.8, current_best: 762.52 best obj: 947.40(7) mean: 1363.96, max: 1848.07
Date: 08-09 at 05:47:40, iter: 166, new3, Khoo: 735.8, current_best: 762.52 best obj: 946.44(7) mean: 1510.81, max: 2161.83
Date: 08-09 at 05:49:47, iter: 167, new3, Khoo: 735.8, current_best: 762.52 best obj: 946.44(7) mean: 1450.90, max: 2136.72
