Date: 07-09 at 05:00:20, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1659.08(14) mean: 2620.69, max: 3203.66
Date: 07-09 at 05:01:02, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1530.92(14) mean: 2638.85, max: 3169.88
Date: 07-09 at 05:01:46, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1506.44(14) mean: 2661.50, max: 3226.56
Date: 07-09 at 05:02:34, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1489.02(14) mean: 2615.28, max: 3231.92
Date: 07-09 at 05:03:16, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1478.74(14) mean: 2533.82, max: 3159.27
Date: 07-09 at 05:04:05, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1465.65(14) mean: 1645.81, max: 1788.18
Date: 07-09 at 05:04:50, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1453.62(14) mean: 1630.59, max: 1777.02
Date: 07-09 at 05:05:34, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1448.72(14) mean: 1627.70, max: 1830.52
Date: 07-09 at 05:06:21, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1429.89(14) mean: 1510.53, max: 1607.49
Date: 07-09 at 05:07:03, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1423.84(14) mean: 1489.84, max: 1567.68
Date: 07-09 at 05:07:47, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1423.50(14) mean: 1475.52, max: 1541.77
Date: 07-09 at 05:08:29, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1423.35(14) mean: 1566.11, max: 1648.82
Date: 07-09 at 05:09:14, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1410.90(14) mean: 1491.42, max: 1566.51
Date: 07-09 at 05:09:53, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1400.88(14) mean: 1553.82, max: 1608.80
Date: 07-09 at 05:10:39, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.50(14) mean: 1522.52, max: 1670.05
Date: 07-09 at 05:11:15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.50(14) mean: 1542.89, max: 1704.78
Date: 07-09 at 05:11:56, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.50(14) mean: 1486.41, max: 1699.26
Date: 07-09 at 05:12:41, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.50(14) mean: 1484.90, max: 1773.72
Date: 07-09 at 05:13:23, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.50(14) mean: 1504.89, max: 1803.80
Date: 07-09 at 05:14:01, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.50(14) mean: 1558.29, max: 1844.46
Date: 07-09 at 05:14:47, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.50(14) mean: 1470.47, max: 1548.51
Date: 07-09 at 05:15:29, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.14(14) mean: 1453.83, max: 1571.33
Date: 07-09 at 05:16:07, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.14(14) mean: 1508.08, max: 1645.08
Date: 07-09 at 05:16:53, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1393.14(14) mean: 1455.11, max: 1669.79
Date: 07-09 at 05:17:35, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.78(14) mean: 1415.75, max: 1467.45
Date: 07-09 at 05:18:12, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1451.03, max: 1497.23
Date: 07-09 at 05:18:54, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1484.07, max: 1551.66
Date: 07-09 at 05:19:40, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1421.69, max: 1472.49
Date: 07-09 at 05:20:20, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1462.65, max: 1542.39
Date: 07-09 at 05:21:06, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1419.20, max: 1459.06
Date: 07-09 at 05:21:52, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1423.14, max: 1479.44
Date: 07-09 at 05:22:32, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1410.81, max: 1452.70
Date: 07-09 at 05:23:15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1409.95, max: 1452.70
Date: 07-09 at 05:23:58, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1419.50, max: 1452.70
Date: 07-09 at 05:24:44, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1409.90, max: 1452.70
Date: 07-09 at 05:25:24, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1409.88, max: 1452.70
Date: 07-09 at 05:26:04, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1409.88, max: 1452.70
Date: 07-09 at 05:26:46, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1439.77, max: 1517.57
Date: 07-09 at 05:27:27, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1383.73(14) mean: 1467.25, max: 1559.54
