Date: 07-09 at 03:30:18, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1560.22(15) mean: 2700.46, max: 3355.19
Date: 07-09 at 03:31:01, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1463.27(14) mean: 2643.41, max: 3283.96
Date: 07-09 at 03:31:46, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1444.28(14) mean: 2523.95, max: 3167.62
Date: 07-09 at 03:32:32, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 2362.65, max: 3108.09
Date: 07-09 at 03:33:16, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 2013.36, max: 3026.50
Date: 07-09 at 03:34:02, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 2054.17, max: 3080.17
Date: 07-09 at 03:34:50, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 2015.11, max: 3107.94
Date: 07-09 at 03:35:38, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 1643.25, max: 1884.39
Date: 07-09 at 03:36:22, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 1658.62, max: 1942.38
Date: 07-09 at 03:37:06, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 1598.80, max: 1751.87
Date: 07-09 at 03:37:47, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 1642.69, max: 1820.00
Date: 07-09 at 03:38:26, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 1675.55, max: 1882.15
Date: 07-09 at 03:39:13, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 1512.34, max: 1561.08
Date: 07-09 at 03:39:55, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1442.04(14) mean: 1551.21, max: 1611.22
Date: 07-09 at 03:40:33, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1441.93(14) mean: 1600.57, max: 1688.89
Date: 07-09 at 03:41:19, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1437.04(14) mean: 1542.75, max: 1705.84
Date: 07-09 at 03:42:01, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1436.78(14) mean: 1558.99, max: 1735.59
Date: 07-09 at 03:42:41, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1436.78(14) mean: 1599.96, max: 1791.88
Date: 07-09 at 03:43:22, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1436.78(14) mean: 1607.18, max: 1850.52
Date: 07-09 at 03:44:09, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1434.27(14) mean: 1514.86, max: 1650.61
Date: 07-09 at 03:44:51, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1434.20(14) mean: 1501.76, max: 1676.22
Date: 07-09 at 03:45:37, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1430.42(14) mean: 1488.24, max: 1559.32
Date: 07-09 at 03:46:24, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1407.14(14) mean: 1467.39, max: 1521.71
Date: 07-09 at 03:47:00, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1505.96, max: 1571.46
Date: 07-09 at 03:47:45, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1501.93, max: 1559.76
Date: 07-09 at 03:48:32, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1483.62, max: 1540.42
Date: 07-09 at 03:49:15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1493.97, max: 1558.01
Date: 07-09 at 03:50:00, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1480.98, max: 1541.07
Date: 07-09 at 03:50:44, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1485.58, max: 1610.64
Date: 07-09 at 03:51:28, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1537.72, max: 1676.93
Date: 07-09 at 03:52:11, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1500.32, max: 1539.42
Date: 07-09 at 03:52:50, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1527.92, max: 1577.95
Date: 07-09 at 03:53:40, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1486.42, max: 1527.45
Date: 07-09 at 03:54:20, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1499.40, max: 1568.02
Date: 07-09 at 03:55:00, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67 best obj: 1404.81(14) mean: 1507.69, max: 1597.38
