Date: 11-15 at 07:37:18, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1245.19(13), mean: 2211.50, max: 2608.64
Date: 11-15 at 07:38:45, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1131.26(13), mean: 2179.91, max: 2585.47
Date: 11-15 at 07:40:18, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1113.10(13), mean: 2192.88, max: 2539.73
Date: 11-15 at 07:42:03, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 2197.88, max: 2528.20
Date: 11-15 at 07:43:42, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 2189.82, max: 2522.90
Date: 11-15 at 07:45:23, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 2155.47, max: 2450.26
Date: 11-15 at 07:47:01, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 2152.82, max: 2420.61
Date: 11-15 at 07:48:41, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 2180.25, max: 2449.99
Date: 11-15 at 07:50:19, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 1827.53, max: 2295.17
Date: 11-15 at 07:52:01, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 1225.76, max: 1294.49
Date: 11-15 at 07:53:31, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 1291.49, max: 1381.38
Date: 11-15 at 07:55:03, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 1289.75, max: 1404.75
Date: 11-15 at 07:56:36, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 1185.69, max: 1294.40
Date: 11-15 at 07:58:05, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 953.63, best obj: 1111.32(13), mean: 1212.17, max: 1311.45
