Date: 08-05 at 16:16:20, iter: 1, new3, Khoo: 753.15, current_best: 1140.84 best obj: 1140.84(4) mean: 2192.43, max: 2924.92
Date: 08-05 at 16:37:25, iter: 28, new3, Khoo: 753.15, current_best: 865.51 best obj: 893.73(5) mean: 1027.18, max: 1094.20
Date: 08-05 at 16:38:22, iter: 30, new3, Khoo: 753.15, current_best: 865.51 best obj: 888.50(5) mean: 1193.03, max: 1515.95
Date: 08-05 at 16:39:14, iter: 31, new3, Khoo: 753.15, current_best: 865.51 best obj: 888.50(5) mean: 1115.93, max: 1451.81
Date: 08-05 at 16:40:08, iter: 32, new3, Khoo: 753.15, current_best: 865.51 best obj: 888.50(5) mean: 999.08, max: 1292.42
Date: 08-05 at 16:41:05, iter: 33, new3, Khoo: 753.15, current_best: 865.51 best obj: 880.61(7) mean: 909.25, max: 953.74
Date: 08-05 at 16:41:56, iter: 35, new3, Khoo: 753.15, current_best: 865.51 best obj: 871.57(6) mean: 1038.71, max: 1312.69
Date: 08-05 at 16:42:41, iter: 36, new3, Khoo: 753.15, current_best: 865.51 best obj: 870.77(6) mean: 999.59, max: 1206.44
Date: 08-05 at 16:43:33, iter: 37, new3, Khoo: 753.15, current_best: 850.08 best obj: 850.08(5) mean: 896.71, max: 992.07
Date: 08-05 at 16:44:17, iter: 38, new3, Khoo: 753.15, current_best: 850.08 best obj: 850.08(5) mean: 903.42, max: 987.50
Date: 08-05 at 16:45:12, iter: 39, new3, Khoo: 753.15, current_best: 850.08 best obj: 850.08(5) mean: 903.99, max: 970.43
Date: 08-05 at 16:45:58, iter: 40, new3, Khoo: 753.15, current_best: 850.08 best obj: 850.08(5) mean: 857.95, max: 967.04
Date: 08-05 at 16:46:47, iter: 42, new3, Khoo: 753.15, current_best: 850.08 best obj: 850.08(5) mean: 1113.70, max: 1308.51
Date: 08-05 at 16:47:27, iter: 43, new3, Khoo: 753.15, current_best: 843.99 best obj: 843.99(4) mean: 939.29, max: 1070.63
Date: 08-05 at 16:48:13, iter: 44, new3, Khoo: 753.15, current_best: 837.58 best obj: 837.58(4) mean: 882.48, max: 1030.26
Date: 08-05 at 16:48:59, iter: 45, new3, Khoo: 753.15, current_best: 835.85 best obj: 835.85(4) mean: 906.66, max: 1055.34
Date: 08-05 at 16:49:46, iter: 46, new3, Khoo: 753.15, current_best: 828.24 best obj: 828.24(5) mean: 859.02, max: 877.09
Date: 08-05 at 16:50:27, iter: 47, new3, Khoo: 753.15, current_best: 819.23 best obj: 819.23(5) mean: 862.84, max: 900.74
Date: 08-05 at 16:51:15, iter: 48, new3, Khoo: 753.15, current_best: 819.23 best obj: 819.23(5) mean: 833.43, max: 897.43
Date: 08-05 at 16:52:16, iter: 49, new3, Khoo: 753.15, current_best: 818.80 best obj: 818.80(5) mean: 827.18, max: 902.05
Date: 08-05 at 16:52:57, iter: 50, new3, Khoo: 753.15, current_best: 813.68 best obj: 813.68(5) mean: 819.65, max: 831.56
Date: 08-05 at 16:53:39, iter: 51, new3, Khoo: 753.15, current_best: 813.68 best obj: 813.68(5) mean: 818.50, max: 821.34
Date: 08-05 at 16:54:26, iter: 52, new3, Khoo: 753.15, current_best: 813.68 best obj: 813.68(5) mean: 832.09, max: 843.48
Date: 08-05 at 16:55:10, iter: 53, new3, Khoo: 753.15, current_best: 813.68 best obj: 813.68(5) mean: 813.68, max: 813.68
Date: 08-05 at 16:56:08, iter: 55, new3, Khoo: 753.15, current_best: 813.68 best obj: 813.68(5) mean: 980.86, max: 1256.42
Date: 08-05 at 16:56:55, iter: 56, new3, Khoo: 753.15, current_best: 813.68 best obj: 813.68(5) mean: 897.62, max: 1168.65
Date: 08-05 at 16:57:54, iter: 57, new3, Khoo: 753.15, current_best: 813.68 best obj: 813.68(5) mean: 882.77, max: 1131.50
Date: 08-05 at 16:58:53, iter: 58, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 844.25, max: 939.88
Date: 08-05 at 16:59:41, iter: 59, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 836.20, max: 946.57
Date: 08-05 at 17:00:24, iter: 60, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 830.74, max: 936.37
Date: 08-05 at 17:01:17, iter: 61, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 850.28, max: 999.64
Date: 08-05 at 17:01:58, iter: 63, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 1038.53, max: 1235.40
Date: 08-05 at 17:02:56, iter: 64, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 943.49, max: 1193.56
Date: 08-05 at 17:03:57, iter: 65, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 878.21, max: 951.80
Date: 08-05 at 17:04:57, iter: 66, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 866.45, max: 929.00
Date: 08-05 at 17:05:49, iter: 68, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(5) mean: 1053.19, max: 1256.73
Date: 08-05 at 17:06:42, iter: 70, new3, Khoo: 753.15, current_best: 802.65 best obj: 802.65(6) mean: 967.13, max: 1201.60
Date: 08-05 at 17:07:20, iter: 71, new3, Khoo: 753.15, current_best: 802.65 best obj: 834.73(4) mean: 922.42, max: 1033.56
Date: 08-05 at 17:08:14, iter: 72, new3, Khoo: 753.15, current_best: 802.65 best obj: 808.09(4) mean: 960.15, max: 1085.91
Date: 08-05 at 17:09:08, iter: 74, new3, Khoo: 753.15, current_best: 802.65 best obj: 807.22(4) mean: 1098.10, max: 1413.24
Date: 08-05 at 17:09:53, iter: 75, new3, Khoo: 753.15, current_best: 802.65 best obj: 807.22(4) mean: 1048.66, max: 1438.20
Date: 08-05 at 17:10:30, iter: 76, new3, Khoo: 753.15, current_best: 802.65 best obj: 807.22(4) mean: 906.11, max: 1043.21
Date: 08-05 at 17:11:15, iter: 77, new3, Khoo: 753.15, current_best: 802.65 best obj: 807.22(4) mean: 889.69, max: 1024.69
Date: 08-05 at 17:11:58, iter: 79, new3, Khoo: 753.15, current_best: 802.65 best obj: 807.22(4) mean: 1118.16, max: 1517.93
Date: 08-05 at 17:12:37, iter: 80, new3, Khoo: 753.15, current_best: 802.65 best obj: 807.22(4) mean: 964.78, max: 1327.47
Date: 08-05 at 17:13:24, iter: 82, new3, Khoo: 753.15, current_best: 802.65 best obj: 804.15(5) mean: 860.44, max: 988.04
Date: 08-05 at 17:14:06, iter: 83, new3, Khoo: 753.15, current_best: 802.65 best obj: 831.99(4) mean: 1260.40, max: 1790.70
Date: 08-05 at 17:14:52, iter: 84, new3, Khoo: 753.15, current_best: 783.70 best obj: 783.70(4) mean: 1205.12, max: 1557.43
Date: 08-05 at 17:15:40, iter: 85, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1217.56, max: 1562.03
Date: 08-05 at 17:16:34, iter: 86, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1118.86, max: 1589.27
Date: 08-05 at 17:17:25, iter: 87, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1095.15, max: 1479.46
Date: 08-05 at 17:18:18, iter: 88, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1090.26, max: 1463.07
Date: 08-05 at 17:19:08, iter: 90, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1345.48, max: 1710.28
Date: 08-05 at 17:19:51, iter: 91, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1270.22, max: 1699.93
Date: 08-05 at 17:20:38, iter: 92, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1145.02, max: 1426.55
Date: 08-05 at 17:21:24, iter: 93, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1125.30, max: 1336.62
Date: 08-05 at 17:22:03, iter: 95, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(4) mean: 1106.53, max: 1321.48
Date: 08-05 at 17:23:00, iter: 97, new3, Khoo: 753.15, current_best: 779.19 best obj: 779.19(7) mean: 959.00, max: 1256.31
Date: 08-05 at 17:23:42, iter: 98, new3, Khoo: 753.15, current_best: 779.19 best obj: 796.35(4) mean: 1064.93, max: 1385.41
Date: 08-05 at 17:24:23, iter: 99, new3, Khoo: 753.15, current_best: 779.19 best obj: 792.68(4) mean: 919.12, max: 1262.71
Date: 08-05 at 17:25:07, iter: 101, new3, Khoo: 753.15, current_best: 779.19 best obj: 792.68(4) mean: 1164.18, max: 1506.10
Date: 08-05 at 17:25:49, iter: 102, new3, Khoo: 753.15, current_best: 779.19 best obj: 792.68(4) mean: 1080.59, max: 1389.81
Date: 08-05 at 17:26:30, iter: 103, new3, Khoo: 753.15, current_best: 779.19 best obj: 792.68(4) mean: 987.26, max: 1441.95
Date: 08-05 at 17:27:14, iter: 104, new3, Khoo: 753.15, current_best: 779.19 best obj: 792.68(4) mean: 919.10, max: 1205.67
Date: 08-05 at 17:27:58, iter: 106, new3, Khoo: 753.15, current_best: 779.19 best obj: 792.68(4) mean: 1146.73, max: 1572.10
Date: 08-05 at 17:28:43, iter: 107, new3, Khoo: 753.15, current_best: 779.19 best obj: 792.68(4) mean: 1027.43, max: 1455.77
Date: 08-05 at 17:29:34, iter: 109, new3, Khoo: 753.15, current_best: 779.19 best obj: 792.68(5) mean: 922.52, max: 1221.65
Date: 08-05 at 17:30:19, iter: 110, new3, Khoo: 753.15, current_best: 779.19 best obj: 1019.87(5) mean: 1216.31, max: 1511.39
Date: 08-05 at 17:31:02, iter: 112, new3, Khoo: 753.15, current_best: 779.19 best obj: 852.13(5) mean: 1168.11, max: 1564.81
Date: 08-05 at 17:31:48, iter: 113, new3, Khoo: 753.15, current_best: 779.19 best obj: 852.13(5) mean: 1164.06, max: 1576.43
Date: 08-05 at 17:32:38, iter: 114, new3, Khoo: 753.15, current_best: 779.19 best obj: 826.28(6) mean: 972.37, max: 1219.34
Date: 08-05 at 17:33:46, iter: 115, new3, Khoo: 753.15, current_best: 779.19 best obj: 820.45(6) mean: 980.10, max: 1193.07
Date: 08-05 at 17:35:02, iter: 117, new3, Khoo: 753.15, current_best: 779.19 best obj: 820.45(6) mean: 1043.85, max: 1352.90
Date: 08-05 at 17:35:43, iter: 118, new3, Khoo: 753.15, current_best: 779.19 best obj: 820.45(6) mean: 1055.03, max: 1297.60
Date: 08-05 at 17:36:29, iter: 119, new3, Khoo: 753.15, current_best: 779.19 best obj: 820.45(6) mean: 988.45, max: 1226.95
Date: 08-05 at 17:37:33, iter: 121, new3, Khoo: 753.15, current_best: 779.19 best obj: 809.37(9) mean: 858.42, max: 936.74
Date: 08-05 at 17:38:24, iter: 123, new3, Khoo: 753.15, current_best: 779.19 best obj: 808.73(6) mean: 1029.00, max: 1667.24
Date: 08-05 at 17:39:28, iter: 125, new3, Khoo: 753.15, current_best: 779.19 best obj: 802.06(6) mean: 1881.55, max: 3360.13
Date: 08-05 at 17:40:34, iter: 126, new3, Khoo: 753.15, current_best: 779.19 best obj: 802.06(6) mean: 1279.22, max: 3350.04
Date: 08-05 at 17:41:50, iter: 127, new3, Khoo: 753.15, current_best: 779.19 best obj: 802.06(6) mean: 1286.32, max: 3365.97
Date: 08-05 at 17:42:40, iter: 129, new3, Khoo: 753.15, current_best: 779.19 best obj: 802.06(6) mean: 1117.45, max: 1370.38
Date: 08-05 at 17:43:24, iter: 130, new3, Khoo: 753.15, current_best: 779.19 best obj: 802.06(6) mean: 948.15, max: 1105.36
Date: 08-05 at 17:44:16, iter: 131, new3, Khoo: 753.15, current_best: 779.19 best obj: 802.06(6) mean: 881.37, max: 1060.88
Date: 08-05 at 17:45:04, iter: 132, new3, Khoo: 753.15, current_best: 779.19 best obj: 802.06(6) mean: 842.43, max: 894.94
Date: 08-05 at 17:46:27, iter: 135, new3, Khoo: 753.15, current_best: 779.19 best obj: 909.10(6) mean: 1090.62, max: 1354.84
Date: 08-05 at 17:47:17, iter: 136, new3, Khoo: 753.15, current_best: 779.19 best obj: 888.98(6) mean: 1057.10, max: 1313.40
Date: 08-05 at 17:48:23, iter: 137, new3, Khoo: 753.15, current_best: 779.19 best obj: 859.18(6) mean: 945.13, max: 1217.83
Date: 08-05 at 17:49:22, iter: 138, new3, Khoo: 753.15, current_best: 779.19 best obj: 850.62(6) mean: 981.23, max: 1247.75
Date: 08-05 at 17:50:15, iter: 140, new3, Khoo: 753.15, current_best: 779.19 best obj: 850.62(6) mean: 1048.74, max: 1342.92
Date: 08-05 at 17:51:08, iter: 141, new3, Khoo: 753.15, current_best: 779.19 best obj: 850.62(6) mean: 962.98, max: 1187.48
Date: 08-05 at 17:52:10, iter: 142, new3, Khoo: 753.15, current_best: 779.19 best obj: 850.62(6) mean: 928.58, max: 1076.34
Date: 08-05 at 17:53:14, iter: 143, new3, Khoo: 753.15, current_best: 779.19 best obj: 850.62(6) mean: 906.28, max: 976.88
Date: 08-05 at 17:54:17, iter: 145, new3, Khoo: 753.15, current_best: 779.19 best obj: 850.62(6) mean: 1038.44, max: 1358.92
Date: 08-05 at 17:55:34, iter: 147, new3, Khoo: 753.15, current_best: 779.19 best obj: 845.81(7) mean: 979.83, max: 1284.82
Date: 08-05 at 17:56:20, iter: 148, new3, Khoo: 753.15, current_best: 779.19 best obj: 830.19(6) mean: 1026.14, max: 1237.30
Date: 08-05 at 17:57:21, iter: 149, new3, Khoo: 753.15, current_best: 779.19 best obj: 808.98(6) mean: 979.16, max: 1166.57
Date: 08-05 at 17:58:11, iter: 151, new3, Khoo: 753.15, current_best: 779.19 best obj: 804.93(6) mean: 1090.07, max: 1421.32
Date: 08-05 at 17:59:00, iter: 152, new3, Khoo: 753.15, current_best: 779.19 best obj: 804.93(6) mean: 891.28, max: 1115.62
