Date: 08-05 at 11:34:03, iter: 1, new3, Khoo: 753.15, current_best: 1093.50 best obj: 1093.50(4) mean: 2416.69, max: 3401.95
Date: 08-05 at 11:34:46, iter: 2, new3, Khoo: 753.15, current_best: 986.56 best obj: 986.56(4) mean: 1926.40, max: 2912.63
Date: 08-05 at 11:35:36, iter: 3, new3, Khoo: 753.15, current_best: 986.45 best obj: 986.45(4) mean: 1764.00, max: 2603.30
Date: 08-05 at 11:36:16, iter: 4, new3, Khoo: 753.15, current_best: 983.99 best obj: 983.99(4) mean: 1772.48, max: 2626.58
Date: 08-05 at 11:37:13, iter: 5, new3, Khoo: 753.15, current_best: 983.99 best obj: 983.99(4) mean: 1068.59, max: 1207.09
Date: 08-05 at 11:37:51, iter: 6, new3, Khoo: 753.15, current_best: 983.99 best obj: 983.99(4) mean: 1168.40, max: 1284.77
Date: 08-05 at 11:38:25, iter: 7, new3, Khoo: 753.15, current_best: 983.99 best obj: 983.99(4) mean: 1251.74, max: 1388.03
Date: 08-05 at 11:39:07, iter: 8, new3, Khoo: 753.15, current_best: 972.00 best obj: 972.00(7) mean: 1054.86, max: 1137.59
Date: 08-05 at 11:40:06, iter: 9, new3, Khoo: 753.15, current_best: 885.63 best obj: 885.63(6) mean: 1087.31, max: 1179.59
Date: 08-05 at 11:40:46, iter: 10, new3, Khoo: 753.15, current_best: 877.44 best obj: 877.44(6) mean: 1108.78, max: 1197.58
Date: 08-05 at 11:41:44, iter: 11, new3, Khoo: 753.15, current_best: 872.65 best obj: 872.65(6) mean: 1157.63, max: 1252.90
Date: 08-05 at 11:42:42, iter: 12, new3, Khoo: 753.15, current_best: 872.65 best obj: 872.65(6) mean: 1008.47, max: 1070.26
Date: 08-05 at 11:43:42, iter: 13, new3, Khoo: 753.15, current_best: 872.65 best obj: 872.65(6) mean: 996.58, max: 1096.21
Date: 08-05 at 11:44:44, iter: 14, new3, Khoo: 753.15, current_best: 872.65 best obj: 872.65(6) mean: 954.13, max: 1000.04
Date: 08-05 at 11:45:26, iter: 16, new3, Khoo: 753.15, current_best: 872.65 best obj: 872.65(6) mean: 1072.91, max: 1295.58
Date: 08-05 at 11:46:18, iter: 17, new3, Khoo: 753.15, current_best: 872.65 best obj: 872.65(6) mean: 973.55, max: 1317.93
Date: 08-05 at 11:47:10, iter: 18, new3, Khoo: 753.15, current_best: 870.53 best obj: 870.53(6) mean: 932.26, max: 1003.88
Date: 08-05 at 11:47:54, iter: 19, new3, Khoo: 753.15, current_best: 869.12 best obj: 869.12(6) mean: 903.13, max: 989.08
Date: 08-05 at 11:48:40, iter: 20, new3, Khoo: 753.15, current_best: 864.67 best obj: 864.67(6) mean: 884.62, max: 920.34
Date: 08-05 at 11:49:20, iter: 21, new3, Khoo: 753.15, current_best: 864.67 best obj: 864.67(6) mean: 880.57, max: 920.34
Date: 08-05 at 11:50:05, iter: 22, new3, Khoo: 753.15, current_best: 864.67 best obj: 864.67(6) mean: 913.73, max: 947.30
Date: 08-05 at 11:50:46, iter: 23, new3, Khoo: 753.15, current_best: 864.67 best obj: 864.67(6) mean: 881.93, max: 917.04
Date: 08-05 at 11:51:37, iter: 25, new3, Khoo: 753.15, current_best: 864.67 best obj: 864.67(6) mean: 1082.20, max: 1418.35
Date: 08-05 at 11:52:36, iter: 26, new3, Khoo: 753.15, current_best: 861.75 best obj: 861.75(6) mean: 1021.23, max: 1442.12
Date: 08-05 at 11:53:35, iter: 27, new3, Khoo: 753.15, current_best: 861.75 best obj: 861.75(6) mean: 1008.46, max: 1466.03
Date: 08-05 at 11:54:14, iter: 28, new3, Khoo: 753.15, current_best: 853.67 best obj: 853.67(6) mean: 931.94, max: 1101.97
Date: 08-05 at 11:55:11, iter: 29, new3, Khoo: 753.15, current_best: 852.39 best obj: 852.39(6) mean: 936.08, max: 1079.54
Date: 08-05 at 11:55:52, iter: 30, new3, Khoo: 753.15, current_best: 852.39 best obj: 852.39(6) mean: 883.00, max: 961.61
Date: 08-05 at 11:56:45, iter: 31, new3, Khoo: 753.15, current_best: 852.39 best obj: 852.39(6) mean: 870.24, max: 927.97
Date: 08-05 at 11:57:28, iter: 32, new3, Khoo: 753.15, current_best: 852.39 best obj: 852.39(6) mean: 867.48, max: 912.45
Date: 08-05 at 11:58:25, iter: 34, new3, Khoo: 753.15, current_best: 852.39 best obj: 852.39(6) mean: 1089.90, max: 1399.13
Date: 08-05 at 11:59:07, iter: 35, new3, Khoo: 753.15, current_best: 852.39 best obj: 852.39(6) mean: 967.86, max: 1189.18
Date: 08-05 at 12:00:04, iter: 36, new3, Khoo: 753.15, current_best: 852.39 best obj: 852.39(6) mean: 906.39, max: 1225.62
Date: 08-05 at 12:01:00, iter: 37, new3, Khoo: 753.15, current_best: 852.39 best obj: 852.39(6) mean: 878.59, max: 971.57
Date: 08-05 at 12:01:53, iter: 38, new3, Khoo: 753.15, current_best: 852.10 best obj: 852.10(6) mean: 889.14, max: 976.12
Date: 08-05 at 12:02:35, iter: 39, new3, Khoo: 753.15, current_best: 851.00 best obj: 851.00(6) mean: 865.26, max: 935.45
Date: 08-05 at 12:03:32, iter: 40, new3, Khoo: 753.15, current_best: 851.00 best obj: 851.00(6) mean: 861.80, max: 898.48
Date: 08-05 at 12:04:28, iter: 41, new3, Khoo: 753.15, current_best: 850.63 best obj: 850.63(6) mean: 861.78, max: 923.24
Date: 08-05 at 12:05:22, iter: 42, new3, Khoo: 753.15, current_best: 850.63 best obj: 850.63(6) mean: 879.65, max: 944.40
Date: 08-05 at 12:06:06, iter: 43, new3, Khoo: 753.15, current_best: 850.63 best obj: 850.63(6) mean: 854.66, max: 897.45
Date: 08-05 at 12:07:03, iter: 44, new3, Khoo: 753.15, current_best: 850.63 best obj: 850.63(6) mean: 854.48, max: 897.45
Date: 08-05 at 12:08:01, iter: 46, new3, Khoo: 753.15, current_best: 850.63 best obj: 850.63(6) mean: 1043.63, max: 1274.40
Date: 08-05 at 12:08:58, iter: 47, new3, Khoo: 753.15, current_best: 837.29 best obj: 837.29(5) mean: 948.95, max: 1265.66
Date: 08-05 at 12:09:48, iter: 48, new3, Khoo: 753.15, current_best: 833.94 best obj: 833.94(5) mean: 970.44, max: 1302.54
Date: 08-05 at 12:10:40, iter: 49, new3, Khoo: 753.15, current_best: 833.94 best obj: 833.94(5) mean: 1011.17, max: 1346.42
Date: 08-05 at 12:11:19, iter: 50, new3, Khoo: 753.15, current_best: 833.94 best obj: 833.94(5) mean: 903.35, max: 1013.01
Date: 08-05 at 12:12:03, iter: 51, new3, Khoo: 753.15, current_best: 833.94 best obj: 833.94(5) mean: 862.28, max: 912.78
Date: 08-05 at 12:12:48, iter: 53, new3, Khoo: 753.15, current_best: 833.94 best obj: 833.94(5) mean: 1110.01, max: 1350.14
Date: 08-05 at 12:13:28, iter: 54, new3, Khoo: 753.15, current_best: 833.94 best obj: 833.94(5) mean: 997.22, max: 1346.18
