Date: 01-12 at 10:18:39, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1188.06(9), mean: 2409.24, max: 3325.08
Date: 01-12 at 10:19:37, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1133.13(9), mean: 2033.00, max: 2983.02
Date: 01-12 at 10:20:32, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1951.78, max: 2819.18
Date: 01-12 at 10:21:29, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1872.58, max: 2793.31
Date: 01-12 at 10:22:27, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1846.38, max: 2665.11
Date: 01-12 at 10:23:27, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1680.75, max: 2558.65
Date: 01-12 at 10:24:24, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1440.17, max: 2134.31
Date: 01-12 at 10:25:24, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1462.82, max: 2191.92
Date: 01-12 at 10:26:21, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1242.82, max: 1483.67
Date: 01-12 at 10:27:19, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1219.36, max: 1391.86
Date: 01-12 at 10:28:17, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1251.66, max: 1405.14
Date: 01-12 at 10:29:15, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1365.70, max: 1563.05
Date: 01-12 at 10:30:13, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 954.16, best obj: 1116.99(9), mean: 1271.81, max: 1475.44
