Date: 07-22 at 15:26:56, #particle: 10, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1610.43(6), mean: 2811.27, max: 3523.16
Date: 07-22 at 15:27:23, #particle: 10, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1486.15(12), mean: 2361.19, max: 3380.77
Date: 07-22 at 15:27:51, #particle: 10, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1337.76(11), mean: 2313.02, max: 3377.92
Date: 07-22 at 15:28:19, #particle: 10, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1304.82(10), mean: 2241.94, max: 3197.30
Date: 07-22 at 15:28:51, #particle: 10, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1299.50(10), mean: 1437.22, max: 1633.90
Date: 07-22 at 15:29:20, #particle: 10, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1299.50(10), mean: 1479.66, max: 1672.86
Date: 07-22 at 15:29:47, #particle: 10, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1299.50(10), mean: 1505.87, max: 1601.67
Date: 07-22 at 15:30:13, #particle: 10, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1299.12(12), mean: 1411.37, max: 1549.04
Date: 07-22 at 15:30:40, #particle: 10, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1283.77(12), mean: 1452.20, max: 1595.56
Date: 07-22 at 15:31:09, #particle: 10, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1274.57(12), mean: 1460.29, max: 1614.85
Date: 07-22 at 15:31:37, #particle: 10, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1269.83(12), mean: 1472.54, max: 1645.77
Date: 07-22 at 15:32:05, #particle: 10, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1269.83(12), mean: 1465.69, max: 1673.54
Date: 07-22 at 15:32:36, #particle: 10, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1269.83(12), mean: 1345.38, max: 1410.57
Date: 07-22 at 15:33:06, #particle: 10, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1269.83(12), mean: 1340.67, max: 1394.74
Date: 07-22 at 15:33:37, #particle: 10, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1269.83(12), mean: 1355.78, max: 1420.87
Date: 07-22 at 15:34:05, #particle: 10, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1269.83(12), mean: 1360.11, max: 1447.39
Date: 07-22 at 15:34:35, #particle: 10, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1262.78(12), mean: 1294.08, max: 1324.26
Date: 07-22 at 15:35:05, #particle: 10, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1286.87, max: 1318.42
Date: 07-22 at 15:35:34, #particle: 10, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1316.39, max: 1375.55
Date: 07-22 at 15:36:06, #particle: 10, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1291.73, max: 1328.30
Date: 07-22 at 15:36:41, #particle: 10, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1286.17, max: 1312.32
Date: 07-22 at 15:37:12, #particle: 10, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1294.77, max: 1367.16
Date: 07-22 at 15:37:40, #particle: 10, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1321.06, max: 1403.26
Date: 07-22 at 15:38:12, #particle: 10, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1286.40, max: 1317.96
Date: 07-22 at 15:38:43, #particle: 10, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1283.54, max: 1351.75
Date: 07-22 at 15:39:17, #particle: 10, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1286.92, max: 1386.39
Date: 07-22 at 15:39:46, #particle: 10, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.85(12), mean: 1265.80, max: 1298.84
Date: 07-22 at 15:40:15, #particle: 10, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.17(12), mean: 1269.17, max: 1328.59
Date: 07-22 at 15:40:45, #particle: 10, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.17(12), mean: 1259.42, max: 1267.73
Date: 07-22 at 15:41:16, #particle: 10, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.17(12), mean: 1259.37, max: 1267.23
Date: 07-22 at 15:41:44, #particle: 10, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.17(12), mean: 1259.37, max: 1267.23
Date: 07-22 at 15:42:13, #particle: 10, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.17(12), mean: 1265.58, max: 1298.29
Date: 07-22 at 15:42:42, #particle: 10, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.45(12), mean: 1257.98, max: 1271.50
Date: 07-22 at 15:43:08, #particle: 10, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.45(12), mean: 1266.19, max: 1280.61
Date: 07-22 at 15:43:40, #particle: 10, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1242.13(12), mean: 1254.91, max: 1261.07
Date: 07-22 at 15:44:07, #particle: 10, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1281.59, max: 1296.64
Date: 07-22 at 15:44:38, #particle: 10, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1242.11, max: 1247.56
Date: 07-22 at 15:45:07, #particle: 10, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.42, max: 1247.56
Date: 07-22 at 15:45:39, #particle: 10, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.42, max: 1247.56
Date: 07-22 at 15:46:06, #particle: 10, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.42, max: 1247.56
Date: 07-22 at 15:46:35, #particle: 10, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.42, max: 1247.56
Date: 07-22 at 15:47:02, #particle: 10, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.42, max: 1247.56
Date: 07-22 at 15:47:33, #particle: 10, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.42, max: 1247.56
Date: 07-22 at 15:48:03, #particle: 10, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1242.53, max: 1258.59
Date: 07-22 at 15:48:34, #particle: 10, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:49:04, #particle: 10, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:49:31, #particle: 10, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:49:59, #particle: 10, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:50:25, #particle: 10, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:50:54, #particle: 10, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:51:25, #particle: 10, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.89, max: 1252.25
Date: 07-22 at 15:51:57, #particle: 10, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.89, max: 1252.25
Date: 07-22 at 15:52:26, #particle: 10, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:52:57, #particle: 10, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:53:26, #particle: 10, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1241.41, max: 1247.44
Date: 07-22 at 15:53:52, #particle: 10, iter: 57, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 2148.54, max: 3215.50
Date: 07-22 at 15:54:23, #particle: 10, iter: 58, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1335.67, max: 1516.92
Date: 07-22 at 15:54:49, #particle: 10, iter: 59, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1347.68, max: 1538.21
Date: 07-22 at 15:55:21, #particle: 10, iter: 60, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1358.41, max: 1538.27
Date: 07-22 at 15:55:52, #particle: 10, iter: 61, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.74(12), mean: 1353.34, max: 1560.00
