Date: 07-15 at 04:22:20, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1423.42(13) mean: 3583.77, max: 4013.44
Date: 07-15 at 04:23:18, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1185.19(13) mean: 3484.28, max: 3944.76
Date: 07-15 at 04:24:18, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1011.46(12) mean: 2978.17, max: 3813.95
Date: 07-15 at 04:25:10, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1008.85(12) mean: 2639.55, max: 3346.27
Date: 07-15 at 04:26:04, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1008.85(12) mean: 2249.34, max: 3217.07
Date: 07-15 at 04:27:03, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 996.30(13) mean: 1221.94, max: 1396.61
Date: 07-15 at 04:27:55, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 971.92(13) mean: 1108.40, max: 1394.51
Date: 07-15 at 04:28:51, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 959.71(13) mean: 1051.47, max: 1192.01
Date: 07-15 at 04:29:42, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 1096.97, max: 1221.35
Date: 07-15 at 04:30:31, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 1036.88, max: 1255.48
Date: 07-15 at 04:31:26, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 986.02, max: 1057.94
Date: 07-15 at 04:32:17, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 965.61, max: 1055.16
Date: 07-15 at 04:33:04, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 960.77, max: 1055.16
Date: 07-15 at 04:33:53, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 961.21, max: 1055.16
Date: 07-15 at 04:34:41, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 959.37, max: 1055.16
Date: 07-15 at 04:35:34, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 954.63, max: 1055.16
Date: 07-15 at 04:36:25, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 954.63, max: 1055.16
Date: 07-15 at 04:37:15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 954.63, max: 1055.16
Date: 07-15 at 04:38:12, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 963.00, max: 1060.27
Date: 07-15 at 04:39:08, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 960.98, max: 1060.27
Date: 07-15 at 04:40:01, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 963.48, max: 1037.34
Date: 07-15 at 04:40:54, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 966.08, max: 1064.30
Date: 07-15 at 04:41:41, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 951.54, max: 983.46
Date: 07-15 at 04:42:30, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 924.47(12) mean: 951.45, max: 982.68
