Date: 11-05 at 02:01:13, #particle: 5, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1514.53(14), mean: 3173.06, max: 3786.93
Date: 11-05 at 02:01:38, #particle: 5, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1385.36(14), mean: 3029.62, max: 3541.43
Date: 11-05 at 02:02:05, #particle: 5, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1331.88(13), mean: 2764.20, max: 3334.52
Date: 11-05 at 02:02:34, #particle: 5, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1298.46(13), mean: 1370.06, max: 1420.56
Date: 11-05 at 02:02:57, #particle: 5, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1298.46(13), mean: 1446.93, max: 1488.68
Date: 11-05 at 02:03:23, #particle: 5, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1108.66(15), mean: 1211.48, max: 1298.46
Date: 11-05 at 02:03:48, #particle: 5, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1050.87(14), mean: 1216.97, max: 1311.18
Date: 11-05 at 02:04:12, #particle: 5, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1037.19(14), mean: 1240.57, max: 1357.15
Date: 11-05 at 02:04:36, #particle: 5, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.94(13), mean: 1253.96, max: 1377.15
Date: 11-05 at 02:05:02, #particle: 5, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.94(13), mean: 1213.04, max: 1398.20
Date: 11-05 at 02:05:28, #particle: 5, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.94(13), mean: 1177.34, max: 1269.60
Date: 11-05 at 02:05:53, #particle: 5, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.94(13), mean: 1168.78, max: 1269.42
Date: 11-05 at 02:06:21, #particle: 5, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1002.55(12), mean: 1084.97, max: 1224.35
Date: 11-05 at 02:06:44, #particle: 5, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 947.08(12), mean: 1059.75, max: 1256.50
Date: 11-05 at 02:07:07, #particle: 5, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 943.91(12), mean: 1071.40, max: 1288.13
Date: 11-05 at 02:07:32, #particle: 5, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 929.21(12), mean: 1030.95, max: 1122.19
Date: 11-05 at 02:07:56, #particle: 5, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 927.52(12), mean: 1036.39, max: 1161.10
Date: 11-05 at 02:08:20, #particle: 5, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 927.52(12), mean: 1032.58, max: 1107.47
Date: 11-05 at 02:08:46, #particle: 5, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 924.57(12), mean: 988.65, max: 1082.55
Date: 11-05 at 02:09:13, #particle: 5, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 899.89(11), mean: 944.63, max: 975.99
Date: 11-05 at 02:09:38, #particle: 5, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 863.81(11), mean: 912.17, max: 935.92
Date: 11-05 at 02:10:03, #particle: 5, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 910.15, max: 931.08
Date: 11-05 at 02:10:25, #particle: 5, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 917.93, max: 965.23
Date: 11-05 at 02:10:49, #particle: 5, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 899.14, max: 933.43
Date: 11-05 at 02:11:12, #particle: 5, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 905.70, max: 966.19
Date: 11-05 at 02:11:36, #particle: 5, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 903.79, max: 956.66
Date: 11-05 at 02:12:00, #particle: 5, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 892.50, max: 900.20
Date: 11-05 at 02:12:25, #particle: 5, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 892.50, max: 900.20
Date: 11-05 at 02:12:48, #particle: 5, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 892.50, max: 900.20
