Date: 11-17 at 15:03:29, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1688.00(6), mean: 4053.55, max: 4757.00
Date: 11-17 at 15:04:31, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1554.21(6), mean: 3790.81, max: 4720.09
Date: 11-17 at 15:05:32, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1511.97(11), mean: 2839.00, max: 3849.60
Date: 11-17 at 15:06:38, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1416.90(9), mean: 2209.42, max: 3166.18
Date: 11-17 at 15:07:37, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1399.08(9), mean: 2243.70, max: 3173.91
Date: 11-17 at 15:08:36, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1398.55(9), mean: 2230.41, max: 3177.42
Date: 11-17 at 15:09:46, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1398.25(9), mean: 1498.11, max: 1585.53
Date: 11-17 at 15:10:45, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1398.25(9), mean: 1546.25, max: 1650.19
Date: 11-17 at 15:11:42, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1398.25(9), mean: 1586.24, max: 1702.35
Date: 11-17 at 15:12:41, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1398.25(9), mean: 1635.34, max: 1826.03
Date: 11-17 at 15:13:48, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1398.25(9), mean: 1559.89, max: 1836.40
Date: 11-17 at 15:14:49, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1372.68(10), mean: 1519.78, max: 1795.50
Date: 11-17 at 15:15:51, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1320.08(10), mean: 1556.57, max: 1841.45
Date: 11-17 at 15:17:02, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1317.40(10), mean: 1425.30, max: 1526.55
Date: 11-17 at 15:18:03, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1317.40(10), mean: 1458.33, max: 1597.68
Date: 11-17 at 15:19:07, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1317.40(10), mean: 1540.08, max: 1696.20
Date: 11-17 at 15:20:14, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1317.40(10), mean: 1404.32, max: 1649.14
Date: 11-17 at 15:21:14, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1317.40(10), mean: 1417.35, max: 1665.99
Date: 11-17 at 15:22:22, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1316.89(10), mean: 1429.67, max: 1732.70
Date: 11-17 at 15:23:22, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1309.97(10), mean: 1427.42, max: 1725.17
Date: 11-17 at 15:24:23, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1301.95(10), mean: 1433.29, max: 1552.81
