Date: 07-29 at 07:05:50, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1865.74(17), mean: 2771.89, max: 3481.41
Date: 07-29 at 07:06:58, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1775.46(17), mean: 2719.97, max: 3509.94
Date: 07-29 at 07:08:03, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1739.80(18), mean: 2729.07, max: 3523.12
Date: 07-29 at 07:09:12, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1705.26(18), mean: 2704.30, max: 3459.79
Date: 07-29 at 07:10:23, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1691.80(17), mean: 2656.60, max: 3455.04
Date: 07-29 at 07:11:38, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1691.44(17), mean: 1834.49, max: 1948.49
Date: 07-29 at 07:12:40, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1691.10(17), mean: 1894.21, max: 2033.08
Date: 07-29 at 07:13:48, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1691.10(17), mean: 1929.50, max: 2096.98
Date: 07-29 at 07:14:54, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1650.46(18), mean: 1897.11, max: 2096.57
Date: 07-29 at 07:15:59, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1630.45(17), mean: 1971.05, max: 2155.87
Date: 07-29 at 07:17:17, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1625.27(17), mean: 1764.57, max: 1854.61
Date: 07-29 at 07:18:20, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1625.23(17), mean: 1796.85, max: 1912.41
Date: 07-29 at 07:19:27, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1625.23(17), mean: 1795.54, max: 1935.32
Date: 07-29 at 07:20:39, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1625.23(17), mean: 1787.39, max: 1963.46
Date: 07-29 at 07:21:40, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1625.23(17), mean: 1824.97, max: 2022.58
Date: 07-29 at 07:22:55, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1617.75(17), mean: 1702.60, max: 1793.70
Date: 07-29 at 07:24:02, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1710.96, max: 1828.11
Date: 07-29 at 07:25:01, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1775.05, max: 1915.09
Date: 07-29 at 07:26:07, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1840.37, max: 1957.68
Date: 07-29 at 07:27:24, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1728.44, max: 2004.70
Date: 07-29 at 07:28:30, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1713.73, max: 1839.76
Date: 07-29 at 07:29:35, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1741.50, max: 1879.08
Date: 07-29 at 07:30:46, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1695.70, max: 1902.80
Date: 07-29 at 07:31:49, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1691.12, max: 1804.84
Date: 07-29 at 07:33:05, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1677.54, max: 1804.85
Date: 07-29 at 07:34:11, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1713.34, max: 1872.07
Date: 07-29 at 07:35:19, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1641.21, max: 1734.65
Date: 07-29 at 07:36:28, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1668.08, max: 1787.67
Date: 07-29 at 07:37:33, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1689.67, max: 1782.56
Date: 07-29 at 07:38:41, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1561.38(16), mean: 1677.63, max: 1856.07
Date: 07-29 at 07:39:46, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1550.26(16), mean: 1652.24, max: 1899.50
Date: 07-29 at 07:40:59, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1637.74, max: 1798.69
Date: 07-29 at 07:42:06, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1636.73, max: 1842.31
Date: 07-29 at 07:43:13, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1646.44, max: 1866.10
Date: 07-29 at 07:44:24, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1606.76, max: 1823.05
Date: 07-29 at 07:45:30, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1590.46, max: 1675.80
Date: 07-29 at 07:46:40, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1583.75, max: 1672.44
Date: 07-29 at 07:47:51, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1591.01, max: 1661.52
Date: 07-29 at 07:48:55, #particle: 15, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1603.82, max: 1723.62
Date: 07-29 at 07:50:01, #particle: 15, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1583.28, max: 1656.62
Date: 07-29 at 07:51:06, #particle: 15, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1597.15, max: 1680.12
Date: 07-29 at 07:52:12, #particle: 15, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1544.66(16), mean: 1615.08, max: 1751.71
Date: 07-29 at 07:53:18, #particle: 15, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1542.46(16), mean: 1580.91, max: 1669.57
Date: 07-29 at 07:54:26, #particle: 15, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1541.63(15), mean: 1593.09, max: 1739.48
Date: 07-29 at 07:55:40, #particle: 15, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1541.63(15), mean: 1598.92, max: 1803.92
Date: 07-29 at 07:56:39, #particle: 15, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1541.63(15), mean: 1624.41, max: 1786.96
Date: 07-29 at 07:57:45, #particle: 15, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1541.63(15), mean: 1574.70, max: 1641.61
Date: 07-29 at 07:58:46, #particle: 15, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1461.23, best obj: 1541.63(15), mean: 1651.70, max: 1746.15
