Date: 07-21 at 04:39:06, #particle: 5, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1681.04(6), mean: 3250.10, max: 3748.68
Date: 07-21 at 04:39:23, #particle: 5, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1528.64(15), mean: 2587.13, max: 3407.27
Date: 07-21 at 04:39:43, #particle: 5, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1344.65(13), mean: 1794.32, max: 3034.23
Date: 07-21 at 04:40:01, #particle: 5, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1308.05(13), mean: 1481.01, max: 1593.67
Date: 07-21 at 04:40:17, #particle: 5, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1501.12, max: 1620.02
Date: 07-21 at 04:40:36, #particle: 5, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1526.65, max: 1647.09
Date: 07-21 at 04:40:54, #particle: 5, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1559.01, max: 1678.23
Date: 07-21 at 04:41:14, #particle: 5, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1382.03, max: 1420.57
Date: 07-21 at 04:41:33, #particle: 5, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1343.62, max: 1372.26
Date: 07-21 at 04:41:51, #particle: 5, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1531.09, max: 1728.54
Date: 07-21 at 04:42:10, #particle: 5, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1527.88, max: 1730.16
Date: 07-21 at 04:42:30, #particle: 5, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1520.93, max: 1680.24
Date: 07-21 at 04:42:51, #particle: 5, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1356.31, max: 1398.62
Date: 07-21 at 04:43:10, #particle: 5, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1472.87, max: 1659.53
Date: 07-21 at 04:43:29, #particle: 5, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1345.13, max: 1403.34
Date: 07-21 at 04:43:46, #particle: 5, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1361.25, max: 1413.86
Date: 07-21 at 04:44:04, #particle: 5, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1354.80, max: 1409.26
Date: 07-21 at 04:44:23, #particle: 5, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1421.93, max: 1514.68
Date: 07-21 at 04:44:42, #particle: 5, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1391.29, max: 1515.25
Date: 07-21 at 04:45:02, #particle: 5, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1366.08, max: 1403.08
Date: 07-21 at 04:45:20, #particle: 5, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1389.63, max: 1428.59
Date: 07-21 at 04:45:40, #particle: 5, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1453.31, max: 1559.04
Date: 07-21 at 04:46:00, #particle: 5, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1352.97, max: 1476.57
Date: 07-21 at 04:46:18, #particle: 5, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1380.65, max: 1503.05
Date: 07-21 at 04:46:36, #particle: 5, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 2030.99, max: 3360.15
Date: 07-21 at 04:46:53, #particle: 5, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1298.44(13), mean: 1747.08, max: 2767.75
Date: 07-21 at 04:47:10, #particle: 5, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1293.44(11), mean: 1653.99, max: 2597.58
Date: 07-21 at 04:47:26, #particle: 5, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1287.62(11), mean: 1635.40, max: 2476.13
Date: 07-21 at 04:47:44, #particle: 5, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1286.65(11), mean: 1518.56, max: 2376.00
Date: 07-21 at 04:48:02, #particle: 5, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1286.65(11), mean: 1522.57, max: 2257.77
Date: 07-21 at 04:48:21, #particle: 5, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1286.65(11), mean: 1338.92, max: 1429.75
Date: 07-21 at 04:48:40, #particle: 5, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1285.27(13), mean: 1343.99, max: 1464.61
Date: 07-21 at 04:49:00, #particle: 5, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1284.54(13), mean: 1357.16, max: 1483.60
Date: 07-21 at 04:49:19, #particle: 5, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1284.54(13), mean: 1328.74, max: 1370.49
Date: 07-21 at 04:49:36, #particle: 5, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1284.54(13), mean: 1352.58, max: 1402.18
Date: 07-21 at 04:49:55, #particle: 5, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1284.54(13), mean: 1364.02, max: 1455.06
Date: 07-21 at 04:50:14, #particle: 5, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1284.54(13), mean: 1313.75, max: 1347.04
Date: 07-21 at 04:50:32, #particle: 5, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1284.54(13), mean: 1415.84, max: 1542.17
Date: 07-21 at 04:50:50, #particle: 5, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1277.96(12), mean: 1309.78, max: 1389.72
Date: 07-21 at 04:51:06, #particle: 5, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1277.96(12), mean: 1363.30, max: 1449.31
Date: 07-21 at 04:51:28, #particle: 5, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1277.96(12), mean: 1294.17, max: 1331.44
Date: 07-21 at 04:51:48, #particle: 5, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1275.89(12), mean: 1300.75, max: 1360.74
Date: 07-21 at 04:52:07, #particle: 5, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1273.78(12), mean: 1291.50, max: 1309.85
Date: 07-21 at 04:52:27, #particle: 5, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1273.78(12), mean: 1323.19, max: 1397.32
Date: 07-21 at 04:52:44, #particle: 5, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1270.31(12), mean: 1290.80, max: 1345.35
Date: 07-21 at 04:53:04, #particle: 5, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1264.68(12), mean: 1291.56, max: 1339.66
Date: 07-21 at 04:53:22, #particle: 5, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1264.68(12), mean: 1291.56, max: 1339.66
Date: 07-21 at 04:53:40, #particle: 5, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.05(12), mean: 1265.34, max: 1275.86
Date: 07-21 at 04:53:57, #particle: 5, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.05(12), mean: 1263.46, max: 1266.45
Date: 07-21 at 04:54:17, #particle: 5, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.05(12), mean: 1263.46, max: 1266.45
Date: 07-21 at 04:54:34, #particle: 5, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.05(12), mean: 1272.95, max: 1289.29
Date: 07-21 at 04:54:53, #particle: 5, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.05(12), mean: 1262.05, max: 1262.05
Date: 07-21 at 04:55:13, #particle: 5, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.05(12), mean: 1475.10, max: 1624.05
Date: 07-21 at 04:55:32, #particle: 5, iter: 62, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.05(12), mean: 1364.37, max: 1659.79
Date: 07-21 at 04:55:50, #particle: 5, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1257.45(10), mean: 1347.01, max: 1632.82
Date: 07-21 at 04:56:10, #particle: 5, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1250.95(10), mean: 1272.88, max: 1294.92
Date: 07-21 at 04:56:26, #particle: 5, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1247.24(10), mean: 1262.59, max: 1293.37
Date: 07-21 at 04:56:42, #particle: 5, iter: 66, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1247.24(10), mean: 1259.80, max: 1281.41
Date: 07-21 at 04:57:00, #particle: 5, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1247.24(10), mean: 1258.53, max: 1279.88
Date: 07-21 at 04:57:16, #particle: 5, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.24(10), mean: 1254.84, max: 1278.47
Date: 07-21 at 04:57:32, #particle: 5, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1237.26(10), mean: 1269.67, max: 1291.31
Date: 07-21 at 04:57:49, #particle: 5, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1236.17(10), mean: 1250.49, max: 1265.88
Date: 07-21 at 04:58:06, #particle: 5, iter: 71, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1235.86(10), mean: 1287.70, max: 1325.27
Date: 07-21 at 04:58:25, #particle: 5, iter: 72, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1235.86(10), mean: 1261.20, max: 1296.47
Date: 07-21 at 04:58:42, #particle: 5, iter: 73, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1235.86(10), mean: 1294.71, max: 1338.37
Date: 07-21 at 04:59:02, #particle: 5, iter: 74, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1235.86(10), mean: 1256.97, max: 1273.30
Date: 07-21 at 04:59:21, #particle: 5, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1235.86(10), mean: 1256.24, max: 1273.30
Date: 07-21 at 04:59:38, #particle: 5, iter: 77, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1235.86(10), mean: 1386.16, max: 1575.89
Date: 07-21 at 04:59:55, #particle: 5, iter: 78, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1235.86(10), mean: 1263.90, max: 1295.68
Date: 07-21 at 05:00:11, #particle: 5, iter: 79, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1235.86(10), mean: 1288.90, max: 1332.05
