Date: 07-15 at 14:39:59, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1618.94(5) mean: 3617.43, max: 4589.25
Date: 07-15 at 14:40:40, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1543.18(5) mean: 2829.58, max: 3949.31
Date: 07-15 at 14:41:21, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1427.57(10) mean: 1534.61, max: 1652.77
Date: 07-15 at 14:42:08, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1359.18(10) mean: 1543.06, max: 1652.59
Date: 07-15 at 14:42:51, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1323.73(10) mean: 1609.86, max: 1753.64
Date: 07-15 at 14:43:39, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1313.05(10) mean: 1565.79, max: 1751.50
Date: 07-15 at 14:44:26, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1309.68(10) mean: 1608.97, max: 1805.31
Date: 07-15 at 14:45:11, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1300.44(9) mean: 1405.51, max: 1600.21
Date: 07-15 at 14:45:57, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1297.68(9) mean: 1440.10, max: 1553.08
Date: 07-15 at 14:46:44, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1297.68(9) mean: 1410.89, max: 1580.91
Date: 07-15 at 14:47:35, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1287.29(10) mean: 1345.83, max: 1455.98
Date: 07-15 at 14:48:22, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1279.93(10) mean: 1384.29, max: 1504.04
Date: 07-15 at 14:49:07, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1277.52(10) mean: 1441.79, max: 1562.11
Date: 07-15 at 14:49:53, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.67(11) mean: 1398.70, max: 1552.58
Date: 07-15 at 14:50:49, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1245.64(11) mean: 1379.95, max: 1559.09
Date: 07-15 at 14:51:38, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1245.64(11) mean: 1390.73, max: 1544.49
Date: 07-15 at 14:52:34, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1245.64(11) mean: 1353.97, max: 1510.15
Date: 07-15 at 14:53:34, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1245.64(11) mean: 1305.91, max: 1403.88
