Date: 07-15 at 10:39:44, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1614.17(5) mean: 3234.36, max: 4204.26
Date: 07-15 at 10:40:25, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1442.14(11) mean: 2335.85, max: 3415.46
Date: 07-15 at 10:41:12, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1342.77(11) mean: 2253.04, max: 3229.49
Date: 07-15 at 10:41:54, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1338.23(11) mean: 1837.75, max: 2746.45
Date: 07-15 at 10:42:47, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1332.86(11) mean: 1854.69, max: 2759.14
Date: 07-15 at 10:43:38, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1309.60(11) mean: 1805.70, max: 2477.66
Date: 07-15 at 10:44:36, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1277.43(11) mean: 1365.02, max: 1431.91
Date: 07-15 at 10:45:22, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1268.41(11) mean: 1408.06, max: 1498.69
Date: 07-15 at 10:46:20, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1260.15(11) mean: 1383.64, max: 1480.87
Date: 07-15 at 10:47:07, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1260.15(11) mean: 1430.77, max: 1536.93
Date: 07-15 at 10:48:02, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1260.15(11) mean: 1337.77, max: 1407.81
Date: 07-15 at 10:48:54, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1260.15(11) mean: 1367.03, max: 1463.12
Date: 07-15 at 10:49:43, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1260.15(11) mean: 1409.03, max: 1528.38
Date: 07-15 at 10:50:42, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1260.15(11) mean: 1330.91, max: 1441.19
Date: 07-15 at 10:51:30, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1187.18(10) mean: 1334.18, max: 1436.35
Date: 07-15 at 10:52:20, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1176.45(9) mean: 1259.46, max: 1363.52
Date: 07-15 at 10:53:07, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1169.92(9) mean: 1309.19, max: 1412.96
