Date: 07-15 at 17:57:37, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1640.10(6) mean: 3771.51, max: 4809.51
Date: 07-15 at 17:58:10, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1415.94(6) mean: 3460.39, max: 4364.71
Date: 07-15 at 17:58:44, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1401.06(6) mean: 3049.98, max: 4171.91
Date: 07-15 at 17:59:21, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1394.69(6) mean: 2005.86, max: 2806.28
Date: 07-15 at 17:59:53, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1365.18(6) mean: 1995.59, max: 2779.78
Date: 07-15 at 18:00:43, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1365.18(6) mean: 1541.20, max: 2264.34
Date: 07-15 at 18:01:28, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1365.18(6) mean: 1516.20, max: 1656.20
Date: 07-15 at 18:02:18, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1343.47(7) mean: 1424.45, max: 1583.34
Date: 07-15 at 18:03:09, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1337.72(8) mean: 1407.23, max: 1525.45
Date: 07-15 at 18:03:50, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1334.21(8) mean: 1429.31, max: 1565.07
Date: 07-15 at 18:04:28, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1333.89(8) mean: 1435.36, max: 1625.64
Date: 07-15 at 18:05:19, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1318.15(8) mean: 1445.61, max: 1637.50
Date: 07-15 at 18:06:09, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1315.19(8) mean: 1390.91, max: 1511.15
Date: 07-15 at 18:06:52, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1315.19(8) mean: 1439.70, max: 1600.58
Date: 07-15 at 18:07:41, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1315.19(8) mean: 1468.94, max: 1641.06
Date: 07-15 at 18:08:18, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1313.05(8) mean: 1413.18, max: 1578.75
Date: 07-15 at 18:09:06, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1312.26(8) mean: 1382.68, max: 1486.21
Date: 07-15 at 18:09:48, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1304.04(9) mean: 1344.68, max: 1464.39
Date: 07-15 at 18:10:24, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1293.51(9) mean: 1374.27, max: 1500.02
Date: 07-15 at 18:11:07, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1283.26(9) mean: 1423.43, max: 1588.42
Date: 07-15 at 18:12:00, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1273.52(9) mean: 1357.70, max: 1497.28
Date: 07-15 at 18:12:43, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1273.16(9) mean: 1334.05, max: 1390.79
Date: 07-15 at 18:13:26, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1249.55(8) mean: 1343.92, max: 1385.43
Date: 07-15 at 18:14:15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1296.37, max: 1399.33
Date: 07-15 at 18:14:59, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1333.72, max: 1473.89
Date: 07-15 at 18:15:51, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1290.09, max: 1330.34
Date: 07-15 at 18:16:32, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1290.69, max: 1353.87
Date: 07-15 at 18:17:18, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1330.60, max: 1417.80
Date: 07-15 at 18:18:03, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1292.82, max: 1382.02
Date: 07-15 at 18:18:56, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1277.88, max: 1392.54
Date: 07-15 at 18:19:40, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1267.62, max: 1287.27
Date: 07-15 at 18:20:24, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1307.68, max: 1339.14
Date: 07-15 at 18:21:15, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1274.45, max: 1292.02
Date: 07-15 at 18:22:01, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1278.01, max: 1334.02
Date: 07-15 at 18:22:55, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1271.95, max: 1287.27
Date: 07-15 at 18:23:40, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1271.12, max: 1287.27
Date: 07-15 at 18:24:26, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1246.17(8) mean: 1289.57, max: 1308.32
Date: 07-15 at 18:25:21, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1244.55(9) mean: 1265.15, max: 1292.32
Date: 07-15 at 18:26:09, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1238.43(8) mean: 1268.64, max: 1323.88
Date: 07-15 at 18:27:00, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1230.44(8) mean: 1257.77, max: 1325.59
Date: 07-15 at 18:27:44, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1230.44(8) mean: 1242.70, max: 1262.93
Date: 07-15 at 18:28:30, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1230.44(8) mean: 1240.74, max: 1262.93
Date: 07-15 at 18:29:22, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1226.49(9) mean: 1243.92, max: 1279.47
Date: 07-15 at 18:30:07, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1226.49(9) mean: 1233.46, max: 1247.01
Date: 07-15 at 18:31:01, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1226.49(9) mean: 1233.44, max: 1246.78
Date: 07-15 at 18:31:58, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1226.49(9) mean: 1233.44, max: 1246.78
Date: 07-15 at 18:32:52, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1226.49(9) mean: 1253.60, max: 1310.75
Date: 07-15 at 18:33:41, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1222.46(9) mean: 1242.01, max: 1302.20
Date: 07-15 at 18:34:25, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1214.19(9) mean: 1285.29, max: 1346.44
Date: 07-15 at 18:35:19, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1210.70(9) mean: 1242.33, max: 1315.42
Date: 07-15 at 18:36:11, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1206.25(9) mean: 1232.50, max: 1315.42
Date: 07-15 at 18:37:08, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1206.25(9) mean: 1225.47, max: 1315.42
Date: 07-15 at 18:37:58, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1206.25(9) mean: 1225.81, max: 1315.42
Date: 07-15 at 18:38:47, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1206.25(9) mean: 1230.86, max: 1315.42
Date: 07-15 at 18:39:42, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1206.25(9) mean: 1229.21, max: 1315.42
Date: 07-15 at 18:40:27, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1206.25(9) mean: 1248.06, max: 1377.73
Date: 07-15 at 18:41:18, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.49(9) mean: 1217.63, max: 1273.26
Date: 07-15 at 18:42:11, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.49(9) mean: 1213.05, max: 1250.25
Date: 07-15 at 18:43:05, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.49(9) mean: 1211.54, max: 1244.88
Date: 07-15 at 18:43:45, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.49(9) mean: 1249.39, max: 1317.09
Date: 07-15 at 18:44:31, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.49(9) mean: 1212.44, max: 1277.43
Date: 07-15 at 18:45:19, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.49(9) mean: 1208.50, max: 1272.88
Date: 07-15 at 18:46:10, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.44(9) mean: 1225.45, max: 1308.02
Date: 07-15 at 18:47:01, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.44(9) mean: 1224.11, max: 1372.61
Date: 07-15 at 18:47:45, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1193.44(9) mean: 1280.27, max: 1435.41
Date: 07-15 at 18:48:33, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1224.88, max: 1338.68
Date: 07-15 at 18:49:18, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1234.26, max: 1352.39
Date: 07-15 at 18:50:15, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1221.17, max: 1329.77
Date: 07-15 at 18:51:09, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1220.76, max: 1311.71
Date: 07-15 at 18:52:03, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1216.85, max: 1292.79
Date: 07-15 at 18:52:58, iter: 71, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1219.14, max: 1293.02
Date: 07-15 at 18:53:47, iter: 72, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1219.48, max: 1304.81
Date: 07-15 at 18:54:35, iter: 73, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1207.46, max: 1260.07
Date: 07-15 at 18:55:25, iter: 74, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1198.97, max: 1250.89
Date: 07-15 at 18:56:09, iter: 75, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1224.21, max: 1299.49
Date: 07-15 at 18:57:01, iter: 76, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1182.68(9) mean: 1224.35, max: 1273.12
Date: 07-15 at 18:57:52, iter: 77, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1177.30(9) mean: 1194.93, max: 1247.49
Date: 07-15 at 18:58:33, iter: 78, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1176.70(9) mean: 1190.29, max: 1251.61
Date: 07-15 at 18:59:33, iter: 79, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1174.50(10) mean: 1183.18, max: 1235.00
Date: 07-15 at 19:00:14, iter: 80, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1139.48(9) mean: 1155.58, max: 1169.53
Date: 07-15 at 19:01:00, iter: 81, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1139.48(9) mean: 1171.03, max: 1193.59
Date: 07-15 at 19:01:50, iter: 82, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1139.48(9) mean: 1155.19, max: 1177.42
Date: 07-15 at 19:02:40, iter: 83, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1139.48(9) mean: 1153.60, max: 1165.24
Date: 07-15 at 19:03:23, iter: 84, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1133.86(8) mean: 1164.72, max: 1259.74
Date: 07-15 at 19:04:13, iter: 85, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1133.86(8) mean: 1155.65, max: 1203.14
Date: 07-15 at 19:05:00, iter: 86, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1133.33(8) mean: 1164.26, max: 1189.90
Date: 07-15 at 19:05:45, iter: 87, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1133.33(8) mean: 1157.20, max: 1195.87
Date: 07-15 at 19:06:25, iter: 88, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1133.33(8) mean: 1162.13, max: 1192.17
Date: 07-15 at 19:07:13, iter: 89, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1133.33(8) mean: 1152.15, max: 1184.46
Date: 07-15 at 19:07:57, iter: 90, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1133.33(8) mean: 1150.89, max: 1184.39
Date: 07-15 at 19:08:44, iter: 91, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1132.23(8) mean: 1147.46, max: 1174.21
Date: 07-15 at 19:09:29, iter: 92, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1132.23(8) mean: 1136.73, max: 1151.22
Date: 07-15 at 19:10:19, iter: 93, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1132.23(8) mean: 1140.93, max: 1170.54
Date: 07-15 at 19:11:00, iter: 94, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1132.23(8) mean: 1150.65, max: 1163.00
Date: 07-15 at 19:11:50, iter: 95, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1131.68(8) mean: 1136.87, max: 1160.41
Date: 07-15 at 19:12:40, iter: 96, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1127.78(8) mean: 1138.47, max: 1156.46
Date: 07-15 at 19:13:24, iter: 97, fix: false, local: true, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1122.02(8) mean: 1133.25, max: 1158.37
