Date: 01-28 at 02:53:03, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 4775.15(10), mean: 9199.32, max: 10599.10
Date: 01-28 at 03:03:59, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 4348.66(10), mean: 8199.69, max: 9644.51
Date: 01-28 at 03:17:06, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 4094.41(10), mean: 8079.16, max: 9706.74
Date: 01-28 at 03:30:25, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 4032.36(10), mean: 7847.00, max: 9299.87
Date: 01-28 at 03:43:39, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3983.49(10), mean: 7457.59, max: 8924.28
Date: 01-28 at 03:56:46, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3971.22(10), mean: 7449.77, max: 8861.01
Date: 01-28 at 04:08:15, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3965.82(10), mean: 7429.97, max: 8678.31
Date: 01-28 at 04:20:23, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3965.82(10), mean: 6641.38, max: 8024.42
Date: 01-28 at 04:33:27, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3965.82(10), mean: 4367.43, max: 4722.64
Date: 01-28 at 04:45:06, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3965.82(10), mean: 4529.03, max: 4822.12
Date: 01-28 at 04:59:09, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3965.82(10), mean: 4659.05, max: 5063.28
Date: 01-28 at 05:13:51, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3965.82(10), mean: 9251.13, max: 10553.24
Date: 01-28 at 05:25:10, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3965.82(10), mean: 7019.54, max: 9519.89
Date: 01-28 at 05:38:36, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3965.82(10), mean: 6781.19, max: 8891.91
Date: 01-28 at 05:53:17, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3945.94(14), mean: 4268.13, max: 4679.53
Date: 01-28 at 06:06:33, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3817.05(14), mean: 4313.32, max: 4667.32
Date: 01-28 at 06:21:54, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 4299.76, max: 4698.82
Date: 01-28 at 06:35:17, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 4369.23, max: 4807.24
Date: 01-28 at 06:48:21, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 4529.40, max: 4983.99
Date: 01-28 at 07:02:40, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 4576.07, max: 5069.59
Date: 01-28 at 07:17:51, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 4023.62, max: 5073.80
Date: 01-28 at 07:33:14, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 9076.72, max: 10212.52
Date: 01-28 at 07:47:51, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 7951.66, max: 10125.98
Date: 01-28 at 08:02:26, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 7867.52, max: 10035.83
Date: 01-28 at 08:16:11, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 7118.69, max: 9225.20
Date: 01-28 at 08:30:42, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 9274.15, max: 10730.43
Date: 01-28 at 08:44:32, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 3099.53, best obj: 3689.15(14), mean: 8210.69, max: 10016.13
