Date: 11-20 at 03:46:18, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1497.44(15), mean: 3420.56, max: 3749.62
Date: 11-20 at 03:47:30, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1395.16(15), mean: 3144.68, max: 3613.80
Date: 11-20 at 03:48:43, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1277.41(15), mean: 2761.04, max: 3419.07
Date: 11-20 at 03:49:57, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1171.14(14), mean: 2585.93, max: 3340.17
Date: 11-20 at 03:51:14, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1128.75(13), mean: 2284.79, max: 3058.33
Date: 11-20 at 03:52:25, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1066.45(12), mean: 1960.92, max: 2604.97
Date: 11-20 at 03:53:40, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1041.89(14), mean: 1538.02, max: 2383.05
Date: 11-20 at 03:54:55, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.98(14), mean: 1244.93, max: 2208.97
Date: 11-20 at 03:56:04, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 961.72(13), mean: 1233.24, max: 2229.52
Date: 11-20 at 03:57:21, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.31(12), mean: 1078.98, max: 1185.94
Date: 11-20 at 03:58:31, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.31(12), mean: 1016.01, max: 1073.30
Date: 11-20 at 03:59:39, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.31(12), mean: 1006.54, max: 1054.52
Date: 11-20 at 04:00:47, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 929.17(12), mean: 969.91, max: 1031.69
Date: 11-20 at 04:01:55, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 914.33(12), mean: 953.40, max: 1001.94
Date: 11-20 at 04:03:01, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 900.53(12), mean: 941.45, max: 1004.19
Date: 11-20 at 04:04:10, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.60(12), mean: 942.58, max: 1018.90
Date: 11-20 at 04:05:17, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.40(12), mean: 934.28, max: 979.08
Date: 11-20 at 04:06:19, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 926.93, max: 972.48
Date: 11-20 at 04:07:29, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 905.56, max: 989.03
Date: 11-20 at 04:08:34, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 888.95, max: 908.97
Date: 11-20 at 04:09:40, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 882.91, max: 898.70
Date: 11-20 at 04:10:47, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 878.09, max: 898.70
Date: 11-20 at 04:11:54, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 878.09, max: 898.70
Date: 11-20 at 04:12:59, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 878.09, max: 898.70
Date: 11-20 at 04:14:04, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 878.09, max: 898.70
Date: 11-20 at 04:15:10, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 860.13, max: 860.21
Date: 11-20 at 04:16:17, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 860.13, max: 860.21
Date: 11-20 at 04:17:22, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 860.13, max: 860.21
Date: 11-20 at 04:18:26, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 859.06, max: 859.06
Date: 11-20 at 04:19:31, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 859.06, max: 859.06
Date: 11-20 at 04:20:36, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 859.06, max: 859.06
Date: 11-20 at 04:21:42, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 859.06(11), mean: 859.06, max: 859.06
