Date: 07-14 at 17:41:05, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1786.95(17) mean: 2781.20, max: 3563.12
Date: 07-14 at 17:42:07, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1777.98(17) mean: 2814.09, max: 3509.52
Date: 07-14 at 17:43:10, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1698.49(17) mean: 2567.81, max: 3114.11
Date: 07-14 at 17:44:15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1633.31(16) mean: 2351.94, max: 3073.61
Date: 07-14 at 17:45:19, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1615.05(16) mean: 2297.43, max: 3041.16
Date: 07-14 at 17:46:20, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 2154.56, max: 2977.87
Date: 07-14 at 17:47:25, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 2136.52, max: 2974.92
Date: 07-14 at 17:48:27, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 2185.18, max: 2999.54
Date: 07-14 at 17:49:35, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1807.41, max: 2853.10
Date: 07-14 at 17:50:37, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1853.55, max: 2856.39
Date: 07-14 at 17:51:38, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1920.87, max: 2181.97
Date: 07-14 at 17:52:40, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1872.03, max: 2217.61
Date: 07-14 at 17:53:46, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1798.30, max: 2165.53
Date: 07-14 at 17:54:47, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1710.81, max: 1863.06
Date: 07-14 at 17:55:55, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1820.64, max: 2077.39
Date: 07-14 at 17:56:49, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1844.26, max: 2095.36
Date: 07-14 at 17:57:46, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1877.20, max: 2126.41
Date: 07-14 at 17:58:51, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1829.86, max: 2186.69
Date: 07-14 at 17:59:51, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1925.68, max: 2258.46
Date: 07-14 at 18:00:52, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1614.11(16) mean: 1882.93, max: 2165.64
Date: 07-14 at 18:02:00, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1602.75(16) mean: 1777.82, max: 2054.59
Date: 07-14 at 18:03:01, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1590.71(16) mean: 1687.18, max: 1741.82
Date: 07-14 at 18:04:08, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1580.61(17) mean: 1687.59, max: 1790.54
Date: 07-14 at 18:05:11, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1575.02(17) mean: 1746.72, max: 1869.95
Date: 07-14 at 18:06:16, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1573.90(16) mean: 1676.51, max: 1796.60
Date: 07-14 at 18:07:22, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1573.90(16) mean: 1671.68, max: 1814.48
Date: 07-14 at 18:08:20, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1573.90(16) mean: 1695.61, max: 1823.37
Date: 07-14 at 18:09:21, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1573.90(16) mean: 1691.65, max: 1864.49
Date: 07-14 at 18:10:30, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1573.90(16) mean: 1628.21, max: 1768.03
Date: 07-14 at 18:11:35, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1569.66(15) mean: 1683.30, max: 1878.58
Date: 07-14 at 18:12:37, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1567.86(15) mean: 1671.80, max: 1888.31
Date: 07-14 at 18:13:39, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1562.28(15) mean: 1636.63, max: 1746.81
Date: 07-14 at 18:14:41, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1562.28(15) mean: 1621.22, max: 1705.25
Date: 07-14 at 18:15:48, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1562.28(15) mean: 1615.36, max: 1780.17
Date: 07-14 at 18:16:49, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1562.28(15) mean: 1654.83, max: 1735.99
Date: 07-14 at 18:17:53, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1562.28(15) mean: 1613.76, max: 1728.85
Date: 07-14 at 18:18:53, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1562.28(15) mean: 1751.96, max: 1998.96
Date: 07-14 at 18:19:57, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1562.28(15) mean: 1726.95, max: 2017.65
Date: 07-14 at 18:20:57, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1559.07(15) mean: 1652.77, max: 1828.33
Date: 07-14 at 18:22:00, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1555.91(15) mean: 1697.85, max: 1895.14
Date: 07-14 at 18:23:06, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1555.91(15) mean: 1637.47, max: 1891.44
Date: 07-14 at 18:24:09, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1555.91(15) mean: 1607.00, max: 1679.58
Date: 07-14 at 18:25:16, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1555.91(15) mean: 1589.54, max: 1669.30
Date: 07-14 at 18:26:10, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1555.91(15) mean: 1648.27, max: 1741.38
Date: 07-14 at 18:27:16, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1555.91(15) mean: 1693.09, max: 1950.10
Date: 07-14 at 18:28:19, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1555.91(15) mean: 1695.61, max: 1854.90
Date: 07-14 at 18:29:19, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1555.91(15) mean: 1619.24, max: 1796.00
