Date: 07-14 at 10:26:12, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1740.69(16) mean: 2611.81, max: 3494.98
Date: 07-14 at 10:27:10, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1711.45(16) mean: 2441.58, max: 2941.36
Date: 07-14 at 10:28:04, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1689.22(16) mean: 2416.03, max: 2965.28
Date: 07-14 at 10:29:08, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1689.22(16) mean: 1800.88, max: 1958.44
Date: 07-14 at 10:30:04, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1689.22(16) mean: 1759.35, max: 1919.92
Date: 07-14 at 10:31:02, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1673.66(17) mean: 1773.03, max: 1975.37
Date: 07-14 at 10:31:54, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1665.92(17) mean: 1802.25, max: 1963.05
Date: 07-14 at 10:32:45, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1665.92(17) mean: 1835.16, max: 1984.76
Date: 07-14 at 10:33:41, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1613.19(16) mean: 1812.37, max: 1977.28
Date: 07-14 at 10:34:41, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1613.15(16) mean: 1819.77, max: 2068.88
Date: 07-14 at 10:35:45, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1613.15(16) mean: 1723.46, max: 1885.87
Date: 07-14 at 10:36:51, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1613.15(16) mean: 1769.97, max: 1887.65
Date: 07-14 at 10:37:58, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1613.15(16) mean: 1725.27, max: 1819.59
Date: 07-14 at 10:38:59, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1613.15(16) mean: 1774.53, max: 1893.61
Date: 07-14 at 10:40:05, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1613.15(16) mean: 1854.23, max: 2098.74
Date: 07-14 at 10:41:04, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1612.78(17) mean: 1785.05, max: 1915.81
Date: 07-14 at 10:42:05, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1602.81(17) mean: 1806.06, max: 1948.96
Date: 07-14 at 10:43:06, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1599.06(17) mean: 1856.16, max: 2007.39
Date: 07-14 at 10:44:03, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1599.06(17) mean: 1891.53, max: 2053.45
Date: 07-14 at 10:45:11, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1598.89(17) mean: 1656.70, max: 1771.02
Date: 07-14 at 10:46:05, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1586.27(17) mean: 1705.56, max: 1788.78
Date: 07-14 at 10:47:03, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1582.78(16) mean: 1718.04, max: 1827.43
Date: 07-14 at 10:48:10, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1570.48(17) mean: 1616.38, max: 1696.48
Date: 07-14 at 10:49:05, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1570.27(16) mean: 1649.97, max: 1705.47
Date: 07-14 at 10:50:03, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1564.68(17) mean: 1668.71, max: 1759.05
Date: 07-14 at 10:51:08, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1548.51(16) mean: 1644.31, max: 1769.18
Date: 07-14 at 10:52:13, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1548.51(16) mean: 1598.04, max: 1671.46
Date: 07-14 at 10:53:17, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1548.51(16) mean: 1614.11, max: 1734.96
Date: 07-14 at 10:54:20, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1548.51(16) mean: 1693.74, max: 1842.81
Date: 07-14 at 10:55:26, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1548.51(16) mean: 1598.12, max: 1664.73
Date: 07-14 at 10:56:29, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23 best obj: 1548.51(16) mean: 1748.43, max: 1942.55
