Date: 07-15 at 22:01:58, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 1095.71(4) mean: 3540.44, max: 4337.95
Date: 07-15 at 22:02:56, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 1015.36(4) mean: 2636.06, max: 3680.42
Date: 07-15 at 22:03:51, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 916.13(4) mean: 1865.86, max: 2609.69
Date: 07-15 at 22:04:49, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 916.13(4) mean: 1897.26, max: 2595.80
Date: 07-15 at 22:05:50, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 892.58(7) mean: 1055.23, max: 1193.55
Date: 07-15 at 22:06:42, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 832.82(7) mean: 1133.89, max: 1323.20
Date: 07-15 at 22:07:38, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 825.90(7) mean: 1115.11, max: 1308.86
Date: 07-15 at 22:08:36, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 810.96(7) mean: 1103.47, max: 1346.18
Date: 07-15 at 22:09:35, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 810.38(7) mean: 889.29, max: 932.73
Date: 07-15 at 22:10:32, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 810.38(7) mean: 911.00, max: 989.08
Date: 07-15 at 22:11:30, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 781.94(7) mean: 858.76, max: 973.24
Date: 07-15 at 22:12:24, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 779.47(7) mean: 857.57, max: 934.19
Date: 07-15 at 22:13:21, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 779.47(7) mean: 813.61, max: 909.62
Date: 07-15 at 22:14:18, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 757.26(6) mean: 794.50, max: 861.93
Date: 07-15 at 22:15:12, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 733.62(6) mean: 780.37, max: 812.65
Date: 07-15 at 22:16:07, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 733.62(6) mean: 733.62, max: 733.62
Date: 07-15 at 22:17:03, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 733.62(6) mean: 733.62, max: 733.62
Date: 07-15 at 22:17:58, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 733.62(6) mean: 733.62, max: 733.62
Date: 07-15 at 22:18:50, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 733.62(6) mean: 733.62, max: 733.62
Date: 07-15 at 22:19:45, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 702.14(5) mean: 925.86, max: 1372.99
Date: 07-15 at 22:20:41, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 763.43, max: 1186.70
Date: 07-15 at 22:21:30, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 765.63, max: 1132.71
Date: 07-15 at 22:22:24, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 715.96, max: 786.13
Date: 07-15 at 22:23:20, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 717.56, max: 786.13
Date: 07-15 at 22:24:14, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 720.61, max: 816.21
Date: 07-15 at 22:25:07, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 922.00, max: 1214.37
Date: 07-15 at 22:25:59, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 893.19, max: 1228.72
Date: 07-15 at 22:26:55, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 833.60, max: 1258.71
Date: 07-15 at 22:27:46, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 806.07, max: 1069.63
Date: 07-15 at 22:28:39, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 701.76(5) mean: 973.88, max: 1212.24
Date: 07-15 at 22:29:35, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 831.66, max: 1141.26
Date: 07-15 at 22:30:31, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 793.06, max: 1047.99
Date: 07-15 at 22:31:22, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 719.22, max: 805.31
Date: 07-15 at 22:32:16, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 714.94, max: 789.78
Date: 07-15 at 22:33:11, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 739.36, max: 837.02
Date: 07-15 at 22:34:03, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 905.87, max: 1205.61
Date: 07-15 at 22:34:56, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 881.78, max: 1057.54
Date: 07-15 at 22:35:52, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 738.96, max: 787.52
Date: 07-15 at 22:36:43, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 713.21, max: 790.28
Date: 07-15 at 22:37:35, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 852.82, max: 1101.26
Date: 07-15 at 22:38:30, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.34(4) mean: 747.57, max: 914.00
Date: 07-15 at 22:39:23, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 682.87, max: 754.87
Date: 07-15 at 22:40:16, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 679.56, max: 736.98
Date: 07-15 at 22:41:09, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 678.89, max: 737.65
Date: 07-15 at 22:42:03, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 671.68, max: 671.68
Date: 07-15 at 22:42:52, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 671.68, max: 671.68
Date: 07-15 at 22:43:57, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 699.61, max: 865.47
Date: 07-15 at 22:44:50, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 695.84, max: 851.66
Date: 07-15 at 22:45:45, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 674.45, max: 713.34
Date: 07-15 at 22:46:35, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 671.68, max: 671.68
Date: 07-15 at 22:47:36, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 720.90, max: 951.27
Date: 07-15 at 22:48:30, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 695.99, max: 847.04
Date: 07-15 at 22:49:25, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 691.97, max: 799.29
Date: 07-15 at 22:50:17, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 683.33, max: 731.56
Date: 07-15 at 22:51:21, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 671.68(4) mean: 746.09, max: 1020.60
Date: 07-15 at 22:52:14, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 647.54(4) mean: 698.67, max: 898.25
Date: 07-15 at 22:53:08, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 637.76(4) mean: 750.72, max: 917.36
Date: 07-15 at 22:53:59, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 618.69(4) mean: 674.50, max: 825.97
Date: 07-15 at 22:54:52, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 618.69(4) mean: 667.39, max: 845.29
Date: 07-15 at 22:55:48, iter: 68, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 618.69(4) mean: 636.20, max: 665.44
Date: 07-15 at 22:56:35, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 618.69(4) mean: 659.85, max: 669.36
Date: 07-15 at 22:57:28, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 618.69(4) mean: 642.52, max: 667.27
Date: 07-15 at 22:58:30, iter: 72, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 618.69(4) mean: 687.60, max: 940.49
Date: 07-15 at 22:59:20, iter: 73, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 618.69(4) mean: 643.06, max: 750.94
Date: 07-15 at 23:00:12, iter: 74, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 593.59(3) mean: 635.64, max: 729.43
Date: 07-15 at 23:01:04, iter: 75, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 634.54, max: 725.99
Date: 07-15 at 23:01:56, iter: 76, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 591.00, max: 626.03
Date: 07-15 at 23:02:42, iter: 77, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 590.66, max: 621.01
Date: 07-15 at 23:03:32, iter: 78, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:04:22, iter: 79, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:07:17, iter: 81, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 602.71, max: 662.78
Date: 07-15 at 23:08:05, iter: 82, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 590.85, max: 606.16
Date: 07-15 at 23:08:55, iter: 83, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:09:47, iter: 84, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:12:16, iter: 86, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 663.86, max: 845.73
Date: 07-15 at 23:13:05, iter: 87, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 602.40, max: 644.10
Date: 07-15 at 23:13:54, iter: 88, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 590.88, max: 624.25
Date: 07-15 at 23:14:45, iter: 89, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:17:40, iter: 91, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 614.62, max: 779.12
Date: 07-15 at 23:18:30, iter: 92, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 599.07, max: 694.88
Date: 07-15 at 23:19:19, iter: 93, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:20:10, iter: 94, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:22:40, iter: 96, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 667.53, max: 845.73
Date: 07-15 at 23:23:31, iter: 97, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 646.96, max: 798.35
Date: 07-15 at 23:24:19, iter: 98, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 621.51, max: 760.77
Date: 07-15 at 23:25:11, iter: 99, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 596.11, max: 643.86
Date: 07-15 at 23:28:32, iter: 101, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 593.87, max: 631.83
Date: 07-15 at 23:29:23, iter: 102, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:30:11, iter: 103, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:31:01, iter: 104, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:34:18, iter: 106, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 608.41, max: 834.95
Date: 07-15 at 23:35:10, iter: 107, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 601.45, max: 780.72
Date: 07-15 at 23:35:58, iter: 108, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 593.33, max: 661.04
Date: 07-15 at 23:36:48, iter: 109, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 590.41, max: 617.22
Date: 07-15 at 23:39:55, iter: 111, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 603.35, max: 662.78
Date: 07-15 at 23:40:48, iter: 112, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 595.38, max: 622.95
Date: 07-15 at 23:41:37, iter: 113, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.52, max: 588.88
Date: 07-15 at 23:42:25, iter: 114, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 23:45:21, iter: 116, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 606.42, max: 711.24
Date: 07-15 at 23:46:14, iter: 117, fix: false, local: false, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 593.80, max: 628.28
