Date: 07-15 at 03:48:09, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1563.52(6) mean: 3233.28, max: 4213.96
Date: 07-15 at 03:48:40, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1436.72(6) mean: 2751.87, max: 3581.23
Date: 07-15 at 03:49:25, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1365.99(11) mean: 2391.15, max: 3279.31
Date: 07-15 at 03:50:18, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1278.07(9) mean: 2387.39, max: 3301.63
Date: 07-15 at 03:51:08, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1258.06(9) mean: 2417.24, max: 3330.18
Date: 07-15 at 03:51:56, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1455.77, max: 1562.06
Date: 07-15 at 03:52:44, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1515.65, max: 1617.90
Date: 07-15 at 03:53:31, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1466.71, max: 1613.02
Date: 07-15 at 03:54:17, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1379.95, max: 1473.33
Date: 07-15 at 03:55:01, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1396.36, max: 1551.28
Date: 07-15 at 03:55:51, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1560.50, max: 1883.81
Date: 07-15 at 03:56:37, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1516.20, max: 1897.68
Date: 07-15 at 03:57:26, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1483.82, max: 1721.44
Date: 07-15 at 03:58:14, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1443.19, max: 1697.08
Date: 07-15 at 03:58:53, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1581.79, max: 1838.70
Date: 07-15 at 03:59:41, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1466.64, max: 1766.04
Date: 07-15 at 04:00:18, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1424.38, max: 1802.00
Date: 07-15 at 04:01:07, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1413.11, max: 1582.63
Date: 07-15 at 04:01:57, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.11(9) mean: 1559.93, max: 2034.62
Date: 07-15 at 04:02:43, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1199.08(9) mean: 1382.43, max: 1747.94
Date: 07-15 at 04:03:25, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1197.42(9) mean: 1383.36, max: 1745.52
Date: 07-15 at 04:04:02, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1197.42(9) mean: 1272.29, max: 1394.47
Date: 07-15 at 04:04:39, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1197.42(9) mean: 1308.18, max: 1418.46
Date: 07-15 at 04:05:24, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1197.42(9) mean: 1293.62, max: 1413.01
Date: 07-15 at 04:06:03, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1194.98(9) mean: 1247.60, max: 1306.56
