Date: 07-15 at 10:44:02, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1694.34(6) mean: 4003.79, max: 4815.26
Date: 07-15 at 10:44:37, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1613.93(7) mean: 2805.96, max: 3832.77
Date: 07-15 at 10:45:16, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1513.55(7) mean: 2436.88, max: 3598.30
Date: 07-15 at 10:45:56, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1413.49(9) mean: 1557.34, max: 1666.47
Date: 07-15 at 10:46:43, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1345.46(9) mean: 1619.45, max: 1751.47
Date: 07-15 at 10:47:31, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1338.89(9) mean: 1481.48, max: 1591.73
Date: 07-15 at 10:48:22, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1324.13(9) mean: 1472.30, max: 1598.24
Date: 07-15 at 10:49:09, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1309.21(9) mean: 1522.18, max: 1676.60
Date: 07-15 at 10:50:01, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1287.03(9) mean: 1444.50, max: 1543.39
Date: 07-15 at 10:50:42, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1286.97(9) mean: 1441.57, max: 1546.14
Date: 07-15 at 10:51:30, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1286.97(9) mean: 1487.07, max: 1644.96
Date: 07-15 at 10:52:16, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1286.97(9) mean: 1519.74, max: 1684.00
Date: 07-15 at 10:53:14, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1243.83(10) mean: 1357.29, max: 1555.44
Date: 07-15 at 10:53:59, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1229.29(9) mean: 1325.48, max: 1446.57
Date: 07-15 at 10:54:45, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1224.31(11) mean: 1324.96, max: 1452.08
Date: 07-15 at 10:55:34, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1342.54, max: 1520.91
Date: 07-15 at 10:56:18, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1380.97, max: 1570.43
Date: 07-15 at 10:57:05, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1368.96, max: 1576.58
Date: 07-15 at 10:57:52, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1322.55, max: 1422.06
Date: 07-15 at 10:58:38, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1357.68, max: 1474.58
Date: 07-15 at 10:59:26, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1469.29, max: 1781.52
Date: 07-15 at 11:00:16, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1374.15, max: 1598.37
Date: 07-15 at 11:01:06, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1290.80, max: 1399.13
Date: 07-15 at 11:01:50, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1315.02, max: 1437.92
Date: 07-15 at 11:02:35, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1461.49, max: 1666.05
Date: 07-15 at 11:03:22, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1468.98, max: 1688.25
Date: 07-15 at 11:04:08, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1295.06, max: 1365.94
Date: 07-15 at 11:04:55, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1282.27, max: 1365.01
Date: 07-15 at 11:05:42, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1616.64, max: 1873.78
Date: 07-15 at 11:06:24, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1372.65, max: 1649.67
Date: 07-15 at 11:07:10, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1278.69, max: 1334.72
Date: 07-15 at 11:07:51, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1284.46, max: 1354.57
Date: 07-15 at 11:08:38, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1189.55(10) mean: 1550.15, max: 1923.86
Date: 07-15 at 11:09:27, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1181.38(10) mean: 1445.43, max: 1840.52
Date: 07-15 at 11:10:12, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1181.38(10) mean: 1402.30, max: 1845.84
Date: 07-15 at 11:10:54, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1181.38(10) mean: 1407.83, max: 1901.29
Date: 07-15 at 11:11:46, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1181.38(10) mean: 1303.27, max: 1480.68
Date: 07-15 at 11:12:25, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1181.38(10) mean: 1256.61, max: 1395.94
Date: 07-15 at 11:13:09, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1181.38(10) mean: 1485.29, max: 1808.26
Date: 07-15 at 11:13:54, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1181.38(10) mean: 1368.35, max: 1622.35
Date: 07-15 at 11:14:43, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1180.47(10) mean: 1294.60, max: 1513.54
Date: 07-15 at 11:15:33, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1165.11(9) mean: 1225.79, max: 1391.47
Date: 07-15 at 11:16:14, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1164.79(9) mean: 1240.25, max: 1382.33
Date: 07-15 at 11:17:04, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1164.79(9) mean: 1213.27, max: 1296.08
Date: 07-15 at 11:17:53, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1164.79(9) mean: 1198.65, max: 1295.18
Date: 07-15 at 11:18:41, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1194.54, max: 1295.07
Date: 07-15 at 11:19:26, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1202.24, max: 1298.65
Date: 07-15 at 11:20:13, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1174.80, max: 1210.68
Date: 07-15 at 11:20:55, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1173.73, max: 1221.24
Date: 07-15 at 11:21:47, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1172.24, max: 1185.08
Date: 07-15 at 11:22:47, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1404.79, max: 1772.49
Date: 07-15 at 11:23:31, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1293.58, max: 1670.89
Date: 07-15 at 11:24:12, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1210.56, max: 1345.57
Date: 07-15 at 11:24:57, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1207.27, max: 1399.81
Date: 07-15 at 11:25:43, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1162.75(10) mean: 1461.07, max: 1843.96
Date: 07-15 at 11:26:24, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1149.65(10) mean: 1280.45, max: 1510.08
Date: 07-15 at 11:27:13, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1147.34(10) mean: 1288.20, max: 1566.56
Date: 07-15 at 11:28:08, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1139.85(10) mean: 1221.47, max: 1395.07
Date: 07-15 at 11:28:54, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1139.85(10) mean: 1216.99, max: 1426.51
Date: 07-15 at 11:29:37, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1139.85(10) mean: 1210.24, max: 1458.18
Date: 07-15 at 11:30:21, iter: 68, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1139.85(10) mean: 1213.10, max: 1503.23
Date: 07-15 at 11:31:08, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1139.85(10) mean: 1171.32, max: 1430.73
Date: 07-15 at 11:32:00, iter: 71, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1139.85(10) mean: 1360.06, max: 1530.13
Date: 07-15 at 11:32:52, iter: 72, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1130.88(9) mean: 1255.87, max: 1514.27
Date: 07-15 at 11:33:39, iter: 73, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1181.41, max: 1266.10
Date: 07-15 at 11:34:24, iter: 74, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1177.90, max: 1234.41
Date: 07-15 at 11:35:10, iter: 75, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1174.79, max: 1222.03
Date: 07-15 at 11:35:50, iter: 76, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1175.03, max: 1251.94
Date: 07-15 at 11:36:35, iter: 77, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1163.33, max: 1188.19
Date: 07-15 at 11:37:18, iter: 79, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1351.97, max: 1767.39
Date: 07-15 at 11:38:10, iter: 80, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1278.02, max: 1600.67
Date: 07-15 at 11:38:57, iter: 81, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1269.06, max: 1633.17
Date: 07-15 at 11:39:44, iter: 82, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1185.43, max: 1388.02
Date: 07-15 at 11:40:23, iter: 84, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1501.51, max: 1858.58
Date: 07-15 at 11:41:07, iter: 85, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1304.54, max: 1802.89
Date: 07-15 at 11:41:54, iter: 86, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1231.88, max: 1542.67
Date: 07-15 at 11:42:35, iter: 87, fix: false, local: false, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1119.01(9) mean: 1193.63, max: 1432.50
