Date: 04-09 at 00:59:31, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 275.25(3), mean: 322.09, max: 385.90
Date: 04-09 at 00:59:32, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 267.93(4), mean: 319.80, max: 508.38
Date: 04-09 at 00:59:33, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 260.92(4), mean: 320.11, max: 549.70
Date: 04-09 at 00:59:34, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 337.13, max: 591.03
Date: 04-09 at 00:59:35, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 376.06, max: 688.35
Date: 04-09 at 00:59:36, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 414.99, max: 785.68
Date: 04-09 at 00:59:37, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 453.92, max: 883.00
Date: 04-09 at 00:59:39, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 473.35, max: 919.44
Date: 04-09 at 00:59:40, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 490.56, max: 951.70
Date: 04-09 at 00:59:42, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 509.99, max: 988.14
Date: 04-09 at 00:59:44, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 527.20, max: 1020.40
Date: 04-09 at 00:59:46, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 579.10, max: 1117.72
Date: 04-09 at 00:59:49, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 596.30, max: 1149.98
Date: 04-09 at 00:59:52, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 258.17(4), mean: 615.74, max: 1186.42
