Date: 04-09 at 00:57:53, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 272.92(3), mean: 345.72, max: 394.11
Date: 04-09 at 00:57:54, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 331.74, max: 469.79
Date: 04-09 at 00:57:55, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 339.09, max: 576.92
Date: 04-09 at 00:57:56, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 354.05, max: 629.34
Date: 04-09 at 00:57:57, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 411.19, max: 736.47
Date: 04-09 at 00:57:58, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 468.32, max: 843.60
Date: 04-09 at 00:58:00, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 525.46, max: 950.73
Date: 04-09 at 00:58:02, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 578.96, max: 1051.05
Date: 04-09 at 00:58:05, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 636.10, max: 1158.18
Date: 04-09 at 00:58:09, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 689.60, max: 1258.49
Date: 04-09 at 00:58:13, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 746.74, max: 1365.63
Date: 04-09 at 00:58:19, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 259.86(3), mean: 803.87, max: 1472.76
