Date: 12-24 at 10:29:04, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1364.23(12), mean: 3482.21, max: 3931.39
Date: 12-24 at 10:30:00, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1221.20(12), mean: 3334.93, max: 3786.64
Date: 12-24 at 10:30:54, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1201.07(12), mean: 3277.53, max: 3753.83
Date: 12-24 at 10:31:51, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1158.28(12), mean: 3229.90, max: 3719.30
Date: 12-24 at 10:32:50, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1151.32(12), mean: 3102.42, max: 3513.96
Date: 12-24 at 10:33:49, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1136.76(11), mean: 2906.39, max: 3316.67
Date: 12-24 at 10:34:46, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1136.76(11), mean: 2511.81, max: 2945.82
Date: 12-24 at 10:35:57, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1123.03(14), mean: 1190.39, max: 1272.23
Date: 12-24 at 10:37:00, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 989.02(13), mean: 1065.99, max: 1167.58
Date: 12-24 at 10:38:00, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 928.05(12), mean: 1005.77, max: 1140.90
Date: 12-24 at 10:38:57, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 928.05(12), mean: 1036.09, max: 1145.46
Date: 12-24 at 10:39:55, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 928.05(12), mean: 979.41, max: 1117.57
Date: 12-24 at 10:40:56, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.55(12), mean: 956.63, max: 1021.23
Date: 12-24 at 10:41:52, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.55(12), mean: 966.29, max: 1053.15
Date: 12-24 at 10:42:46, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.55(12), mean: 980.36, max: 1088.35
Date: 12-24 at 10:43:44, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.55(12), mean: 966.59, max: 1118.66
Date: 12-24 at 10:44:46, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.55(12), mean: 947.19, max: 1013.90
Date: 12-24 at 10:45:41, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.55(12), mean: 1185.76, max: 1408.95
Date: 12-24 at 10:46:35, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.55(12), mean: 1143.40, max: 1403.81
Date: 12-24 at 10:47:33, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 924.55(12), mean: 1022.67, max: 1315.38
Date: 12-24 at 10:48:28, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 894.97(11), mean: 977.28, max: 1119.39
Date: 12-24 at 10:49:27, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 959.17, max: 1119.37
Date: 12-24 at 10:50:29, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 949.82, max: 1050.88
Date: 12-24 at 10:51:24, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 943.96, max: 1065.41
Date: 12-24 at 10:52:22, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 903.60, max: 958.08
Date: 12-24 at 10:53:20, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 896.49, max: 927.75
Date: 12-24 at 10:54:19, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 1210.10, max: 1531.28
Date: 12-24 at 10:55:10, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 1094.11, max: 1271.81
Date: 12-24 at 10:56:06, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 1027.33, max: 1252.01
Date: 12-24 at 10:57:04, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 959.22, max: 1069.52
Date: 12-24 at 10:57:57, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 1208.88, max: 1417.26
Date: 12-24 at 10:58:51, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.63(11), mean: 1130.15, max: 1376.23
