Date: 07-12 at 20:11:22, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1848.99(18) mean: 2802.06, max: 3453.27
Date: 07-12 at 20:12:13, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1747.46(17) mean: 2793.11, max: 3388.87
Date: 07-12 at 20:13:10, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1735.09(17) mean: 2693.18, max: 3312.59
Date: 07-12 at 20:14:12, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1735.09(17) mean: 2410.04, max: 2947.33
Date: 07-12 at 20:15:01, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1735.09(17) mean: 2397.26, max: 2994.75
Date: 07-12 at 20:16:01, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1698.98(17) mean: 2383.63, max: 3026.59
Date: 07-12 at 20:17:07, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1669.01(17) mean: 1786.72, max: 1899.58
Date: 07-12 at 20:18:01, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1637.80(17) mean: 1826.29, max: 1964.86
Date: 07-12 at 20:19:02, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1621.29(17) mean: 1740.74, max: 1937.19
Date: 07-12 at 20:20:03, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1612.09(17) mean: 1703.50, max: 1819.23
Date: 07-12 at 20:20:52, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1771.01, max: 1867.07
Date: 07-12 at 20:21:50, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1769.95, max: 1898.30
Date: 07-12 at 20:22:52, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1740.86, max: 1847.69
Date: 07-12 at 20:23:49, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1728.27, max: 1847.69
Date: 07-12 at 20:24:53, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1726.10, max: 1847.69
Date: 07-12 at 20:25:56, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1738.46, max: 1849.38
Date: 07-12 at 20:26:55, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1720.74, max: 1827.71
Date: 07-12 at 20:27:58, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1708.17, max: 1757.36
Date: 07-12 at 20:29:04, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1709.46, max: 1761.10
Date: 07-12 at 20:29:56, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1724.17, max: 1806.84
Date: 07-12 at 20:30:43, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1758.22, max: 1843.55
Date: 07-12 at 20:31:39, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1731.46, max: 1868.81
Date: 07-12 at 20:32:41, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1658.86, max: 1750.25
Date: 07-12 at 20:33:30, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1716.67, max: 1820.01
Date: 07-12 at 20:34:32, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.38(16) mean: 1682.48, max: 1784.19
Date: 07-12 at 20:35:33, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1593.30(16) mean: 1669.19, max: 1764.98
Date: 07-12 at 20:36:33, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1590.95(16) mean: 1663.39, max: 1754.55
Date: 07-12 at 20:37:32, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1590.95(16) mean: 1655.36, max: 1754.55
Date: 07-12 at 20:38:36, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1590.95(16) mean: 1649.35, max: 1754.55
Date: 07-12 at 20:39:26, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1590.95(16) mean: 1690.48, max: 1840.17
Date: 07-12 at 20:40:20, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1590.95(16) mean: 1717.89, max: 1847.58
Date: 07-12 at 20:41:13, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1590.95(16) mean: 1775.79, max: 1909.62
Date: 07-12 at 20:42:15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1590.95(16) mean: 1668.47, max: 1821.10
Date: 07-12 at 20:43:11, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1582.13(16) mean: 1649.54, max: 1867.92
Date: 07-12 at 20:44:06, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1582.13(16) mean: 1704.01, max: 1928.12
Date: 07-12 at 20:45:04, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1582.13(16) mean: 1653.90, max: 1714.82
Date: 07-12 at 20:46:00, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1582.13(16) mean: 1671.86, max: 1803.18
Date: 07-12 at 20:46:57, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1582.13(16) mean: 1662.11, max: 1767.70
Date: 07-12 at 20:47:56, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1582.13(16) mean: 1642.64, max: 1704.20
Date: 07-12 at 20:48:48, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1582.13(16) mean: 1673.45, max: 1751.15
Date: 07-12 at 20:49:47, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1582.13(16) mean: 1633.67, max: 1678.81
Date: 07-12 at 20:50:42, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1580.51(17) mean: 1640.79, max: 1706.71
