Date: 12-10 at 04:04:14, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1828.42(19), mean: 2970.87, max: 3518.42
Date: 12-10 at 04:05:06, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1716.89(18), mean: 2947.13, max: 3470.34
Date: 12-10 at 04:05:58, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.66(17), mean: 2765.91, max: 3443.66
Date: 12-10 at 04:06:52, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 2340.96, max: 3365.11
Date: 12-10 at 04:07:47, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 2206.27, max: 3064.90
Date: 12-10 at 04:08:43, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 2218.18, max: 3081.03
Date: 12-10 at 04:09:37, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 2034.37, max: 3088.38
Date: 12-10 at 04:10:28, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 1981.44, max: 3005.02
Date: 12-10 at 04:11:25, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 1811.42, max: 1996.42
Date: 12-10 at 04:12:17, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 1829.20, max: 2048.16
Date: 12-10 at 04:13:14, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 1787.69, max: 1896.85
Date: 12-10 at 04:14:07, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1684.38(17), mean: 1788.80, max: 1947.25
