Date: 07-12 at 23:13:58, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1833.47(18) mean: 2735.54, max: 3430.57
Date: 07-12 at 23:14:54, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1746.62(18) mean: 2721.00, max: 3402.90
Date: 07-12 at 23:15:47, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1732.35(18) mean: 2743.13, max: 3445.68
Date: 07-12 at 23:16:38, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1708.10(17) mean: 2603.83, max: 2948.48
Date: 07-12 at 23:17:33, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1689.01(17) mean: 2534.61, max: 2913.16
Date: 07-12 at 23:18:30, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1689.01(17) mean: 2364.74, max: 2966.65
Date: 07-12 at 23:19:29, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1689.01(17) mean: 1964.42, max: 2705.97
Date: 07-12 at 23:20:25, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1641.33(17) mean: 1728.00, max: 1816.08
Date: 07-12 at 23:21:16, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1603.27(17) mean: 1807.45, max: 1888.30
Date: 07-12 at 23:22:12, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.72(16) mean: 1874.71, max: 1957.19
Date: 07-12 at 23:23:02, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1593.41(16) mean: 1881.88, max: 2025.26
Date: 07-12 at 23:24:01, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1593.41(16) mean: 1709.08, max: 1885.72
Date: 07-12 at 23:24:54, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1593.41(16) mean: 1708.86, max: 1829.32
