Date: 01-10 at 07:44:06, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1329.69(12), mean: 3465.08, max: 3906.48
Date: 01-10 at 07:45:06, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1219.92(12), mean: 3358.51, max: 3758.72
Date: 01-10 at 07:46:08, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1189.65(11), mean: 3252.13, max: 3643.83
Date: 01-10 at 07:47:10, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1155.26(11), mean: 3002.29, max: 3432.00
Date: 01-10 at 07:48:14, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1155.26(11), mean: 2800.07, max: 3223.27
Date: 01-10 at 07:49:18, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1155.26(11), mean: 2584.51, max: 3120.92
Date: 01-10 at 07:50:24, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1155.26(11), mean: 2198.34, max: 2903.11
Date: 01-10 at 07:51:27, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1155.26(11), mean: 2250.45, max: 2955.89
Date: 01-10 at 07:52:34, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1145.55(14), mean: 1377.53, max: 1696.44
Date: 01-10 at 07:53:41, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1091.28(13), mean: 1320.42, max: 1505.17
Date: 01-10 at 07:54:43, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1046.38(12), mean: 1261.83, max: 1449.92
Date: 01-10 at 07:55:45, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1007.30(12), mean: 1211.23, max: 1499.30
Date: 01-10 at 07:56:46, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1007.30(11), mean: 1135.80, max: 1339.25
Date: 01-10 at 07:57:48, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 990.27(13), mean: 1100.23, max: 1207.15
Date: 01-10 at 07:58:47, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 987.54(13), mean: 1127.13, max: 1240.55
Date: 01-10 at 07:59:48, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 987.54(13), mean: 1108.64, max: 1251.16
