Date: 01-16 at 10:06:46, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 1122.90(5), mean: 2875.61, max: 3625.23
Date: 01-16 at 10:07:22, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 987.67(5), mean: 2539.59, max: 3357.05
Date: 01-16 at 10:07:58, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 948.92(5), mean: 2434.94, max: 3151.34
Date: 01-16 at 10:08:34, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 924.29(5), mean: 1050.46, max: 1162.88
Date: 01-16 at 10:09:09, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 912.42(5), mean: 1119.54, max: 1302.83
Date: 01-16 at 10:09:43, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 912.42(5), mean: 1007.74, max: 1136.05
Date: 01-16 at 10:10:18, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 892.41(5), mean: 1038.09, max: 1232.21
Date: 01-16 at 10:10:51, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 878.00(5), mean: 1068.09, max: 1262.04
Date: 01-16 at 10:11:24, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 851.81(5), mean: 919.32, max: 962.07
Date: 01-16 at 10:12:05, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 842.41(5), mean: 911.23, max: 954.58
Date: 01-16 at 10:12:32, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 848.84, max: 909.29
Date: 01-16 at 10:13:16, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 844.46, max: 873.54
Date: 01-16 at 10:13:51, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 875.01, max: 909.03
Date: 01-16 at 10:14:25, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 840.91, max: 851.01
Date: 01-16 at 10:14:52, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 840.16, max: 840.16
Date: 01-16 at 10:15:27, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 2621.58, max: 3068.52
Date: 01-16 at 10:16:04, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 1431.25, max: 3057.71
Date: 01-16 at 10:16:37, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 1006.70, max: 1177.05
Date: 01-16 at 10:17:06, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 970.73, max: 1111.63
Date: 01-16 at 10:17:43, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 2620.27, max: 3329.53
Date: 01-16 at 10:18:14, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29, best obj: 840.16(5), mean: 1256.41, max: 2320.77
