Date: 07-19 at 02:48:09, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 1206.58(6) mean: 3791.02, max: 4542.91
Date: 07-19 at 02:48:46, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 955.00(6) mean: 3110.65, max: 4305.55
Date: 07-19 at 02:49:25, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 926.00(6) mean: 2766.06, max: 3935.57
Date: 07-19 at 02:50:08, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 919.60(10) mean: 2517.82, max: 3859.19
Date: 07-19 at 02:50:42, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 785.12(7) mean: 1368.70, max: 3055.17
Date: 07-19 at 02:51:18, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 723.31(6) mean: 1370.33, max: 2992.00
Date: 07-19 at 02:51:41, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 722.81(6) mean: 796.68, max: 874.93
Date: 07-19 at 02:52:16, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 722.81(6) mean: 816.06, max: 915.26
Date: 07-19 at 02:52:38, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 722.81(6) mean: 791.73, max: 872.39
Date: 07-19 at 02:53:07, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 722.81(6) mean: 792.45, max: 913.56
Date: 07-19 at 02:53:28, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 722.81(6) mean: 777.89, max: 869.15
Date: 07-19 at 02:54:02, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 722.81(6) mean: 886.13, max: 1330.59
Date: 07-19 at 02:54:30, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 714.92(6) mean: 771.32, max: 875.90
Date: 07-19 at 02:55:08, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 698.65(5) mean: 769.81, max: 851.67
Date: 07-19 at 02:55:30, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 686.53(5) mean: 755.23, max: 820.02
Date: 07-19 at 02:55:59, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 686.53(5) mean: 750.54, max: 777.45
Date: 07-19 at 02:56:19, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 686.53(5) mean: 748.76, max: 766.94
Date: 07-19 at 02:56:44, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 686.53(5) mean: 717.21, max: 756.29
Date: 07-19 at 02:57:11, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 686.53(5) mean: 711.56, max: 751.25
Date: 07-19 at 02:57:32, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 686.53(5) mean: 924.53, max: 1412.61
Date: 07-19 at 02:57:59, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 799.13, max: 1245.49
Date: 07-19 at 02:58:23, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 795.77, max: 1094.53
Date: 07-19 at 02:58:52, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 722.13, max: 863.75
Date: 07-19 at 02:59:22, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 709.46, max: 817.75
Date: 07-19 at 02:59:46, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 681.10, max: 833.24
Date: 07-19 at 03:00:16, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 834.82, max: 1428.32
Date: 07-19 at 03:00:36, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 668.00, max: 800.89
Date: 07-19 at 03:01:04, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 653.77, max: 679.45
Date: 07-19 at 03:01:30, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 653.50, max: 675.29
Date: 07-19 at 03:02:00, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 651.94(4) mean: 725.81, max: 985.40
Date: 07-19 at 03:02:27, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 638.33(4) mean: 679.49, max: 959.12
Date: 07-19 at 03:02:55, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 630.93(4) mean: 654.26, max: 707.76
Date: 07-19 at 03:03:23, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 629.85(4) mean: 663.89, max: 666.96
Date: 07-19 at 03:03:43, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 629.85(4) mean: 657.72, max: 659.93
Date: 07-19 at 03:04:10, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 629.85(4) mean: 657.72, max: 659.93
Date: 07-19 at 03:04:38, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 629.85(4) mean: 657.72, max: 659.93
Date: 07-19 at 03:04:57, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 629.85(4) mean: 657.72, max: 659.93
Date: 07-19 at 03:05:28, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 629.85(4) mean: 873.53, max: 1122.29
Date: 07-19 at 03:05:49, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 622.82(4) mean: 722.68, max: 986.49
Date: 07-19 at 03:06:11, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 617.24(4) mean: 687.35, max: 905.95
Date: 07-19 at 03:06:33, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 617.24(4) mean: 629.95, max: 712.20
Date: 07-19 at 03:06:54, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 617.24(4) mean: 624.19, max: 679.81
Date: 07-19 at 03:07:17, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 617.24(4) mean: 624.17, max: 676.46
Date: 07-19 at 03:07:55, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 617.24(4) mean: 623.51, max: 664.27
Date: 07-19 at 03:08:18, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 602.47(3) mean: 681.69, max: 859.62
Date: 07-19 at 03:08:36, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 610.12, max: 641.88
Date: 07-19 at 03:08:55, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 592.22, max: 620.25
Date: 07-19 at 03:09:13, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 592.21, max: 620.15
Date: 07-19 at 03:09:32, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 592.21, max: 620.15
Date: 07-19 at 03:09:51, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:11:22, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 600.10, max: 696.98
Date: 07-19 at 03:11:41, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 590.39, max: 619.92
Date: 07-19 at 03:12:00, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:12:19, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:14:15, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 591.92, max: 614.67
Date: 07-19 at 03:14:33, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:14:52, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:15:11, iter: 66, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:17:16, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 605.05, max: 790.72
Date: 07-19 at 03:17:36, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 601.90, max: 792.44
Date: 07-19 at 03:17:55, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:18:13, iter: 71, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:19:51, iter: 73, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.96, max: 696.98
Date: 07-19 at 03:20:11, iter: 74, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 591.66, max: 633.82
Date: 07-19 at 03:20:31, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 590.30, max: 618.48
Date: 07-19 at 03:20:51, iter: 77, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 1430.35, max: 2894.83
Date: 07-19 at 03:21:45, iter: 79, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 876.39, max: 1497.70
Date: 07-19 at 03:22:05, iter: 80, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 683.88, max: 865.85
Date: 07-19 at 03:22:24, iter: 81, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.09, max: 658.55
Date: 07-19 at 03:22:43, iter: 82, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.05, max: 657.99
Date: 07-19 at 03:24:39, iter: 84, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 590.27, max: 614.67
Date: 07-19 at 03:24:57, iter: 85, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 590.21, max: 617.15
Date: 07-19 at 03:25:16, iter: 86, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:25:34, iter: 87, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:27:12, iter: 89, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.96, max: 696.98
Date: 07-19 at 03:27:31, iter: 90, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 593.54, max: 667.13
Date: 07-19 at 03:27:50, iter: 91, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 593.54, max: 667.13
Date: 07-19 at 03:28:09, iter: 92, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 590.67, max: 624.08
Date: 07-19 at 03:29:43, iter: 94, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 607.08, max: 696.98
Date: 07-19 at 03:30:03, iter: 95, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 596.71, max: 633.82
Date: 07-19 at 03:30:23, iter: 96, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 594.33, max: 618.48
Date: 07-19 at 03:30:43, iter: 97, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 594.33, max: 618.48
Date: 07-19 at 03:32:08, iter: 99, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 618.06, max: 831.61
Date: 07-19 at 03:32:26, iter: 100, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.84, max: 683.49
Date: 07-19 at 03:32:45, iter: 102, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 1241.78, max: 2418.75
Date: 07-19 at 03:33:04, iter: 103, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 696.64, max: 1258.84
Date: 07-19 at 03:34:54, iter: 105, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.10, max: 637.37
Date: 07-19 at 03:35:14, iter: 106, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:35:32, iter: 107, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:35:51, iter: 108, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 03:37:27, iter: 110, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 605.06, max: 696.98
Date: 07-19 at 03:37:45, iter: 111, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 599.89, max: 683.49
Date: 07-19 at 03:38:04, iter: 112, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 593.10, max: 625.13
Date: 07-19 at 03:38:23, iter: 113, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 591.47, max: 619.92
Date: 07-19 at 03:40:26, iter: 115, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 589.43, max: 605.42
Date: 07-19 at 03:40:45, iter: 116, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
