Date: 11-23 at 00:13:36, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1625.21(18), mean: 2501.65, max: 2922.48
Date: 11-23 at 00:15:49, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1585.94(18), mean: 2284.54, max: 2878.11
Date: 11-23 at 00:18:00, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1578.69(18), mean: 2297.95, max: 2907.70
Date: 11-23 at 00:20:25, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1531.90(19), mean: 1615.97, max: 1682.32
Date: 11-23 at 00:22:31, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1510.02(19), mean: 1661.56, max: 1730.68
Date: 11-23 at 00:24:39, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1510.02(19), mean: 1692.74, max: 1772.83
Date: 11-23 at 00:26:22, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1510.02(19), mean: 1694.22, max: 1816.72
Date: 11-23 at 00:27:27, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1510.02(19), mean: 1574.34, max: 1624.53
Date: 11-23 at 00:28:19, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1510.02(19), mean: 1634.62, max: 1689.18
Date: 11-23 at 00:29:21, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1498.63(19), mean: 2392.11, max: 2649.43
Date: 11-23 at 00:30:30, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1496.82(19), mean: 1604.15, max: 1645.69
Date: 11-23 at 00:31:25, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1496.09(19), mean: 1643.40, max: 1694.08
Date: 11-23 at 00:32:28, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1496.04(19), mean: 1614.69, max: 1706.44
Date: 11-23 at 00:33:27, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1496.04(19), mean: 1577.81, max: 1731.54
Date: 11-23 at 00:34:30, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1430.54(18), mean: 1560.23, max: 1642.73
Date: 11-23 at 00:35:32, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1586.47, max: 1652.52
Date: 11-23 at 00:36:24, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1625.36, max: 1697.41
Date: 11-23 at 00:37:21, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1644.06, max: 1734.42
Date: 11-23 at 00:38:28, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1573.97, max: 1725.84
Date: 11-23 at 00:39:26, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1570.52, max: 1741.25
Date: 11-23 at 00:40:31, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 2408.37, max: 2768.52
Date: 11-23 at 00:41:37, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1601.58, max: 1658.25
Date: 11-23 at 00:42:34, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1632.91, max: 1705.49
Date: 11-23 at 00:43:35, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1604.38, max: 1741.31
Date: 11-23 at 00:44:32, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 2450.82, max: 2763.36
Date: 11-23 at 00:45:43, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1360.78, best obj: 1428.23(18), mean: 1624.72, max: 1678.16
