Date: 08-04 at 14:40:53, #particle: 30, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 1130.42(4), mean: 2434.20, max: 3394.58
Date: 08-04 at 14:41:40, #particle: 30, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 1033.53(4), mean: 1652.88, max: 2383.50
Date: 08-04 at 14:42:43, #particle: 30, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 985.75(4), mean: 1428.10, max: 2206.07
Date: 08-04 at 14:43:41, #particle: 30, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 948.07(5), mean: 1274.07, max: 1767.79
Date: 08-04 at 14:44:35, #particle: 30, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 922.25(5), mean: 1123.11, max: 1358.13
Date: 08-04 at 14:45:23, #particle: 30, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 909.68(5), mean: 991.06, max: 1154.61
Date: 08-04 at 14:46:45, #particle: 30, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 891.08(5), mean: 989.95, max: 1120.90
Date: 08-04 at 14:47:35, #particle: 30, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 884.83(5), mean: 1024.24, max: 1218.82
Date: 08-04 at 14:48:25, #particle: 30, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 873.80(5), mean: 941.15, max: 1081.56
Date: 08-04 at 14:49:42, #particle: 30, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 865.67(5), mean: 959.69, max: 1036.06
Date: 08-04 at 14:51:00, #particle: 30, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 865.67(5), mean: 944.38, max: 1043.09
Date: 08-04 at 14:51:53, #particle: 30, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 865.67(5), mean: 911.90, max: 955.67
Date: 08-04 at 14:53:17, #particle: 30, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 865.67(5), mean: 900.29, max: 947.03
Date: 08-04 at 14:54:38, #particle: 30, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 865.67(5), mean: 894.51, max: 936.80
Date: 08-04 at 14:55:31, #particle: 30, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 865.67(5), mean: 1109.28, max: 1364.54
Date: 08-04 at 14:56:51, #particle: 30, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 865.67(5), mean: 983.95, max: 1309.08
Date: 08-04 at 14:58:10, #particle: 30, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 864.49(5), mean: 919.23, max: 1011.06
Date: 08-04 at 14:59:12, #particle: 30, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 864.49(5), mean: 990.19, max: 1122.09
Date: 08-04 at 15:00:32, #particle: 30, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 847.73(5), mean: 916.75, max: 1102.51
Date: 08-04 at 15:01:53, #particle: 30, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 840.47(5), mean: 889.03, max: 974.51
Date: 08-04 at 15:03:16, #particle: 30, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 838.80(5), mean: 898.36, max: 984.56
Date: 08-04 at 15:03:57, #particle: 30, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 832.99(5), mean: 981.41, max: 1098.18
Date: 08-04 at 15:04:41, #particle: 30, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 832.99(5), mean: 984.71, max: 1136.76
Date: 08-04 at 15:06:00, #particle: 30, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 832.99(5), mean: 911.64, max: 1105.45
Date: 08-04 at 15:06:41, #particle: 30, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 832.99(5), mean: 957.35, max: 1077.25
Date: 08-04 at 15:07:26, #particle: 30, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 831.63(5), mean: 895.73, max: 976.22
Date: 08-04 at 15:08:21, #particle: 30, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 831.63(5), mean: 902.64, max: 990.23
Date: 08-04 at 15:09:29, #particle: 30, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 831.63(5), mean: 869.91, max: 923.38
Date: 08-04 at 15:10:38, #particle: 30, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 831.63(5), mean: 859.14, max: 905.92
Date: 08-04 at 15:11:19, #particle: 30, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 831.63(5), mean: 912.52, max: 972.97
Date: 08-04 at 15:12:13, #particle: 30, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 831.63(5), mean: 1034.62, max: 1430.47
Date: 08-04 at 15:13:19, #particle: 30, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 831.63(5), mean: 962.12, max: 1400.33
Date: 08-04 at 15:14:22, #particle: 30, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 824.98(5), mean: 920.84, max: 1365.17
Date: 08-04 at 15:15:13, #particle: 30, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 824.98(4), mean: 901.22, max: 1387.79
Date: 08-04 at 15:16:21, #particle: 30, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 821.48(5), mean: 861.73, max: 1273.88
Date: 08-04 at 15:17:15, #particle: 30, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 808.26(5), mean: 894.29, max: 1276.27
Date: 08-04 at 15:18:08, #particle: 30, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 805.67(5), mean: 882.57, max: 1302.96
Date: 08-04 at 15:19:13, #particle: 30, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 804.95(5), mean: 908.04, max: 996.05
