Date: 08-05 at 22:51:18, iter: 1, new3, Khoo: 753.15, current_best: 1157.23 best obj: 1157.23(3) mean: 3047.44, max: 3791.83
Date: 08-05 at 22:52:24, iter: 2, new3, Khoo: 753.15, current_best: 1053.44 best obj: 1053.44(3) mean: 2124.87, max: 3036.44
Date: 08-05 at 22:53:41, iter: 3, new3, Khoo: 753.15, current_best: 1021.74 best obj: 1021.74(3) mean: 1612.17, max: 2359.95
Date: 08-05 at 22:54:51, iter: 4, new3, Khoo: 753.15, current_best: 1004.43 best obj: 1004.43(3) mean: 1615.57, max: 2376.77
Date: 08-05 at 22:56:10, iter: 5, new3, Khoo: 753.15, current_best: 994.94 best obj: 994.94(7) mean: 1080.92, max: 1144.69
Date: 08-05 at 22:58:03, iter: 6, new3, Khoo: 753.15, current_best: 973.75 best obj: 973.75(7) mean: 1101.00, max: 1165.01
Date: 08-05 at 22:59:08, iter: 7, new3, Khoo: 753.15, current_best: 973.75 best obj: 973.75(7) mean: 1154.56, max: 1274.74
Date: 08-05 at 23:00:22, iter: 8, new3, Khoo: 753.15, current_best: 973.75 best obj: 973.75(7) mean: 1063.19, max: 1226.04
Date: 08-05 at 23:01:26, iter: 9, new3, Khoo: 753.15, current_best: 973.75 best obj: 973.75(7) mean: 1064.56, max: 1208.20
Date: 08-05 at 23:03:09, iter: 10, new3, Khoo: 753.15, current_best: 943.93 best obj: 943.93(5) mean: 1010.16, max: 1145.75
Date: 08-05 at 23:04:12, iter: 11, new3, Khoo: 753.15, current_best: 943.93 best obj: 943.93(5) mean: 1025.01, max: 1177.68
Date: 08-05 at 23:05:18, iter: 12, new3, Khoo: 753.15, current_best: 943.93 best obj: 943.93(5) mean: 982.22, max: 1016.00
Date: 08-05 at 23:06:44, iter: 13, new3, Khoo: 753.15, current_best: 943.93 best obj: 943.93(5) mean: 1034.22, max: 1085.93
Date: 08-05 at 23:07:49, iter: 15, new3, Khoo: 753.15, current_best: 943.93 best obj: 943.93(5) mean: 1128.50, max: 1525.66
Date: 08-05 at 23:08:49, iter: 16, new3, Khoo: 753.15, current_best: 943.93 best obj: 943.93(5) mean: 1024.84, max: 1295.65
Date: 08-05 at 23:10:11, iter: 17, new3, Khoo: 753.15, current_best: 943.93 best obj: 943.93(5) mean: 1038.72, max: 1191.89
Date: 08-05 at 23:11:12, iter: 18, new3, Khoo: 753.15, current_best: 928.62 best obj: 928.62(5) mean: 975.38, max: 1183.73
Date: 08-05 at 23:12:39, iter: 19, new3, Khoo: 753.15, current_best: 916.49 best obj: 916.49(5) mean: 957.17, max: 1139.24
Date: 08-05 at 23:14:11, iter: 20, new3, Khoo: 753.15, current_best: 915.30 best obj: 915.30(5) mean: 925.19, max: 997.30
Date: 08-05 at 23:15:09, iter: 21, new3, Khoo: 753.15, current_best: 913.89 best obj: 913.89(5) mean: 934.67, max: 985.95
Date: 08-05 at 23:16:09, iter: 22, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 920.66, max: 937.07
Date: 08-05 at 23:17:08, iter: 23, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 942.00, max: 951.69
Date: 08-05 at 23:18:31, iter: 24, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 969.88, max: 980.69
Date: 08-05 at 23:19:57, iter: 25, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 918.12, max: 933.33
Date: 08-05 at 23:21:17, iter: 27, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 1196.89, max: 1654.61
Date: 08-05 at 23:22:17, iter: 28, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 1068.90, max: 1463.23
Date: 08-05 at 23:23:15, iter: 29, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 973.04, max: 1153.94
Date: 08-05 at 23:24:40, iter: 30, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 952.45, max: 1107.28
Date: 08-05 at 23:25:43, iter: 32, new3, Khoo: 753.15, current_best: 913.08 best obj: 913.08(5) mean: 1151.92, max: 1587.92
Date: 08-05 at 23:27:09, iter: 33, new3, Khoo: 753.15, current_best: 907.91 best obj: 907.91(4) mean: 1044.18, max: 1560.55
