Date: 07-08 at 21:48:09, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 1273.94(5) mean: 3171.78, max: 4265.90
Date: 07-08 at 21:48:43, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 1076.28(5) mean: 2572.70, max: 3846.20
Date: 07-08 at 21:49:11, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 1003.23(5) mean: 1932.34, max: 2947.55
Date: 07-08 at 21:49:49, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 969.91(5) mean: 1697.18, max: 2756.29
Date: 07-08 at 21:50:22, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 922.28(5) mean: 1368.75, max: 2105.27
Date: 07-08 at 21:50:49, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 856.13(5) mean: 1205.55, max: 1841.72
Date: 07-08 at 21:51:27, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 852.74(5) mean: 1098.09, max: 1808.06
Date: 07-08 at 21:52:05, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 804.09(6) mean: 1117.13, max: 1842.22
Date: 07-08 at 21:52:43, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 767.69(6) mean: 1059.74, max: 1689.31
Date: 07-08 at 21:53:28, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 746.68(6) mean: 952.20, max: 1251.66
Date: 07-08 at 21:54:05, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 741.47(6) mean: 969.18, max: 1292.73
Date: 07-08 at 21:54:37, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 706.06(5) mean: 756.63, max: 800.95
Date: 07-08 at 21:55:09, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 700.39(5) mean: 736.82, max: 771.86
Date: 07-08 at 21:55:33, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 696.51(5) mean: 709.74, max: 724.68
Date: 07-08 at 21:56:02, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 695.52(5) mean: 721.07, max: 745.69
Date: 07-08 at 21:56:27, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 691.96(5) mean: 695.69, max: 710.46
Date: 07-08 at 21:57:05, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 690.89(5) mean: 694.23, max: 731.77
Date: 07-08 at 21:57:37, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 690.89(5) mean: 691.03, max: 691.96
Date: 07-08 at 21:58:18, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 690.89(5) mean: 696.20, max: 730.76
Date: 07-08 at 21:59:00, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 690.89(5) mean: 694.88, max: 721.10
Date: 07-08 at 21:59:28, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 688.38(4) mean: 689.41, max: 690.89
Date: 07-08 at 22:00:01, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 687.64(4) mean: 716.48, max: 734.03
Date: 07-08 at 22:00:26, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 686.55(4) mean: 693.30, max: 717.72
Date: 07-08 at 22:00:54, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17 best obj: 673.65(4) mean: 743.86, max: 788.56
