Date: 12-20 at 12:11:20, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 1154.98(4), mean: 3411.97, max: 4084.00
Date: 12-20 at 12:11:51, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 969.05(8), mean: 2278.41, max: 2965.47
Date: 12-20 at 12:12:27, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 863.44(6), mean: 1792.51, max: 2243.80
Date: 12-20 at 12:13:02, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 847.12(6), mean: 1585.52, max: 2183.83
Date: 12-20 at 12:13:48, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 844.76(6), mean: 1120.49, max: 1947.08
Date: 12-20 at 12:14:33, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 792.79(6), mean: 978.28, max: 1689.22
Date: 12-20 at 12:15:16, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 781.94(6), mean: 934.78, max: 1440.87
Date: 12-20 at 12:16:00, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 781.94(6), mean: 894.89, max: 987.81
Date: 12-20 at 12:16:43, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 776.19(6), mean: 863.99, max: 986.67
Date: 12-20 at 12:17:19, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 750.17(6), mean: 842.45, max: 1026.43
Date: 12-20 at 12:17:56, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 701.57(5), mean: 799.63, max: 903.18
Date: 12-20 at 12:18:33, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 698.61(5), mean: 783.48, max: 902.67
Date: 12-20 at 12:19:07, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.73(5), mean: 781.94, max: 908.68
Date: 12-20 at 12:19:44, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 731.88, max: 768.60
Date: 12-20 at 12:20:18, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 737.12, max: 777.83
Date: 12-20 at 12:20:55, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 720.86, max: 773.49
Date: 12-20 at 12:21:35, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 715.97, max: 751.60
Date: 12-20 at 12:22:13, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 715.12, max: 741.10
Date: 12-20 at 12:22:52, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 712.90, max: 741.10
Date: 12-20 at 12:23:31, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 712.90, max: 741.10
Date: 12-20 at 12:24:19, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 757.68, max: 797.82
Date: 12-20 at 12:24:56, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 750.51, max: 791.69
Date: 12-20 at 12:25:39, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 704.38, max: 752.85
Date: 12-20 at 12:26:25, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.17, best obj: 697.68(5), mean: 697.68, max: 697.73
