Date: 07-16 at 13:13:38, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 1256.15(14) mean: 3098.56, max: 3835.25
Date: 07-16 at 13:14:51, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 1196.65(14) mean: 2760.34, max: 3714.91
Date: 07-16 at 13:16:03, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 1040.45(12) mean: 2737.00, max: 3652.68
Date: 07-16 at 13:17:18, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 1027.76(12) mean: 2424.25, max: 3308.84
Date: 07-16 at 13:18:32, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 961.53(12) mean: 2400.00, max: 3249.08
Date: 07-16 at 13:19:47, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 959.70(12) mean: 2058.68, max: 3097.25
Date: 07-16 at 13:21:03, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 1836.16, max: 3012.98
Date: 07-16 at 13:22:18, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 1752.41, max: 2958.32
Date: 07-16 at 13:23:35, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 1159.39, max: 1342.31
Date: 07-16 at 13:24:45, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 1168.28, max: 1335.53
Date: 07-16 at 13:25:59, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 1037.94, max: 1211.98
Date: 07-16 at 13:27:08, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 1056.24, max: 1154.56
Date: 07-16 at 13:28:20, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 1020.84, max: 1158.10
Date: 07-16 at 13:29:31, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 1008.10, max: 1108.49
Date: 07-16 at 13:30:41, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 922.94(11) mean: 955.88, max: 1009.47
Date: 07-16 at 13:31:49, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 902.71(11) mean: 956.97, max: 1042.84
Date: 07-16 at 13:32:56, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 902.00(11) mean: 950.52, max: 1005.22
Date: 07-16 at 13:34:05, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 902.00(11) mean: 981.44, max: 1041.43
Date: 07-16 at 13:35:15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 902.00(11) mean: 951.41, max: 991.26
Date: 07-16 at 13:36:22, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 902.00(11) mean: 948.84, max: 990.67
Date: 07-16 at 13:37:32, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 902.00(11) mean: 943.33, max: 987.74
Date: 07-16 at 13:38:39, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 900.82(11) mean: 967.95, max: 1019.01
Date: 07-16 at 13:39:45, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 900.38(11) mean: 921.23, max: 961.89
Date: 07-16 at 13:40:50, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 900.38(11) mean: 912.40, max: 932.97
Date: 07-16 at 13:42:03, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 900.38(11) mean: 912.30, max: 932.97
Date: 07-16 at 13:43:13, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 900.38(11) mean: 912.45, max: 932.19
Date: 07-16 at 13:44:29, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 900.38(11) mean: 912.24, max: 931.73
Date: 07-16 at 13:45:43, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 900.38(11) mean: 912.52, max: 932.97
Date: 07-16 at 13:46:59, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(12) mean: 909.97, max: 930.93
Date: 07-16 at 13:48:00, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 909.95, max: 930.93
Date: 07-16 at 13:49:11, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 909.95, max: 930.93
Date: 07-16 at 13:50:21, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 909.95, max: 930.93
Date: 07-16 at 13:51:25, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 909.95, max: 930.93
Date: 07-16 at 13:52:37, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 909.90, max: 930.93
Date: 07-16 at 13:53:48, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 910.13, max: 932.19
Date: 07-16 at 13:55:05, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 909.92, max: 930.93
Date: 07-16 at 13:56:11, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 909.90, max: 930.93
Date: 07-16 at 13:57:20, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 824.78 best obj: 897.68(11) mean: 944.92, max: 970.20
