Date: 08-10 at 16:33:22, #particle: 30, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1716.93(18), mean: 2735.19, max: 3279.11
Date: 08-10 at 16:35:28, #particle: 30, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1667.50(17), mean: 2729.36, max: 3258.69
Date: 08-10 at 16:37:24, #particle: 30, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1657.43(17), mean: 2686.01, max: 3221.08
Date: 08-10 at 16:39:29, #particle: 30, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1599.43(17), mean: 2562.32, max: 3146.85
Date: 08-10 at 16:41:29, #particle: 30, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1560.33(16), mean: 2412.77, max: 3037.90
Date: 08-10 at 16:43:40, #particle: 30, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1548.70(15), mean: 1683.33, max: 1869.73
Date: 08-10 at 16:45:38, #particle: 30, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1531.88(15), mean: 1721.53, max: 1933.63
Date: 08-10 at 16:47:46, #particle: 30, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1504.68(16), mean: 1597.65, max: 1725.17
Date: 08-10 at 16:49:35, #particle: 30, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1496.88(16), mean: 1652.76, max: 1786.83
Date: 08-10 at 16:51:39, #particle: 30, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1496.88(16), mean: 1618.84, max: 1848.55
Date: 08-10 at 16:53:40, #particle: 30, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1496.88(16), mean: 1577.50, max: 1676.48
Date: 08-10 at 16:55:25, #particle: 30, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1496.88(16), mean: 1638.44, max: 1753.92
Date: 08-10 at 16:57:21, #particle: 30, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1495.50(15), mean: 1678.63, max: 1850.51
Date: 08-10 at 16:59:24, #particle: 30, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1493.09(15), mean: 1640.09, max: 1813.88
Date: 08-10 at 17:01:31, #particle: 30, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1493.09(15), mean: 1587.15, max: 1693.04
Date: 08-10 at 17:03:28, #particle: 30, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1493.09(15), mean: 1646.96, max: 1780.11
Date: 08-10 at 17:05:40, #particle: 30, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1488.53(15), mean: 1608.37, max: 1714.05
Date: 08-10 at 17:07:53, #particle: 30, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1484.00(15), mean: 1557.75, max: 1655.53
Date: 08-10 at 17:09:50, #particle: 30, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1484.00(15), mean: 1597.63, max: 1688.84
Date: 08-10 at 17:11:56, #particle: 30, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1484.00(15), mean: 1557.41, max: 1645.30
Date: 08-10 at 17:13:55, #particle: 30, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1484.00(15), mean: 1574.22, max: 1683.64
Date: 08-10 at 17:16:00, #particle: 30, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1484.00(15), mean: 1554.24, max: 1672.98
Date: 08-10 at 17:18:08, #particle: 30, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1484.00(15), mean: 1645.16, max: 1899.44
Date: 08-10 at 17:20:10, #particle: 30, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1484.00(15), mean: 1659.99, max: 1905.91
Date: 08-10 at 17:22:15, #particle: 30, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1479.25(15), mean: 1562.38, max: 1830.81
Date: 08-10 at 17:24:19, #particle: 30, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1472.18(15), mean: 1536.24, max: 1698.41
Date: 08-10 at 17:26:28, #particle: 30, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1527.95, max: 1611.02
Date: 08-10 at 17:28:27, #particle: 30, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1536.57, max: 1618.48
Date: 08-10 at 17:30:26, #particle: 30, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1549.36, max: 1643.60
Date: 08-10 at 17:32:28, #particle: 30, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1558.84, max: 1699.62
Date: 08-10 at 17:34:35, #particle: 30, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1539.06, max: 1611.02
Date: 08-10 at 17:36:41, #particle: 30, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1613.16, max: 1913.51
Date: 08-10 at 17:38:47, #particle: 30, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1590.35, max: 1868.11
Date: 08-10 at 17:40:36, #particle: 30, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1633.77, max: 1939.94
Date: 08-10 at 17:42:36, #particle: 30, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1531.94, max: 1806.37
Date: 08-10 at 17:44:30, #particle: 30, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 1659.71, max: 2201.47
Date: 08-10 at 17:46:35, #particle: 30, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1469.45(15), mean: 2706.48, max: 3056.93
