Date: 07-26 at 04:22:12, #particle: 30, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1438.97(5), mean: 3174.16, max: 3878.13
Date: 07-26 at 04:23:53, #particle: 30, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1321.93(5), mean: 2533.11, max: 3259.34
Date: 07-26 at 04:25:25, #particle: 30, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1299.86(5), mean: 2037.67, max: 2743.46
Date: 07-26 at 04:27:06, #particle: 30, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1298.79(9), mean: 1666.77, max: 2342.65
Date: 07-26 at 04:29:18, #particle: 30, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1226.46(7), mean: 1491.10, max: 2088.08
Date: 07-26 at 04:31:17, #particle: 30, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1219.96(7), mean: 1335.67, max: 1848.26
Date: 07-26 at 04:33:07, #particle: 30, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1219.68(7), mean: 1330.08, max: 1484.43
Date: 07-26 at 04:34:50, #particle: 30, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1206.03(8), mean: 1305.75, max: 1481.93
Date: 07-26 at 04:36:41, #particle: 30, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1201.59(8), mean: 1303.46, max: 1451.60
Date: 07-26 at 04:38:37, #particle: 30, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1192.83(7), mean: 1228.42, max: 1283.69
Date: 07-26 at 04:40:49, #particle: 30, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1177.85(8), mean: 1230.53, max: 1338.90
Date: 07-26 at 04:43:20, #particle: 30, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1177.85(8), mean: 1234.61, max: 1346.08
Date: 07-26 at 04:46:11, #particle: 30, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1165.45(10), mean: 1209.51, max: 1255.00
Date: 07-26 at 04:48:13, #particle: 30, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1155.44(10), mean: 1242.25, max: 1299.94
Date: 07-26 at 04:50:14, #particle: 30, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1146.50(9), mean: 1262.32, max: 1345.12
Date: 07-26 at 04:52:30, #particle: 30, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1146.50(9), mean: 1198.88, max: 1263.92
Date: 07-26 at 04:54:38, #particle: 30, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1146.50(9), mean: 1217.41, max: 1317.66
Date: 07-26 at 04:56:34, #particle: 30, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1146.50(9), mean: 1194.54, max: 1250.89
Date: 07-26 at 04:58:48, #particle: 30, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1133.99(10), mean: 1192.10, max: 1247.41
Date: 07-26 at 05:01:08, #particle: 30, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1130.36(10), mean: 1169.59, max: 1211.55
Date: 07-26 at 05:03:18, #particle: 30, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1129.82(10), mean: 1203.04, max: 1263.79
Date: 07-26 at 05:05:20, #particle: 30, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1127.57(10), mean: 1209.95, max: 1277.78
Date: 07-26 at 05:07:39, #particle: 30, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1127.57(10), mean: 1175.01, max: 1218.99
Date: 07-26 at 05:09:41, #particle: 30, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1127.57(10), mean: 1171.47, max: 1244.07
Date: 07-26 at 05:11:41, #particle: 30, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1127.57(10), mean: 1196.30, max: 1267.86
Date: 07-26 at 05:13:55, #particle: 30, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1127.57(10), mean: 1185.16, max: 1270.39
Date: 07-26 at 05:16:13, #particle: 30, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1127.57(10), mean: 1167.47, max: 1208.30
Date: 07-26 at 05:18:31, #particle: 30, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1127.57(10), mean: 1171.52, max: 1241.30
Date: 07-26 at 05:21:05, #particle: 30, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1125.31(10), mean: 1159.56, max: 1196.39
Date: 07-26 at 05:23:03, #particle: 30, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1121.70(9), mean: 1160.43, max: 1212.34
Date: 07-26 at 05:24:43, #particle: 30, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1113.65(9), mean: 1173.71, max: 1227.43
Date: 07-26 at 05:26:54, #particle: 30, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1113.65(9), mean: 1144.07, max: 1188.94
Date: 07-26 at 05:29:07, #particle: 30, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1113.65(9), mean: 1180.26, max: 1229.36
Date: 07-26 at 05:31:16, #particle: 30, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1109.14(9), mean: 1121.73, max: 1175.37
