Date: 07-01 at 22:27:02, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 1431.80(5) mean: 3655.07, max: 4441.48
Date: 07-01 at 22:27:40, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 1191.92(10) mean: 2326.38, max: 3472.97
Date: 07-01 at 22:28:24, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 978.02(9) mean: 1805.71, max: 3085.30
Date: 07-01 at 22:29:04, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 876.87(8) mean: 1899.46, max: 3160.51
Date: 07-01 at 22:29:51, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 869.45(8) mean: 1095.95, max: 1220.41
Date: 07-01 at 22:30:36, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 850.86(8) mean: 1054.76, max: 1234.97
Date: 07-01 at 22:31:22, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 850.76(8) mean: 1089.96, max: 1291.14
Date: 07-01 at 22:32:13, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 850.76(8) mean: 1085.70, max: 1276.44
Date: 07-01 at 22:32:59, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 850.76(8) mean: 1030.63, max: 1309.64
Date: 07-01 at 22:33:46, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 850.68(8) mean: 935.50, max: 1076.17
Date: 07-01 at 22:34:26, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 847.60(8) mean: 916.78, max: 1020.14
Date: 07-01 at 22:35:06, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 836.18(7) mean: 881.57, max: 947.90
Date: 07-01 at 22:35:55, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 836.18(7) mean: 886.03, max: 935.51
Date: 07-01 at 22:36:44, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 836.18(7) mean: 879.73, max: 935.51
Date: 07-01 at 22:37:31, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 836.18(7) mean: 878.83, max: 935.51
Date: 07-01 at 22:38:18, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 836.18(7) mean: 878.35, max: 935.51
Date: 07-01 at 22:39:01, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 821.80(7) mean: 850.29, max: 893.16
Date: 07-01 at 22:39:47, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 821.80(7) mean: 871.18, max: 916.96
Date: 07-01 at 22:40:23, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 821.80(7) mean: 860.51, max: 906.73
Date: 07-01 at 22:41:00, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 808.03(7) mean: 841.36, max: 901.25
Date: 07-01 at 22:41:48, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 808.03(7) mean: 833.67, max: 875.14
Date: 07-01 at 22:42:36, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 808.03(7) mean: 831.80, max: 873.34
Date: 07-01 at 22:43:20, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 808.03(7) mean: 821.44, max: 841.55
Date: 07-01 at 22:43:58, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 812.40, max: 830.48
Date: 07-01 at 22:44:48, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 807.65, max: 808.03
Date: 07-01 at 22:45:41, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 807.54, max: 808.03
Date: 07-01 at 22:46:33, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 807.54, max: 808.03
Date: 07-01 at 22:47:27, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 807.54, max: 808.03
Date: 07-01 at 22:48:06, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 807.54, max: 808.03
Date: 07-01 at 22:48:45, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 807.54, max: 808.03
Date: 07-01 at 22:49:26, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:50:11, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:50:55, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:51:35, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:52:18, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:52:56, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:53:40, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:54:18, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:55:08, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:56:00, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:56:48, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:57:43, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:58:34, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 22:59:23, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 23:00:12, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 23:01:07, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 23:01:48, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
Date: 07-01 at 23:02:47, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 806.20(7) mean: 806.20, max: 806.20
