Date: 12-18 at 16:53:23, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1158.16(4), mean: 2446.94, max: 3401.95
Date: 12-18 at 16:53:54, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1091.40(4), mean: 1733.08, max: 2460.91
Date: 12-18 at 16:54:23, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1076.80(4), mean: 1693.71, max: 2358.29
Date: 12-18 at 16:54:54, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1076.80(4), mean: 1418.92, max: 2014.63
Date: 12-18 at 16:55:25, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1076.80(4), mean: 1154.12, max: 1213.30
Date: 12-18 at 16:55:53, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1076.80(4), mean: 1140.63, max: 1255.24
Date: 12-18 at 16:56:22, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1076.80(4), mean: 1253.53, max: 1331.34
Date: 12-18 at 16:56:53, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1076.80(4), mean: 1147.19, max: 1324.80
Date: 12-18 at 16:57:19, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1076.80(4), mean: 1137.75, max: 1265.11
Date: 12-18 at 16:58:05, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1065.68(5), mean: 1107.78, max: 1247.20
Date: 12-18 at 16:58:35, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1041.31(4), mean: 1142.86, max: 1214.32
Date: 12-18 at 16:59:21, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 1026.28(4), mean: 1168.08, max: 1232.98
Date: 12-18 at 16:59:46, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 991.99(5), mean: 1032.77, max: 1105.11
Date: 12-18 at 17:00:11, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 967.52(4), mean: 999.71, max: 1035.35
Date: 12-18 at 17:00:37, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 967.52(4), mean: 1052.14, max: 1087.55
Date: 12-18 at 17:01:21, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 967.52(4), mean: 1016.20, max: 1107.49
Date: 12-18 at 17:02:04, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 964.46(4), mean: 982.04, max: 1016.89
Date: 12-18 at 17:02:49, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 964.46(4), mean: 974.61, max: 1008.13
Date: 12-18 at 17:03:14, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 964.46(4), mean: 1039.81, max: 1106.44
Date: 12-18 at 17:03:41, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 961.21(4), mean: 1019.61, max: 1116.53
Date: 12-18 at 17:04:09, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.74(4), mean: 969.95, max: 1024.89
Date: 12-18 at 17:04:52, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.74(4), mean: 975.32, max: 1030.65
Date: 12-18 at 17:05:22, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.74(4), mean: 957.53, max: 963.27
Date: 12-18 at 17:06:05, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.71(4), mean: 957.56, max: 969.03
Date: 12-18 at 17:06:27, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.71(4), mean: 968.97, max: 970.86
Date: 12-18 at 17:07:09, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.71(4), mean: 957.18, max: 963.78
Date: 12-18 at 17:07:38, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.71(4), mean: 957.75, max: 972.36
Date: 12-18 at 17:08:08, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.71(4), mean: 956.71, max: 956.71
Date: 12-18 at 17:08:36, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 753.15, best obj: 956.71(4), mean: 956.71, max: 956.71
