Date: 11-16 at 11:37:56, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 995.42(7), mean: 2458.13, max: 3502.00
Date: 11-16 at 11:39:00, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 964.43(7), mean: 2000.76, max: 3010.21
Date: 11-16 at 11:40:02, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 941.59(7), mean: 1570.40, max: 2651.69
Date: 11-16 at 11:41:06, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 923.80(7), mean: 1551.02, max: 2539.06
Date: 11-16 at 11:42:08, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 880.96(6), mean: 1546.64, max: 2444.26
Date: 11-16 at 11:43:12, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 857.85(6), mean: 1333.84, max: 2035.72
Date: 11-16 at 11:44:13, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 845.99(5), mean: 1233.74, max: 1823.31
Date: 11-16 at 11:45:16, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 845.39(5), mean: 934.90, max: 1027.34
Date: 11-16 at 11:46:15, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 820.15(6), mean: 913.44, max: 972.03
Date: 11-16 at 11:47:16, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 809.19(6), mean: 888.94, max: 967.50
Date: 11-16 at 11:48:14, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 804.91(6), mean: 895.43, max: 996.78
Date: 11-16 at 11:49:15, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 800.70(6), mean: 931.47, max: 1047.76
