Date: 11-17 at 02:38:23, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 987.11(5), mean: 3143.10, max: 3626.13
Date: 11-17 at 02:39:40, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 901.51(5), mean: 3076.17, max: 3586.14
Date: 11-17 at 02:40:55, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 833.82(4), mean: 2160.58, max: 3020.91
Date: 11-17 at 02:42:09, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 830.86(4), mean: 967.01, max: 1037.26
Date: 11-17 at 02:43:18, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 825.04(3), mean: 973.40, max: 1072.76
Date: 11-17 at 02:44:29, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.78(3), mean: 1045.03, max: 1174.55
Date: 11-17 at 02:45:40, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.43(3), mean: 1084.50, max: 1186.66
Date: 11-17 at 02:46:50, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.43(3), mean: 939.05, max: 1046.84
Date: 11-17 at 02:48:00, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.43(3), mean: 980.52, max: 1139.87
Date: 11-17 at 02:49:04, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.43(3), mean: 869.62, max: 1002.81
Date: 11-17 at 02:50:12, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.43(3), mean: 885.08, max: 909.64
Date: 11-17 at 02:51:17, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 813.99(4), mean: 848.79, max: 945.73
Date: 11-17 at 02:52:25, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 813.80(4), mean: 827.61, max: 849.31
Date: 11-17 at 02:53:29, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 813.80(4), mean: 871.09, max: 908.46
Date: 11-17 at 02:54:35, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 791.63(4), mean: 841.65, max: 918.54
Date: 11-17 at 02:55:39, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 787.74(4), mean: 820.76, max: 931.41
Date: 11-17 at 02:56:46, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 787.74(4), mean: 840.96, max: 912.04
Date: 11-17 at 02:57:49, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 787.74(4), mean: 816.84, max: 874.99
Date: 11-17 at 02:58:56, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 787.24(4), mean: 805.01, max: 823.86
Date: 11-17 at 03:00:02, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 849.73, max: 891.63
Date: 11-17 at 03:01:05, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 820.22, max: 878.64
Date: 11-17 at 03:02:14, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 860.30, max: 915.55
Date: 11-17 at 03:03:20, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 810.62, max: 832.83
Date: 11-17 at 03:04:22, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 799.47, max: 809.04
Date: 11-17 at 03:05:31, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 809.31, max: 825.65
Date: 11-17 at 03:06:32, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 803.47, max: 821.88
Date: 11-17 at 03:07:38, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 805.06, max: 830.01
Date: 11-17 at 03:08:51, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 787.97, max: 813.78
Date: 11-17 at 03:10:01, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 788.82, max: 849.63
Date: 11-17 at 03:11:03, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 784.01(4), mean: 785.61, max: 806.37
