Date: 06-29 at 21:06:32, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1490.32(11) mean: 2773.24, max: 3527.52
Date: 06-29 at 21:07:56, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1395.87(11) mean: 2600.81, max: 3347.64
Date: 06-29 at 21:09:17, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1316.74(10) mean: 2620.60, max: 3393.46
Date: 06-29 at 21:10:37, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1299.53(10) mean: 2207.49, max: 3083.11
Date: 06-29 at 21:11:57, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1299.53(10) mean: 1945.86, max: 2856.35
Date: 06-29 at 21:13:19, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1299.53(10) mean: 1447.67, max: 1597.40
Date: 06-29 at 21:14:41, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1299.53(10) mean: 1477.69, max: 1624.81
Date: 06-29 at 21:16:03, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1299.53(10) mean: 1450.22, max: 1595.08
Date: 06-29 at 21:17:27, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1299.53(10) mean: 1443.22, max: 1591.99
Date: 06-29 at 21:18:50, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1275.25(12) mean: 1336.19, max: 1423.59
Date: 06-29 at 21:20:15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1266.58(12) mean: 1393.55, max: 1485.94
Date: 06-29 at 21:21:38, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1266.58(12) mean: 1390.67, max: 1511.48
Date: 06-29 at 21:23:06, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1266.58(12) mean: 1379.95, max: 1473.42
Date: 06-29 at 21:24:29, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1266.58(12) mean: 1395.71, max: 1503.80
Date: 06-29 at 21:25:53, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1258.49(11) mean: 1327.21, max: 1442.98
Date: 06-29 at 21:27:19, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1256.14(11) mean: 1302.42, max: 1331.76
Date: 06-29 at 21:28:42, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1251.46(11) mean: 1296.76, max: 1385.67
Date: 06-29 at 21:30:06, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1244.43(11) mean: 1307.08, max: 1437.25
Date: 06-29 at 21:31:25, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1244.43(11) mean: 1290.47, max: 1354.37
Date: 06-29 at 21:32:51, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1244.43(11) mean: 1292.71, max: 1385.94
Date: 06-29 at 21:34:12, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1244.43(11) mean: 1334.14, max: 1459.75
Date: 06-29 at 21:35:38, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1244.43(11) mean: 1329.62, max: 1444.76
Date: 06-29 at 21:37:06, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1244.43(11) mean: 1292.98, max: 1388.53
Date: 06-29 at 21:38:29, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1231.08(11) mean: 1320.52, max: 1418.17
Date: 06-29 at 21:39:50, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1231.08(11) mean: 1288.61, max: 1438.48
Date: 06-29 at 21:41:08, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1231.08(11) mean: 1263.16, max: 1319.31
Date: 06-29 at 21:42:31, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1231.08(11) mean: 1259.21, max: 1319.31
Date: 06-29 at 21:43:58, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1231.08(11) mean: 1263.55, max: 1319.31
Date: 06-29 at 21:45:15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1231.08(11) mean: 1259.03, max: 1319.31
Date: 06-29 at 21:46:40, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1231.08(11) mean: 1290.71, max: 1350.79
Date: 06-29 at 21:48:02, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1226.71(11) mean: 1252.90, max: 1294.00
Date: 06-29 at 21:49:28, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1224.81(11) mean: 1273.51, max: 1329.76
Date: 06-29 at 21:50:43, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1221.87(11) mean: 1242.52, max: 1275.14
Date: 06-29 at 21:52:03, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1262.01, max: 1298.53
Date: 06-29 at 21:53:21, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1248.73, max: 1371.61
Date: 06-29 at 21:54:39, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1234.71, max: 1285.69
Date: 06-29 at 21:55:58, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1229.09, max: 1265.24
Date: 06-29 at 21:57:12, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1227.39, max: 1312.66
Date: 06-29 at 21:58:33, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1224.18, max: 1267.96
Date: 06-29 at 21:59:51, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1242.55, max: 1296.53
Date: 06-29 at 22:01:13, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1231.56, max: 1318.68
Date: 06-29 at 22:02:25, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1226.72, max: 1346.07
Date: 06-29 at 22:03:41, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1222.08, max: 1299.63
Date: 06-29 at 22:04:58, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1217.14, max: 1230.33
Date: 06-29 at 22:06:14, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1216.92, max: 1228.99
Date: 06-29 at 22:07:28, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1216.67, max: 1227.07
Date: 06-29 at 22:08:42, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1216.54, max: 1225.19
Date: 06-29 at 22:10:06, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1219.92, max: 1248.71
Date: 06-29 at 22:11:38, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.37, max: 1225.19
Date: 06-29 at 22:12:55, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.37, max: 1225.19
Date: 06-29 at 22:14:11, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.37, max: 1225.19
Date: 06-29 at 22:15:22, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:16:36, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:17:56, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:19:17, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.54, max: 1229.54
Date: 06-29 at 22:20:42, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:21:56, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:23:21, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:24:38, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:25:53, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:27:08, iter: 61, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:28:20, iter: 62, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:29:34, iter: 63, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:30:48, iter: 64, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:32:02, iter: 65, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1215.25, max: 1225.19
Date: 06-29 at 22:33:20, iter: 66, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:34:44, iter: 67, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:35:56, iter: 68, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:37:10, iter: 69, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:38:32, iter: 70, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:39:59, iter: 71, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:41:09, iter: 72, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:42:30, iter: 73, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:44:11, iter: 74, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:45:40, iter: 75, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:47:15, iter: 76, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:48:59, iter: 77, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:50:34, iter: 78, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:52:30, iter: 79, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:54:10, iter: 80, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:55:49, iter: 81, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:57:25, iter: 82, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 22:59:02, iter: 83, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:00:44, iter: 84, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:02:19, iter: 85, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:03:50, iter: 86, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:05:25, iter: 87, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:07:04, iter: 88, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:08:50, iter: 89, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:10:26, iter: 90, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:12:02, iter: 91, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:13:49, iter: 92, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:15:39, iter: 93, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:17:16, iter: 94, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:19:02, iter: 95, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:20:41, iter: 96, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
Date: 06-29 at 23:22:19, iter: 97, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1214.55(10) mean: 1214.55, max: 1214.55
