Date: 07-01 at 17:06:35, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1441.25(14) mean: 3244.82, max: 3853.40
Date: 07-01 at 17:07:35, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1360.17(14) mean: 2867.43, max: 3657.30
Date: 07-01 at 17:08:28, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1279.32(14) mean: 2686.02, max: 3589.13
Date: 07-01 at 17:09:22, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1240.77(14) mean: 2638.36, max: 3503.80
Date: 07-01 at 17:10:22, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1134.05(14) mean: 2590.91, max: 3503.83
Date: 07-01 at 17:11:20, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1077.78(13) mean: 2388.39, max: 3261.41
Date: 07-01 at 17:12:16, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1077.01(13) mean: 2323.07, max: 3202.44
Date: 07-01 at 17:13:14, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1077.01(13) mean: 2342.59, max: 3222.03
Date: 07-01 at 17:14:16, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1077.01(13) mean: 2263.98, max: 2996.02
Date: 07-01 at 17:15:21, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1077.01(13) mean: 1303.74, max: 1488.65
Date: 07-01 at 17:16:22, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 993.39(14) mean: 1112.20, max: 1250.12
Date: 07-01 at 17:17:15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 966.40(13) mean: 1062.67, max: 1181.68
Date: 07-01 at 17:18:09, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 964.10(13) mean: 1074.53, max: 1208.46
Date: 07-01 at 17:19:06, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 927.91(12) mean: 1032.34, max: 1202.40
Date: 07-01 at 17:19:59, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 897.78(11) mean: 955.21, max: 1021.01
Date: 07-01 at 17:20:55, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 924.19, max: 1008.73
Date: 07-01 at 17:21:47, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 913.68, max: 934.18
Date: 07-01 at 17:22:37, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 913.68, max: 934.18
Date: 07-01 at 17:23:28, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 935.11, max: 964.12
Date: 07-01 at 17:24:25, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 920.06, max: 934.18
Date: 07-01 at 17:25:13, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 894.55, max: 928.04
Date: 07-01 at 17:26:05, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 870.17, max: 892.97
Date: 07-01 at 17:27:00, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 861.11, max: 892.97
Date: 07-01 at 17:27:55, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 860.79, max: 892.97
Date: 07-01 at 17:28:43, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 860.67, max: 892.97
Date: 07-01 at 17:29:34, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:30:28, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:31:23, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:32:13, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:33:02, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:33:53, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:34:48, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:35:40, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:36:30, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:37:21, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:38:15, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 859.32, max: 892.97
Date: 07-01 at 17:39:09, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:39:56, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:40:45, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:41:36, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:42:30, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:43:23, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:44:14, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:45:04, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:45:56, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:46:49, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:47:37, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:48:25, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:49:17, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:50:12, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:51:01, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:51:49, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:52:39, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:53:33, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:54:22, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:55:11, iter: 56, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:56:01, iter: 57, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:56:53, iter: 58, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:57:47, iter: 59, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:58:34, iter: 60, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 17:59:23, iter: 61, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 18:00:13, iter: 62, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 18:01:08, iter: 63, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 18:01:58, iter: 64, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 18:02:46, iter: 65, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 18:03:35, iter: 66, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
