Date: 12-31 at 01:55:48, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1394.72(4), mean: 3503.91, max: 4666.63
Date: 12-31 at 01:56:19, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1340.27(4), mean: 2410.05, max: 3809.68
Date: 12-31 at 01:56:49, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1315.29(4), mean: 1749.01, max: 2587.05
Date: 12-31 at 01:57:23, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1315.29(4), mean: 1487.18, max: 1559.84
Date: 12-31 at 01:57:53, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1315.29(4), mean: 1455.53, max: 1567.82
Date: 12-31 at 01:58:24, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1315.29(4), mean: 1428.56, max: 1484.50
Date: 12-31 at 01:58:55, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1315.29(4), mean: 1467.04, max: 1631.55
Date: 12-31 at 01:59:25, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1301.35(5), mean: 2866.60, max: 3463.58
Date: 12-31 at 01:59:59, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1242.93(5), mean: 1564.91, max: 2806.34
Date: 12-31 at 02:00:38, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1213.49(5), mean: 1600.30, max: 2666.24
Date: 12-31 at 02:01:07, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1212.20(5), mean: 1653.35, max: 2685.46
Date: 12-31 at 02:01:40, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1212.20(5), mean: 1592.38, max: 2621.22
Date: 12-31 at 02:02:17, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1201.29(7), mean: 1305.72, max: 1452.27
Date: 12-31 at 02:02:54, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1186.02(7), mean: 1402.83, max: 1576.34
Date: 12-31 at 02:03:33, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1186.02(7), mean: 1420.37, max: 1658.47
Date: 12-31 at 02:04:08, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1186.02(7), mean: 1329.73, max: 1539.04
Date: 12-31 at 02:04:45, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1139.09(7), mean: 1211.84, max: 1264.90
Date: 12-31 at 02:05:21, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1191.65, max: 1257.95
Date: 12-31 at 02:05:59, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1224.40, max: 1331.08
Date: 12-31 at 02:06:34, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1239.02, max: 1367.55
Date: 12-31 at 02:07:14, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1169.38, max: 1256.55
Date: 12-31 at 02:07:53, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1175.42, max: 1347.23
Date: 12-31 at 02:08:26, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 2916.95, max: 3547.10
Date: 12-31 at 02:09:03, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1363.12, max: 1519.08
Date: 12-31 at 02:09:37, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1336.01, max: 1460.22
Date: 12-31 at 02:10:06, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1402.65, max: 1507.14
Date: 12-31 at 02:10:44, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 3076.92, max: 3700.03
Date: 12-31 at 02:11:25, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1054.61, best obj: 1130.57(7), mean: 1765.46, max: 3442.35
