Date: 04-09 at 16:36:51, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 288.01(4), mean: 322.65, max: 369.22
Date: 04-09 at 16:36:52, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 300.62, max: 346.48
Date: 04-09 at 16:36:54, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 281.82, max: 364.31
Date: 04-09 at 16:36:56, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 286.67, max: 413.39
Date: 04-09 at 16:36:57, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 311.31, max: 509.27
Date: 04-09 at 16:36:59, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 326.62, max: 558.35
Date: 04-09 at 16:37:01, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 340.10, max: 594.79
Date: 04-09 at 16:37:04, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 357.10, max: 631.24
Date: 04-09 at 16:37:05, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 388.59, max: 680.09
Date: 04-09 at 16:37:08, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 420.49, max: 728.95
Date: 04-09 at 16:37:11, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 479.49, max: 824.83
Date: 04-09 at 16:37:15, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 230.26(4), mean: 512.21, max: 873.91
