Date: 07-15 at 12:00:08, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 1101.61(4) mean: 3537.79, max: 4337.95
Date: 07-15 at 12:01:07, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 884.33(4) mean: 3070.00, max: 3940.50
Date: 07-15 at 12:02:08, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 849.07(4) mean: 1951.97, max: 2881.11
Date: 07-15 at 12:03:03, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 847.19(4) mean: 1891.47, max: 2723.46
Date: 07-15 at 12:03:59, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 845.95(4) mean: 1194.30, max: 1635.61
Date: 07-15 at 12:04:57, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 845.95(4) mean: 1212.43, max: 1687.39
Date: 07-15 at 12:05:53, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 845.95(4) mean: 1253.98, max: 1715.52
Date: 07-15 at 12:06:50, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 845.95(4) mean: 1029.36, max: 1130.27
Date: 07-15 at 12:07:47, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 845.63(4) mean: 885.20, max: 928.71
Date: 07-15 at 12:08:39, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 819.42(5) mean: 888.10, max: 977.60
Date: 07-15 at 12:09:37, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 817.89(5) mean: 844.74, max: 944.39
Date: 07-15 at 12:10:28, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 817.89(5) mean: 872.82, max: 995.72
Date: 07-15 at 12:11:20, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 840.63, max: 906.96
Date: 07-15 at 12:12:14, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 819.86, max: 828.81
Date: 07-15 at 12:13:08, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 819.99, max: 831.50
Date: 07-15 at 12:13:59, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 818.79, max: 828.14
Date: 07-15 at 12:14:49, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 841.79, max: 846.04
Date: 07-15 at 12:17:21, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 831.02, max: 993.60
Date: 07-15 at 12:18:14, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 819.96, max: 858.76
Date: 07-15 at 12:19:05, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 821.27, max: 885.71
Date: 07-15 at 12:19:57, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.27(4) mean: 816.04, max: 835.12
Date: 07-15 at 12:21:55, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 813.93(5) mean: 850.18, max: 938.43
Date: 07-15 at 12:22:46, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 813.63(5) mean: 864.50, max: 956.10
Date: 07-15 at 12:23:37, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 813.63(5) mean: 816.24, max: 834.74
Date: 07-15 at 12:24:30, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 813.63(5) mean: 826.90, max: 851.34
Date: 07-15 at 12:25:24, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 813.63(5) mean: 822.20, max: 824.34
Date: 07-15 at 12:26:14, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 813.63(5) mean: 821.11, max: 821.64
Date: 07-15 at 12:27:05, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 813.63(5) mean: 1028.36, max: 1291.04
Date: 07-15 at 12:28:00, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 812.83(5) mean: 887.83, max: 1234.81
Date: 07-15 at 12:28:51, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 812.83(5) mean: 869.14, max: 1263.95
Date: 07-15 at 12:29:43, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 812.34(5) mean: 833.44, max: 921.34
Date: 07-15 at 12:30:36, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 812.34(5) mean: 867.45, max: 927.46
Date: 07-15 at 12:31:32, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 812.34(5) mean: 830.54, max: 886.66
Date: 07-15 at 12:32:23, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 812.34(5) mean: 877.99, max: 944.52
Date: 07-15 at 12:33:16, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 811.17(5) mean: 812.87, max: 816.62
Date: 07-15 at 12:34:11, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 811.17(5) mean: 812.26, max: 812.34
Date: 07-15 at 12:35:05, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 811.17(5) mean: 852.16, max: 855.08
Date: 07-15 at 12:35:57, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 811.17(5) mean: 812.90, max: 837.20
Date: 07-15 at 12:36:50, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 811.17(5) mean: 811.86, max: 821.47
Date: 07-15 at 12:37:46, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 811.17(5) mean: 1141.92, max: 1395.63
Date: 07-15 at 12:38:40, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 811.17(5) mean: 919.00, max: 1153.07
Date: 07-15 at 12:39:32, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 799.93(5) mean: 847.10, max: 958.67
Date: 07-15 at 12:40:25, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 797.47(5) mean: 862.17, max: 974.00
Date: 07-15 at 12:41:21, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 794.72(5) mean: 887.93, max: 1003.91
Date: 07-15 at 12:42:16, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 794.72(5) mean: 830.15, max: 917.72
Date: 07-15 at 12:43:11, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 794.61(5) mean: 828.79, max: 929.14
Date: 07-15 at 12:44:08, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 792.69(5) mean: 829.41, max: 907.19
