Date: 07-15 at 19:07:33, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 936.01(8) mean: 3210.73, max: 4089.37
Date: 07-15 at 19:08:34, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 826.83(7) mean: 2897.90, max: 3854.23
Date: 07-15 at 19:09:28, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 826.43(7) mean: 2036.53, max: 2775.82
Date: 07-15 at 19:10:22, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 826.43(7) mean: 1520.59, max: 2122.09
Date: 07-15 at 19:11:19, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 826.43(7) mean: 1366.26, max: 1882.04
Date: 07-15 at 19:12:20, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 799.61(7) mean: 933.79, max: 1097.13
Date: 07-15 at 19:13:12, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 772.49(7) mean: 962.40, max: 1082.43
Date: 07-15 at 19:14:09, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 766.69(7) mean: 955.42, max: 1113.75
Date: 07-15 at 19:15:09, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 735.59(6) mean: 984.49, max: 1145.75
Date: 07-15 at 19:16:07, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 733.55(6) mean: 855.22, max: 936.06
Date: 07-15 at 19:17:06, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 733.55(6) mean: 849.46, max: 966.88
Date: 07-15 at 19:18:02, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 733.55(6) mean: 832.63, max: 925.63
Date: 07-15 at 19:18:56, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 733.55(6) mean: 768.84, max: 818.66
Date: 07-15 at 19:19:53, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 733.55(6) mean: 747.48, max: 792.18
Date: 07-15 at 19:20:46, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 731.79(7) mean: 826.98, max: 1040.43
Date: 07-15 at 19:21:41, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 697.70(5) mean: 743.06, max: 790.89
Date: 07-15 at 19:22:33, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 685.21(5) mean: 742.76, max: 812.16
Date: 07-15 at 19:23:25, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 680.86(5) mean: 746.54, max: 795.93
Date: 07-15 at 19:24:19, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 680.86(5) mean: 736.82, max: 792.36
Date: 07-15 at 19:25:13, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 680.86(5) mean: 776.63, max: 863.70
Date: 07-15 at 19:26:06, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 680.86(5) mean: 759.28, max: 849.15
Date: 07-15 at 19:26:59, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 680.86(5) mean: 756.54, max: 837.00
Date: 07-15 at 19:27:54, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 680.86(5) mean: 921.86, max: 1177.08
Date: 07-15 at 19:28:46, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 680.86(5) mean: 743.38, max: 878.45
Date: 07-15 at 19:29:37, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 670.20(5) mean: 702.14, max: 775.43
Date: 07-15 at 19:30:30, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 662.06(5) mean: 682.98, max: 761.04
Date: 07-15 at 19:31:24, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 662.00(5) mean: 727.20, max: 808.44
Date: 07-15 at 19:32:15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 662.00(5) mean: 693.02, max: 754.42
Date: 07-15 at 19:33:08, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 662.00(5) mean: 677.02, max: 801.20
Date: 07-15 at 19:34:03, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 671.19, max: 756.18
Date: 07-15 at 19:34:53, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 667.99, max: 752.52
Date: 07-15 at 19:35:43, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 667.99, max: 752.52
Date: 07-15 at 19:36:35, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 666.19, max: 697.17
Date: 07-15 at 19:37:31, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 661.69, max: 661.73
Date: 07-15 at 19:38:24, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 918.10, max: 1273.74
Date: 07-15 at 19:39:15, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 833.98, max: 1170.37
Date: 07-15 at 19:40:07, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 800.82, max: 1106.79
Date: 07-15 at 19:41:02, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 690.93, max: 793.11
Date: 07-15 at 19:41:53, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 892.87, max: 1172.89
Date: 07-15 at 19:42:45, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 870.23, max: 1203.92
Date: 07-15 at 19:43:39, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 661.69(5) mean: 731.43, max: 991.13
Date: 07-15 at 19:44:30, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 659.73(5) mean: 665.78, max: 720.81
Date: 07-15 at 19:45:20, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 659.73(5) mean: 665.44, max: 720.81
Date: 07-15 at 19:46:13, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 659.73(5) mean: 665.44, max: 720.81
Date: 07-15 at 19:47:06, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 659.73(5) mean: 702.78, max: 762.22
Date: 07-15 at 19:47:58, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 659.73(5) mean: 688.17, max: 759.93
Date: 07-15 at 19:48:50, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 626.10(4) mean: 869.74, max: 1193.31
Date: 07-15 at 19:49:44, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 623.93(4) mean: 713.84, max: 1050.73
Date: 07-15 at 19:50:36, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 623.93(4) mean: 672.42, max: 865.07
