Date: 07-15 at 21:47:08, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 1101.01(4) mean: 3540.31, max: 4337.95
Date: 07-15 at 21:48:08, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 912.95(4) mean: 2224.90, max: 3436.72
Date: 07-15 at 21:49:02, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 874.07(4) mean: 2295.05, max: 3524.84
Date: 07-15 at 21:49:54, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 868.46(4) mean: 1689.35, max: 2550.62
Date: 07-15 at 21:50:48, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 868.46(4) mean: 1194.47, max: 1623.45
Date: 07-15 at 21:51:45, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 814.17(6) mean: 930.65, max: 1044.87
Date: 07-15 at 21:52:36, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 808.42(6) mean: 883.70, max: 1005.75
Date: 07-15 at 21:53:28, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 794.96(5) mean: 894.89, max: 1020.89
Date: 07-15 at 21:54:22, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 765.77(5) mean: 893.14, max: 1045.37
Date: 07-15 at 21:55:12, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 765.77(5) mean: 903.77, max: 1062.43
Date: 07-15 at 21:56:06, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 765.77(5) mean: 772.59, max: 802.64
Date: 07-15 at 21:56:59, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 765.77(5) mean: 786.48, max: 837.26
Date: 07-15 at 21:57:50, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 765.77(5) mean: 766.59, max: 770.39
Date: 07-15 at 21:58:41, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 765.77(5) mean: 1060.48, max: 1303.52
Date: 07-15 at 21:59:32, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 765.77(5) mean: 915.20, max: 1252.09
Date: 07-15 at 22:00:23, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 755.06(5) mean: 826.14, max: 1000.33
Date: 07-15 at 22:01:13, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 752.30(5) mean: 843.32, max: 1029.59
Date: 07-15 at 22:02:08, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49 best obj: 752.30(5) mean: 791.34, max: 844.92
